"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:07,925","00:00:10,928","**[NO TELUGU MATCH FOUND]**","[siren wailing in distance]"
"2","00:00:20,771","00:00:22,689","ఇవాళ మీరేమైనా సెంట్ కొట్టుకున్నారా?","[sketch artist] You put on any perfume today?"
"3","00:00:23,398","00:00:25,001","మీ హెయిర్ స్టయిల్ మార్చడం లాంటివేమైనా చేశారా?","Wear your hair different? Anything like that?"
"4","00:00:25,025","00:00:27,653","-అతను ముఖం ఇంకా సన్నగా ఉంటుంది. -అలాగే గీస్తా. అలాగే గీస్తానులెండి.","- His face was narrower. - We'll get there. We'll get there."
"5","00:00:28,320","00:00:31,448","మీరు మీ ఇంటికి వెళ్తున్నారు కదా. ఎప్పుడూ వెళ్లే మార్గంలోనే వెళ్ళారా?","You were on your way home. You go your usual route?"
"6","00:00:31,532","00:00:33,700","చూడండి. అతని గడ్డం ఇలా ఉంటుంది.","Look. His chin is like this."
"7","00:00:33,784","00:00:36,745","-చూశారా? -దీన్ని త్వరగా చేసేయాలని అనుకుంటున్నారని అర్థమైంది.","- See? - I understand wanting to rush this along."
"8","00:00:37,371","00:00:39,665","చిత్రం సరిగ్గా రావాలన్నదే నా తాపత్రయం.","I wanna make sure we sketch out the right man."
"9","00:00:41,959","00:00:42,960","చూడండి.","Look."
"10","00:00:43,460","00:00:46,380","-అతని కళ్ల మధ్య ఇంత దూరం ఉంది. -ఓ విషయం చెప్పనా?","- His eyes were this far apart. - You know what?"
"11","00:00:46,463","00:00:48,233","-ఒకసారి కేటలాగ్ ని చూడండి. -అవి లోపలికి ఉన్నాయి.","- Let's look at the catalog. - They were deep set."
"12","00:00:48,257","00:00:51,468","-ఒక్క నిమిషం... -మీరు నా మాట విని నేనే ఎలా చెప్తానో అలా గీయవచ్చు కదా?","- Okay... - How about you listen to me and draw what I tell you to?"
"13","00:00:57,266","00:00:58,475","అతని కళ్ళు ఏ రంగులో ఉంటాయి?","What color were his eyes?"
"14","00:00:58,559","00:01:00,811","-నీలం రంగు. -రెండు వైపులా తెల్లగా ఉన్నాయా?","- Blue. - You saw the whites on both sides?"
"15","00:01:00,894","00:01:01,895","అవును.","Yes."
"16","00:01:04,605","00:01:05,649","మరి అతని ముక్కు సంగతేంటి?","What about his nose?"
"17","00:01:05,732","00:01:07,234","కళ్లు ఇంకా సరిగ్గా రాలేదు.","The eyes aren't right yet."
"18","00:01:07,317","00:01:09,462","-అవి దగ్గరగానే ఉన్నాయా? -ఉన్నాయి, కానీ నేను ఇంకా...","- Do they look close enough? - Yeah, but I can help the..."
"19","00:01:09,486","00:01:12,739","మాకు కావలసింది అదే. ఈ చిత్రాలనేవి అచ్చం ఫోటోలలా రావు.","That's all that we want. The composite isn't a portrait."
"20","00:01:12,823","00:01:14,992","వీధిలో వీటిని అతికించినంత మాత్రాన, ఇతన్ని అందరూ గుర్తుపట్టేయలేరు.","Some stranger won't recognize him off the street."
"21","00:01:15,075","00:01:17,494","-అలా ఎప్పుడూ జరగదు. -మరి నేను ఇక్కడికి వచ్చి ఏం లాభం?","- That never happens. - Then what am I doing here?"
"22","00:01:17,578","00:01:22,457","అతని గురించి తెలిసినవాళ్ల నుండి మాకు సరిపడా వివరాలు కావాలంతే, తద్వారా వారు చిత్రాన్ని గుర్తుపట్టగలగాలి.","We just need enough details for someone who knows him, so they can recognize the sketch."
"23","00:01:23,041","00:01:24,209","దీని వల్ల లాభం ఉండదు.","It won't work."
"24","00:01:25,669","00:01:26,837","అతని గురించి ఎవరికీ తెలీదు.","No one knows him."
"25","00:01:28,046","00:01:31,049","**[NO TELUGU MATCH FOUND]**","- [gasps, panting] - [heart rate monitor beeping]"
"26","00:01:44,980","00:01:46,190","**[NO TELUGU MATCH FOUND]**","[exhales sharply]"
"27","00:01:46,273","00:01:52,362","హలో?","Hello?"
"28","00:01:55,782","00:01:56,825","ఎవరైనా ఉన్నారా?","Somebody?"
"29","00:02:00,537","00:02:01,830","ఎవరైనా నాకు సాయపడగలరా?","Can somebody help me, please?"
"30","00:02:01,914","00:02:03,714","నువ్వు అరవడం ఆపాలి, గురూ.","[patient] You going to cut that shit out, man."
"31","00:02:04,124","00:02:05,375","ఎవరూ రారు.","Okay, no one's coming."
"32","00:02:08,544","00:02:10,923","నువ్వు ఇక్కడికి రాగలవా? నాకు సాయం చేయగలవా?","Can you come over here? Can you give me a hand, please?"
"33","00:02:11,006","00:02:13,884","నన్ను మంచానికి కట్టేశారు.","[breathes heavily] They strapped me down."
"34","00:02:24,561","00:02:28,106","ఎవరో నీ చేతిని బాగా కోశారు.","You cut your flexor tendon. [chuckles]"
"35","00:02:28,190","00:02:29,900","ఎవరో నీపై బాగా దాడి చేసినట్టున్నారే?","Somebody let loose on you, huh?"
"36","00:02:31,860","00:02:33,505","-బాగా గట్టిగా కట్టేశారా? -అవును.","- How tight are those things? - Tight enough."
