"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:11,011","00:00:14,681","**[NO TELUGU MATCH FOUND]**","[breathing shakily]"
"2","00:00:20,395","00:00:21,647","మా అమ్మ ఎక్కడ ఉంది?","Where's my mom?"
"3","00:00:22,397","00:00:24,691","ఇక్కడకి రాలేదు. ఆమెని పిలవను అని చెప్పావు కదా.","Not here. You told me we weren't inviting her tonight."
"4","00:00:26,443","00:00:27,778","నేను తనకి కాల్ చేయాలి.","I have to call her."
"5","00:00:27,861","00:00:29,988","ఒక్క నిమిషం. నువ్వు జెవెల్ సూపర్ మార్కెట్ కి వెళ్లలేదా?","[Marcus] Wait, wait. You didn't hit up Jewel?"
"6","00:00:30,072","00:00:31,198","సరుకులు ఏవి?","Where's all the shit?"
"7","00:00:32,533","00:00:36,745","చీస్, బీర్మ్ కిర్బీ. ఏమైంది నీకు? మనం చాలా తేవాలి అనుకున్నాం కదా!","Um… The cheese, the beer, the... Kirby, I don't know. We made a whole list."
"8","00:00:36,828","00:00:38,539","అబ్బా, వచ్చేశారు.","- [knocking] - Fuck, they're here."
"9","00:00:39,164","00:00:40,165","ఎవరు?","Who is?"
"10","00:00:40,874","00:00:42,852","సర్లే. ఇంట్లో సోడా ఉంది. నేను పిజ్జా ఆర్డర్ చేస్తా.","[Marcus] All right. We have tonic. I'll call Giordano's."
"11","00:00:42,876","00:00:45,128","నేను ఆర్డర్ చేస్తా. నువ్వు తలుపు తీయ్.","- [knocking] - I'll call them. You grab that."
"12","00:00:50,092","00:00:52,636","హేయ్, హలో. నేను ఆర్డర్... సరే.","Hey, hello. I wanna place... Yeah. Okay."
"13","00:00:52,719","00:00:53,720","3బీ","**[NO ENGLISH MATCH FOUND]**"
"14","00:00:55,264","00:00:57,850","-లక్ష్మీ అవాద్? -ఇంటికొచ్చే వారిని పేరుపేరున పిలుస్తారా ఏంటి?","- Lakshmi Awad? - Are we announcing arrivals now?"
"15","00:00:57,933","00:01:00,394","**[NO TELUGU MATCH FOUND]**","[guests chattering]"
"16","00:01:00,477","00:01:02,604","-హేయ్, నేను కూడా వస్తున్నా. -హేయ్, కిర్బీ.","- [Clarence] Hey, hold the door. - Hey, Kirby."
"17","00:01:04,480","00:01:05,899","హేయ్.","Hey. [kisses]"
"18","00:01:05,983","00:01:07,568","పుట్టినరోజు బాబు ఎక్కడ?","Where is the birthday boy?"
"19","00:01:07,651","00:01:10,362","హేయ్. అది బెన్ డెస్క్ దగ్గరి నుండి పట్టుకోవచ్చావు కదా?","- Oh. - Hey. You steal that off Ben's desk?"
"20","00:01:10,445","00:01:12,656","ఇంకా తెరవలేదు కదా. కాబట్టి కానుక లెక్కలోకే వస్తుంది.","Barely cracked open. Still counts as a gift."
"21","00:01:14,700","00:01:15,993","అయితే, ఇప్పుడు ఇంకా ఎవరెవరు వస్తున్నారు?","So, who else is coming tonight?"
"22","00:01:16,076","00:01:17,286","ఆఫీసు నుండా?","From the office?"
"23","00:01:17,369","00:01:19,955","జూల్స్ వస్తుందనుకుంటా. మైల్స్ కి అర్జంట్ పని ఉంది.","I'm guessing Jules. Miles is on deadline."
"24","00:01:20,038","00:01:22,082","అవకాశం దొరికితే ఎగ్గొట్టాలని చూస్తాడు.","He'll bail the first chance he gets."
"25","00:01:22,583","00:01:24,960","వరద కథనాన్ని వీలైనంత త్వరగా ముగించమని ఏబీ అంటోంది.","Abby wants us to wind down on our flood story."
"26","00:01:25,043","00:01:27,671","దానితో ముడి పడి ఉన్న నా తప్పుడు క్లెయిమ్స్ కథనాన్ని తను వద్దు అనేసింది.","She killed my follow-up piece on padded claims."
"27","00:01:29,840","00:01:31,884","ఏంటి సంగతి? నీకు, మార్కస్ కి మధ్య అంతా బాగానే ఉంది కదా?","What's going on? You and Marcus okay?"
"28","00:01:34,887","00:01:35,888","బాగానే ఉందిలే.","I think so."
"29","00:01:36,930","00:01:38,015","మంచిది.","[Lakshmi] Good."
"30","00:01:39,516","00:01:42,019","ఇవాళ ఫోటోలు నేను తీయనా? అతనికి కాస్త విరామం ఇద్దాం, ఏమంటావు?","Want me to grab some photos tonight? Give him a break?"
"31","00:01:42,769","00:01:43,770","అతని కెమెరా ఏది?","Where's his camera?"
"32","00:01:43,854","00:01:45,689","తలుపును తెరిచే ఉంచు.","- [knocking] - Just prop it open."
"33","00:01:56,200","00:01:57,993","హాయ్.","Hi."
"34","00:01:58,076","00:01:59,786","**[NO TELUGU MATCH FOUND]**","[guests chattering]"
"35","00:02:00,287","00:02:03,081","-ఓరి దేవుడా. -నిన్ను చూడటం బాగుంది.","- [Bertie] Oh! Oh, my God. - Good to see you."
"36","00:02:03,165","00:02:05,417","వామ్మోయ్, ఆగవద్దు. ఇక్కడికి రా.","[Bertie] Whoa, don't wait. Don't... Get in here."
"37","00:02:05,501","00:02:08,627","ఇప్పుడు పండగ చేసుకోవాలి మరి. ఉర్రూతలూగించాలి.","You know you want to party tonight. You know you want to party."
"38","00:02:08,711","00:02:10,871","మరీ అంత నిటారుగా నిలుచుంటే. డాన్స్ ఎలా వేస్తావు!","[Marcus] You're standing way too tall for getting down."
"39","00:02:12,174","00:02:14,885","కబ్స్ జట్టు మనల్ని నిరాశపరచడానికే ఉంది.","[party guest] The Cubs are an institution built on letting us down."
"40","00:02:14,968","00:02:16,178","మనకి కూడా అదే మంచిదిలే.","That's what we deserve."
"41","00:02:16,261","00:02:19,681","-జోర్డన్ చికాగో వాడు కాదు కదా? -మార్కస్ కి జయహో!","- Jordan's not from Chicago. Is he? - [Bertie] We drink to Marcus!"
"42","00:02:19,181","00:02:20,724","**[NO TELUGU MATCH FOUND]**","[party guests cheering]"
"43","00:02:21,391","00:02:24,228","ఒక్క నిమిషం. కేకు ఎక్కడ? అతను కొవ్వొత్తులు ఊదాలి కదా మరి.","Wait, wait, wait. Where's the cake? He needs to blow out some candles."
"44","00:02:24,311","00:02:30,363","కేకు లేదు. మన్నించండి. నేను... -మన్నించాలి. నాకు కేకు తెచ్చేంత సమయం లేకుండా పోయింది. -పర్వాలేదులే.","Oh, there's no cake. I'm sorry. I… - I'm sorry. I didn't have time. - [Lakshmi] Oh, well, that's all right."
"45","00:02:30,734","00:02:31,860","నువ్వు అతని దగ్గరకి వెళ్లు.","You need to go in there."
"46","00:02:32,528","00:02:45,207","హేయ్. నేను ఇక్కడికి ఎలా వచ్చానో అర్థం కావట్లేదు... నిన్ను వివాహమాడటం అంతా కలలా ఉంది.","- [Marcus] Hey. - [grunts, breathing shakily] Uh, I don't know how I got here and, um… Being married to you just doesn't seem real. [inhales deeply]"
"47","00:02:48,836","00:02:49,878","పుట్టినరోజు శుభాకాంక్షలు.","Happy birthday."
"48","00:02:50,379","00:02:51,922","**[NO TELUGU MATCH FOUND]**","[party guests cheering]"
"49","00:02:56,176","00:02:57,362","**[NO TELUGU MATCH FOUND]**","[party guests laughing, chattering]"
"50","00:02:57,386","00:02:58,387","మార్కస్.","Marcus."
"51","00:02:58,470","00:03:00,556","హా. వచ్చినందుకు సంతోషం.","Yeah. Good to see you."
"52","00:03:05,811","00:03:07,062","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"53","00:03:14,778","00:03:35,674","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"54","00:03:41,972","00:03:43,765","వికర్ పార్క్ ఏప్రిల్ 15 729 ఎన్. ఓక్లండ్ యూనిట్ #3బీ","**[NO ENGLISH MATCH FOUND]**"
"55","00:03:43,849","00:03:46,435","కుడి పక్కన మొదటి ఇల్లు పడక గది ఎడమ పక్కన రెండవ గది","**[NO ENGLISH MATCH FOUND]**"
"56","00:03:46,518","00:03:51,273","భర్త అయిన మార్కస్ తో ఉంటున్నాను గ్రెండల్ అనే పిల్లి ఉంది","**[NO ENGLISH MATCH FOUND]**"
"57","00:04:21,386","00:04:23,388","లారెన్ బ్యూక్స్ రచించిన నవల ఆధారంగా రూపొందించబడింది","**[NO ENGLISH MATCH FOUND]**"
"58","00:04:44,743","00:04:46,912","**[NO TELUGU MATCH FOUND]**","[game character grunting]"
"59","00:04:48,747","00:04:49,748","కానివ్వు.","Come on."
"60","00:04:52,626","00:04:53,627","హేయ్, హోవర్డ్.","[Dan] Hey, Howard."
"61","00:04:54,211","00:04:55,730","ఓడిపోయారు.","- [Howard groans] - [game announcer] You lose."
"62","00:04:55,754","00:04:57,589","ఒక్క నిన్న రాత్రికే జరిగిన నేరాల సంఖ్యను చూశాను.","I saw last night's crime stats."
"63","00:04:58,924","00:04:59,842","నువ్వు బాగానే ఉన్నావా?","You okay?"
"64","00:04:59,925","00:05:03,345","హా. ఇప్పుడేగా వసంతం మొదలైంది. కొత్త చిగురు పూస్తుంది, జనాలు చంపుకుంటారు.","Yeah. First warm week of spring, Asters bloom, people kill each other."
"65","00:05:05,806","00:05:07,013","ఓడిపోయారు.","[game announcer] You lose."
"66","00:05:07,057","00:05:08,058","నీ స్నేహితురాలు ఎలా ఉంది?","How's your girl?"
"67","00:05:08,976","00:05:10,477","అదే, నువ్వు ల్యాబ్ కి తీసుకొచ్చావుగా, తను.","The one you brought by."
"68","00:05:11,228","00:05:12,271","తను నా సోర్స్.","My source."
"69","00:05:13,814","00:05:15,315","తన గురించి నువ్వు ఏమనుకుంటున్నావు","What was your read on her?"
"70","00:05:15,399","00:05:17,359","నువ్వు తనని శవాలను భద్రపరిచే చోటుకు తీసుకురాకుండా ఉండాల్సింది.","That you shouldn't have brought her into a morgue."
"71","00:05:17,401","00:05:18,819","తనకి ఏం అభ్యంతరం లేదు అంది, గురూ.","She was fine with it, man."
"72","00:05:18,902","00:05:20,028","కానీ హడలెత్తించింది కదా.","Until she wasn't."
"73","00:05:22,072","00:05:26,660","తన గాయాలు, జూలియా మాద్రిగల్ గాయాలు ఒకేలా ఉన్నాయా? అది చెప్పడం చాలా కష్టం. తనవి చాలా పాత గాయాలు.","Did her wounds match Julia Madrigal's? [stammers] You know, that's hard to say. Her scars are pretty old."
"74","00:05:30,038","00:05:32,124","జూలీయా శవపరీక్ష రిపోర్టును నేను ఒకసారి చూడవచ్చా?","Can I check out Julia's autopsy report?"
"75","00:05:32,207","00:05:34,877","లేదు. పోలీసులు అరెస్ట్ చేసేశారు. నువ్వు చూడాలంటే వాళ్ల అనుమతి కావాలి.","No. Police made their arrest. They'd have to release it."
"76","00:05:37,171","00:05:38,589","తన లోపల ఏమైనా ఉండిందా?","Was anything left inside of her?"
"77","00:05:38,672","00:05:41,633","మట్టి, దుమ్ము. సొరంగంలో ఎక్కడో లోపల ఉండింది కదా, ఆ మాత్రం ఉంటుంది.","Eh, mud, debris. I mean, she was pretty far down that pipe."
"78","00:05:42,634","00:05:43,634","ఇంకేమీ దొరకలేదా?","Nothing else?"
"79","00:05:46,680","00:05:47,681","అంటే ఎలాంటిది అంటున్నావు?","Like what?"
"80","00:05:49,183","00:05:50,517","మాద్రిగల్ రిపోర్ట్","**[NO ENGLISH MATCH FOUND]**"
"81","00:05:51,185","00:05:52,686","సరే మరి.","Okay."
"82","00:05:52,769","00:05:57,941","తన తండ్రి రెఫరెన్స్ కోసం దీన్ని ఇచ్చాడు.","Her father gave me this for reference. [Dan] Mm-hmm."
"83","00:05:58,984","00:06:00,507","తన శవాన్ని గుర్తించడానికి వాళ్ళ నాన్న వచ్చాడా?","Did her dad come in to identify her?"
"84","00:06:00,569","00:06:03,572","లేదు, ఆయన తట్టుకోలేడని, తన కజిన్ ని పంపాడు.","No, he wasn't up to it. He sent a cousin."
"85","00:06:06,116","00:06:07,117","**[NO TELUGU MATCH FOUND]**","[sighs]"
