"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:13,682","00:00:17,811","డయాన్ కొన్ని కొత్త ఇళ్ల వివరాలు పంపించింది. మనం వెళ్లి చూసి వద్దామా?","Diane sent a listing that looks promising. Should we go check it out?"
"2","00:00:18,436","00:00:19,437","నాకు ఈ రోజు కుదరదు.","I can't today."
"3","00:00:19,437","00:00:22,774","పోనీ రేపు వెళదామా, లేదా నీకు కుదిరితే ఈ వారంతంలో వెళదామా?","Or we could go tomorrow, or on the weekend if you like?"
"4","00:00:22,774","00:00:29,072","నీకు ఒక విషయం చెప్పనా? నేను ఆఫీసులో చాలా బిజీగా ఉన్నాను, కాబట్టి... నువ్వు విల్ ని అడగచ్చు కదా?","You know what? I'm really swamped at work, so, uh, why don't you, uh, ask Will?"
"5","00:00:30,448","00:00:34,703","హేయ్. నా ఉద్యోగం పోయిందని నీకంటే ముందు అతనికి చెప్పినందుకు సారీ.","Hey. I am sorry that I told him I was fired before I told you."
"6","00:00:34,703","00:00:36,705","నేను సారీ. సారీ. సారీ!","I am sorry. I'm sorry. I'm sorry!"
"7","00:00:36,705","00:00:38,957","నేను తప్పు చేశాను. సారీ, బేబీ. సారీ!","I made a mistake. I'm sorry, baby. I'm sorry!"
"8","00:00:38,957","00:00:40,542","నేను ఇలా ఎన్నిసార్లు చెప్పాలి?","How many times do I have to say it?"
"9","00:00:40,542","00:00:43,295","కానీ, నువ్వు ఇలా అరిచావంటే, అది క్షమాపణ కింద లెక్క కట్టలేము.","Okay, if you yell, it doesn't count as an apology."
"10","00:00:43,295","00:00:46,298","నేను సారీ.","[whispers] I'm sorry. I'm sorry. I'm sorry."
"11","00:00:46,298","00:00:47,299","సరే.","Okay."
"12","00:00:48,216","00:00:49,467","ఈ అలక ఇంకా ఎంత కాలం ఉంటుంది?","How long is this gonna go on for?"
"13","00:00:49,467","00:00:52,187","నాకు తెలియదు. భవిష్యత్తు గురించి చెప్పే క్రిస్టల్ బంతి నా దగ్గర లేదు.","I don't know. I don't have a crystal ball."
"14","00:00:52,971","00:00:54,851","అయితే, రాత్రి విందు వేళకి ఇంటికి వచ్చేస్తావుగా?","So, I'll see you at home for dinner?"
"15","00:00:56,725","00:00:58,935","రావచ్చు. రాకపోవచ్చు.","Maybe. Maybe not."
"16","00:01:01,187","00:01:05,025","నిజానికి, లేదు. నేను తన హోమ్ వర్క్ కి సాయం చేస్తానని ఫ్రాన్సిస్ కి చెప్పాను, కాబట్టి రాత్రి తొమ్మిది గంటల లోపే వస్తాను.","Actually, no. I-I-I told Frances I would help her with her homework, so I'll be back no later than 9:00."
"17","00:01:05,025","00:01:06,318","- సరే. - సరే.","- Okay. - Okay."
"18","00:01:06,318","00:01:07,402","సరే.","[Sylvia] Okay."
"19","00:01:07,402","00:01:09,029","**[NO TELUGU MATCH FOUND]**","[""Bad Habit"" playing]"
"20","00:01:11,031","00:01:12,532","ప్లాటోనిక్","**[NO ENGLISH MATCH FOUND]**"
"21","00:01:24,127","00:01:29,257","సరే, చూడబోతే మనం రెండు వందల గంటలుగా పని చేస్తున్నట్లు అనిపిస్తోంది. నాకు ఆకలి వేస్తోంది.","Well, this is easily 200 billable hours. I am hungry."
"22","00:01:29,257","00:01:32,052","మనం బహుశా ఆరు నిమిషాల పాటు విందు చేస్తూ ఇంక్రిమెంట్లు పొందాలి.","We should probably spend some six minute increments having dinner."
"23","00:01:32,052","00:01:34,471","వెనెసా, ఏం చేద్దాం? సీఫుడ్ తిందామా లేదా మాంసం తిందామా?","Vanessa, what will it be? Surf or turf?"
"24","00:01:35,013","00:01:40,936","నాకు తెలియదు. డ్యూపాంట్ మనకి డబ్బులు ఇస్తాడు కాబట్టి, రెండూ తెప్పించుకుందామా? సీఫుడ్ ఇంకా మాంసం కూడా.","Um, I don't know. Since Dupont's paying for it, what if we did both? Ooh, surf and turf."
"25","00:01:40,936","00:01:43,480","చార్లీ, నీ పనిని మీ ఇంట్లో పూర్తి చేస్తావు అనుకున్నాను?","Charlie, I assume you'll be finishing your work at home?"
"26","00:01:43,480","00:01:45,982","మీకు ఒక విషయం చెప్పనా? నేను ఈ రాత్రి మీతో కలిసి ఈ పని పూర్తయ్యే వరకూ ఉంటాను.","You know what? I am gonna stay and push through with you guys tonight."
"27","00:01:45,982","00:01:51,321","ప్లాస్టిక్ ఫోర్క్ తో స్టీక్ మాంసం తినడాన్ని నేను మిస్ అవుతున్నాను. ఈ రోజు ఏదైనా ప్రత్యేకమైన సందర్భమా?","I miss eating steak with a plastic fork. - Uh, special occasion, anyone? - Ooh?"
