"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:10,053","00:00:12,931","**[NO TELUGU MATCH FOUND]**","[electric buzzing]"
"2","00:00:15,350","00:00:17,102","- హాయ్, బేబీ. - హాయ్.","- [Sylvia] Hi, babe. - Hi. Mmm. [kisses]"
"3","00:00:21,648","00:00:23,400","**[NO TELUGU MATCH FOUND]**","[ticking]"
"4","00:00:28,280","00:00:30,031","**[NO TELUGU MATCH FOUND]**","[ticking continues]"
"5","00:00:32,616","00:00:33,993","**[NO TELUGU MATCH FOUND]**","- [knocking] - Oh! Oh!"
"6","00:00:33,994","00:00:36,496","నాకు ఇంకా ఇరవై మూడు సెకన్ల టైమ్ మిగిలి ఉంది!","I've still got 23 seconds left!"
"7","00:00:36,496","00:00:39,332","**[NO TELUGU MATCH FOUND]**","- [timer bell dings] - [beeping]"
"8","00:00:39,416","00:00:40,750","ప్రారంభించండి ఆపండి","**[NO ENGLISH MATCH FOUND]**"
"9","00:00:45,088","00:00:46,715","**[NO TELUGU MATCH FOUND]**","[dance music playing]"
"10","00:00:49,593","00:00:52,345","ఒక్క క్షణం, సైమన్!","- [dance music ends] - [knocking] One second, Simon!"
"11","00:01:01,187","00:01:03,105","**[NO TELUGU MATCH FOUND]**","[yelling, grunting]"
"12","00:01:03,106","00:01:06,318","అదిరిపోయింది. - సరే. - ఒక్క నిమిషం!","- Awesome. - [knocking] - [Sylvia] Okay. - One minute!"
"13","00:01:07,485","00:01:08,486","**[NO TELUGU MATCH FOUND]**","[grunts]"
"14","00:01:09,112","00:01:10,572","ఐదు నిమిషాలు అయిపోయింది. పద వెళదాం.","Five minutes is up. Let's go."
"15","00:01:11,990","00:01:13,198","**[NO TELUGU MATCH FOUND]**","[mumbles]"
"16","00:01:13,199","00:01:14,910","ఆగు. స్థిరంగా ఉండు.","Hold on. [mumbles] Oh... Hold on."
"17","00:01:14,910","00:01:17,370","సరే. నిలకడగా ఉండు.","- [Maeve] Mmm. - Okay. Hold on."
"18","00:01:17,370","00:01:18,787","**[NO TELUGU MATCH FOUND]**","[Maeve moans]"
"19","00:01:18,788","00:01:20,290","ఓహ్, దేవుడా. సరే, బాగుంది.","[Sylvia] Oh, my God. Okay, great."
"20","00:01:21,082","00:01:23,584","ఇదిగో. ఇంక పద... అది మురికిగా ఉంది.","Here. Let's get... That's dirty."
"21","00:01:23,585","00:01:26,087","త్వరగా, త్వరగా, త్వరగా. త్వరగా పద. త్వరగా పద.","Quick, quick, quick. Quick sticks. Quick sticks."
"22","00:01:27,339","00:01:29,840","- సరే. ఇవి తీసుకోండి. - నీకు ఇది కావాలా?","- Okay. Here we go. - [Sylvia] Do you need this?"
"23","00:01:29,841","00:01:31,592","- ఆ ఇంటిని మళ్లీ ఈ రోజు చూస్తాను, బేబీ. - అలాగే.","- I'm seeing that house again today, babe. - Right."
"24","00:01:31,593","00:01:32,885","ఆ ఐదు బాత్ రూముల ఇల్లు కదా?","The one with the five bathrooms?"
"25","00:01:32,886","00:01:35,012","ఇంట్లో ప్రతి ఒక్కరికీ ఒక్కో బాత్ రూమ్ కావాలి.","One for every single member of this family."
"26","00:01:35,013","00:01:37,765","నువ్వు ఊహించగలవా? నా ఉద్దేశం, అది అంత పెద్దదని నాకు తెలియదు. అది రాజభవనంలా ఉంది.","Can you imagine? I mean, I didn't know that was a thing. It's like a château."
"27","00:01:37,766","00:01:39,475","ఏం చేసుకోవాలో కూడా తెలియనన్ని బాత్ రూములు అందులో ఉన్నాయి.","We're gonna have more bathrooms than we know what to do with."
"28","00:01:39,476","00:01:40,809","నీకేం పట్టింది? ఆఫీసులోనే పనైపోతుంది.","What do you care? You shit at work."
"29","00:01:40,810","00:01:42,478","- మనం ""షిట్"" అనే పదం వాడం. - సరిగ్గా చెప్పావు, సారీ.","- We don't say ""shit."" - You're right, I'm sorry."
"30","00:01:42,479","00:01:45,689","సరే, నీకు ఒక విషయం తెలుసా? మనం ఇల్లు మారాక, నేను ఒక రాజులా మలవిసర్జన చేస్తాను.","Well, you know what? When we move, I will shit at home like a king."
"31","00:01:45,690","00:01:46,899","షిట్, షిట్, షిట్.","Shit, shit, shit."
"32","00:01:46,900","00:01:48,984","- ""షిట్"" అనే మాట అనద్దు. - పొడుగు బ్రెడ్ ఎక్కడ?","- Don't say ""shit."" - Where's the baguette?"
"33","00:01:48,985","00:01:51,987","- ఏంటి? ఏ పొడుగు బ్రెడ్? - నాకు పొడుగు బ్రెడ్ ఇంకా గుండ్రటి టోపీ ఫ్రెంచ్ క్లాస్ కోసం కావాలి. అవి ఎక్కడ?","- What? What baguette? - I need a baguette and a beret for French class. Where are they?"
"34","00:01:51,988","00:01:54,698","ఏంటి? నేను... ఆ పొడుగు బ్రెడ్ లేదా గుండ్రటి టోపీ గురించి నేను ఇదే మొదటిసారి వింటున్నాను.","What? I... This is the first I've heard about a baguette or a beret."
"35","00:01:54,699","00:01:56,075","- ఓహ్, దేవుడా. అమ్మా. - ఏంటి? నాకు తెలియదు...","- Oh, my God. Mom. - What? I didn't..."
"36","00:01:56,076","00:01:58,661","మిస్ లౌరెన్ నుంచి నాకు ఏమీ ఈమెయిల్ రాలేదు. పొడుగు బ్రెడ్ ల గురించి నువ్వు విన్నావా?","I didn't get an e-mail from Ms. Lauren. Did you hear about the baguettes?"
"37","00:01:58,662","00:02:00,162","- సారీ, వినలేదు. నేను వెళ్లాలి. - మరి గుండ్రటి టోపీ?","- Sorry, I didn't. I gotta go. - Or the beret?"
"38","00:02:00,163","00:02:01,247","- సరే. వస్తాను. - గుడ్ లక్.","- Okay. See you. - Good luck."
"39","00:02:01,248","00:02:02,873","- దాన్ని మూయకూడదు ఎందుకంటే... - నేను ఫెయిల్ అయిపోతాను!","- You can't close it because... - I'm gonna fail!"
"40","00:02:02,874","00:02:04,250","- వీడిని బయటకు తీయ్. - అలాగే, బుజ్జీ.","- Take this guy out. - All right, buddy."
"41","00:02:04,251","00:02:07,611","- నేను ఇది ఉంచుకుంటాను. నాకు... నాకు ఇది కావాలి! - సరే. కానీ నీ బ్యాగ్ ని మూసి ఉంచకు.","- I am keeping it. I... I want it! - Okay. But you cannot close your bag."
"42","00:02:22,686","00:02:26,730","బెక్మాన్ స్కూల్ - అయితే, విల్ తో నువ్వు నిన్న రాత్రి ఎలా గడిపావు? - అది సరదాగా సాగింది, అంటే, ముప్పై సెకన్ల వరకూ.","- [Katie] So, how was your night with Will? - It was fun for, like, 30 seconds."
"43","00:02:26,731","00:02:28,691","ఆ తరువాత అది మొత్తం మళ్లీ ఒక డ్రామాగా మారిపోయింది.","And then it just turned into total drama again."
"44","00:02:28,692","00:02:32,653","మేము నిజంగా వీధి చివర నిలబడి ఒకళ్ల మీద ఒకళ్లం అరుచుకున్నాం.","We were literally screaming at each other on a street corner at 1:00 a.m. in the morning."
"45","00:02:32,654","00:02:37,700","ఓహ్, దేవుడా. అది వింటుంటే గత ఇరవై ఏళ్లలో ఎప్పుడూ లేనంత జీవం వచ్చినట్లు అనిపిస్తోంది.","- Oh, my God. Just hearing that... - [chuckles] ...makes me feel more alive than I have in 20 years."
"46","00:02:37,701","00:02:39,493","నేను కూడా గట్టిగా అరవడం మొదలుపెట్టాలి.","I need to start yelling more."
"47","00:02:39,494","00:02:40,911","- అరవడం అనేది చాలా ఆటవికం. - నాకు తెలుసు.","- Yelling is so primal. - I know."
"48","00:02:40,912","00:02:42,037","నస పెట్టడం ఆటవికం కాదు.","Nagging's not primal."
"49","00:02:42,038","00:02:44,331","లేదు, అది... నేను అబద్ధం చెప్పను, నిన్న రాత్రి చాలా గొప్పగా గడిచింది.","No, it was... I'm not gonna lie, it was a great night."
"50","00:02:44,332","00:02:48,919","కానీ నా వల్ల కాలేదు... అంటే, నిజం చెప్పాలి, కొత్తగా కొని తెచ్చుకునే సమస్యలు భరించేంత సమయం నాకు లేదు.","- Mmm. - But I can't... Like, honestly, I don't have enough time for made-up problems in my life."
"51","00:02:48,920","00:02:51,797","అసలు సమస్యలు నాకు సరిపడా ఉన్నాయి. అలాంటిది.","I have enough real problems. [inhales sharply] Like that one."
"52","00:02:51,798","00:02:55,551","నేను ఎన్సీనో లో ఆ ఇంటిని మూడోసారి వెళ్లి చూడాలి.","I'm supposed to see that house today in Encino for the third time."
"53","00:02:55,552","00:02:58,053","నేను గనుక ఆ ఇంటిని కొనకపోతే, ఆమె నన్ను చంపేస్తుంది.","And I swear to God if I'm not gonna buy it, she's gonna fire me."
"54","00:02:58,054","00:03:01,432","డయాన్ ని రియాల్టీ ఏజెంట్ గా నియమించుకోవద్దని - నీకు ముందే చెప్పాను. - తెలుసు, తెలుసు.","I told you not to hire Diane - as your Realtor. - I know, I know."
"55","00:03:01,433","00:03:03,559","ఆమె ఆఫీసు నడిపే అమ్మ. మన స్థాయికి మించినది.","She's an office mom. She's out of our league."
"56","00:03:03,560","00:03:05,352","ఆమె ఆ గొప్ప బ్లేజర్ వేసుకుంటుంది.","She's wearing a fucking blazer."
"57","00:03:05,353","00:03:06,770","- అర్థమైంది. నీకు కూడా ఆఫీసు ఉంది. - అవును.","- I get it. You work in an office. - Yeah."
"58","00:03:06,771","00:03:08,939","మనలో కొందరం, మనం ఇంకా ఇంట్లో పని చేస్తూ ఎదగలేకపోతున్నాం.","Some of us, we're still stuck working at home."
"59","00:03:08,940","00:03:11,901","కేవలం మనం స్వెట్ ప్యాంట్స్ తొడుక్కున్నంత మాత్రాన మనం ఉద్యోగాలు చేయడం లేదని కాదు.","Just 'cause I wear sweatpants doesn't mean I don't have an actual job."
"60","00:03:11,902","00:03:13,819","- ఆమె నా దృష్టిలో చాలా పెద్ద స్థాయిలో ఉంది. - అవును.","- She's too fancy for me. I know. - Yeah."
