"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:12,472","00:00:13,390","యీస్టీ బాయ్స్ కమిసరీ","**[NO ENGLISH MATCH FOUND]**"
"2","00:00:13,390","00:00:16,768","ఎగ్ శాండ్విచ్ లు దొరికే ప్రదేశాలు కొన్ని ఉన్నాయి అక్కడ మనం లైన్ లో గంట సేపు నిలబడనక్కరలేదు.","[Will] There are places to get egg sandwiches where you don't have to wait in line for an hour."
"3","00:00:16,768","00:00:18,562","నువ్వు ఎప్పుడూ ఇలాంటిది చూసి ఉండవు.","You've never had this before."
"4","00:00:18,562","00:00:20,939","- నీకు చెబుతున్నాను. ఇది ఎదురుచూడదగినదే. - సరే.","- I'm telling you, it's worth the wait. - Okay."
"5","00:00:20,939","00:00:23,149","- విల్ కోసం నేను పోస్ట్ మేట్స్ ఆర్డర్ తెచ్చాను. - నేనే విల్ ని!","- I've got a Postmates order for Will. - I'm Will!"
"6","00:00:23,149","00:00:24,651","- ఇదిగో తీసుకో. - ఏంటి?","- Here you go. - What?"
"7","00:00:24,651","00:00:25,944","- చాలా థాంక్స్. - ఎంజాయ్.","- Thank you so much. - Enjoy."
"8","00:00:25,944","00:00:27,612","- నీకు ఈ రోజు బాగుండాలి. - నాకు మంచి రివ్యూ ఇవ్వు.","- Have a good day. - Leave me a good review."
"9","00:00:27,612","00:00:28,697","నువ్వు ఈ లైన్ ని తప్పించావు.","You hacked the line."
"10","00:00:28,697","00:00:30,740","నిజంగానే తప్పించాను!","I sure did! [chuckles]"
"11","00:00:30,740","00:00:33,451","- భలే తెలివైన వాడివి. - నేను ఎప్పుడూ ఇలాగే చేస్తా.","- Brilliant. [chuckles] - Always a work-around."
"12","00:00:33,451","00:00:35,287","- చీర్స్. - చీర్స్.","- Cheers. - Cheers."
"13","00:00:37,664","00:00:38,873","**[NO TELUGU MATCH FOUND]**","- Mmm. - Mmm."
"14","00:00:39,457","00:00:40,834","మనం ఇంకా లైన్ లోనే ఉందామా, లేదా?","Do we keep waiting in line, or?"
"15","00:00:40,834","00:00:42,210","- ఓహ్, ఉందాం. - సరే.","- Oh, yeah. - Okay."
"16","00:00:42,210","00:00:43,295","ఇదంతా ఆ అనుభూతిలో భాగమే.","It's part of it."
"17","00:00:43,295","00:00:45,839","మంచిదే మరి. థాంక్యూ.","It's good. Thank you."
"18","00:00:46,464","00:00:47,883","నీకు ఈ లైన్ లో నిలబడటం ఇష్టమా, హా?","You love a lineup, huh?"
"19","00:00:47,883","00:00:50,176","మనం ఏం చేస్తున్నాం? ఇది పొదుపు దుకాణం.","What are we doing? This is a thrift store."
"20","00:00:50,176","00:00:52,929","ఇది లైన్ కాదు. ఏదో గొడవ చేయడం కోసం గుమిగూడిన జనంలా ఉన్నారు.","This isn't a line. This is a mob waiting to happen."
"21","00:00:54,139","00:00:55,223","డాలర్ కి పౌండ్ దుస్తులు ఇచ్చే రోజు.","It's dollar-per-pound day."
"22","00:00:55,223","00:00:57,559","వాళ్లు గేట్లు తెరవగానే, లోపలికి పరిగెత్తి దొరికినన్ని డ్రెస్ లు తీసుకోవాలి.","They open the gates, you run in and grab as much as you can."
"23","00:00:57,559","00:01:00,395","ఓహ్, దేవుడా. నాకు నీరసం వస్తోంది. మనం ఇదంతా ఎందుకు చేస్తున్నాం?","Oh, God. This is stressing me out. Why are we doing this?"
"24","00:01:00,395","00:01:02,397","- సిద్ధంగా ఉండు. - ఓహ్, దేవుడా. ఇది మొదలైంది.","- [Peyton] Pull yourself together. - Oh, God. It's happening."
"25","00:01:02,397","00:01:04,190","ఆ కుర్రాడు తోసుకు వెళ్తున్నాడు!","- [horn sounds] - That guy's fucking cutting!"
"26","00:01:04,190","00:01:05,150","లోపలికి పదండి!","[customer] Get in there!"
"27","00:01:06,860","00:01:08,320","- ఓహ్, దేవుడా. ఇక్కడ మొదలుపెట్టు. - సరే.","- Oh, my God. Start here. - Okay. Okay."
"28","00:01:08,320","00:01:09,446","- మనం తీసుకుందామా? - తీసుకుందాం!","- We just go? - We just go!"
"29","00:01:09,446","00:01:11,573","- ఇలాగే చేద్దామా? నేను సరిగ్గానే చేస్తున్నానా? - నువ్వు బాగానే చేస్తున్నావు.","- We just do it? Am I doing it right? - You're doing it right."
"30","00:01:11,573","00:01:13,158","- నువ్వు అనుకున్నట్లే ఉందా? - అవును, చక్కగా ఉంది.","- Is it happening? - Yes, it's perfect."
"31","00:01:13,158","00:01:15,285","ఇది బాగుందా? చెత్తలా ఉందా?","Is this cool? Is this shit cool?"
"32","00:01:15,285","00:01:16,953","- నాకు తెలియడం లేదు. - నాకు కూడా తెలియడం లేదు!","- I don't know. - I don't know either!"
"33","00:01:16,953","00:01:18,830","నాకు చాలా అలసటగా ఉంది. ఇది బాగుందా?","I'm so stressed out. Is this cool?"
"34","00:01:18,830","00:01:20,582","- ఇది బాగుందా? - లేదు, అది లేత గోధుమరంగు.","- Is this fucking cool? - No, that's beige."
"35","00:01:20,582","00:01:23,877","ఈ చెత్త డ్రెస్ ఏంటి? బాతింగ్ సూటా? చెత్తలా ఉంది! ఓహ్, దేవుడా.","What the fuck is this shit? A bathing suit? Gross! Oh, God."
"36","00:01:23,877","00:01:25,420","- ఓహ్, దేవుడా. - ఏంటి?","- Oh, my God. Oh, my God. - What?"
"37","00:01:25,420","00:01:26,338","బ్రిట్నీ స్పియర్స్","**[NO ENGLISH MATCH FOUND]**"
"38","00:01:26,338","00:01:28,298","- నాకు బ్రిట్నీ టూర్ టి షర్ట్ దొరికింది. - ఇది బాగుందా?","- I got a Britney tour T-shirt. - Is that good?"
"39","00:01:28,298","00:01:31,426","ఇది 2000 సంవత్సరంలో జరిగిన ఊప్స్! ఐ డిడ్ ఇట్ ఎగైన్ టూర్ కి సంబంధించినది!","It's from the Oops! ...I Did It Again tour from 2000!"
"40","00:01:31,426","00:01:33,553","- హేయ్! వదులు, చెత్తవెధవ. - హేయ్!","- Hey! Hey! Fuck off, cowpoke. - Hey! Hey!"
"41","00:01:34,512","00:01:36,223","**[NO TELUGU MATCH FOUND]**","[panting]"
"42","00:01:36,806","00:01:39,559","**[NO TELUGU MATCH FOUND]**","[Will moaning]"
"43","00:01:40,727","00:01:43,730","- ఇది చాలా సెక్సీగా బాగుంది. - చాలా బాగుంది.","- [grunts] This is so sexy and so gross. - So amazing."
"44","00:01:43,730","00:01:44,940","- మనం ఇంక బయటపడదామా? - వద్దు.","- Can we get out of here? - No."
"45","00:01:44,940","00:01:46,816","- మనం ఇప్పుడే మొదలుపెట్టాం. పద! - సరే.","- We're just getting started. Come on! - Okay."
"46","00:01:46,816","00:01:48,068","ఈ ప్రదేశం ఒక బంగారు గని.","This place is a gold mine."
"47","00:01:48,068","00:01:49,486","ఈ డ్రెస్ లతో చాలా బెడ్ బగ్స్ వస్తాయి.","We're gonna have so many bedbugs."
"48","00:01:49,486","00:01:51,529","ఫర్వాలేదు. మా ఇంట్లో ఇప్పటికే ఉన్నాయి. అవి పెద్దగా ఏమీ కుట్టవు.","It's fine. I've already had them. They're not that bad."
"49","00:01:51,529","00:01:53,406","ఏదైనా మ్యూజిక్ పెట్టమంటావా?","[Peyton] You wanna put on some music?"
"50","00:01:53,406","00:01:57,494","అలాగే. నీ మూడ్ ఇప్పుడు ఎలా ఉంది? - ఆరీ లెనక్స్ పాటలు విందామా? - అలాగే.","Yeah. What you in the mood for? - Hmm. How about Ari Lennox? - Ooh, yeah."
"51","00:01:57,494","00:01:59,246","**[NO TELUGU MATCH FOUND]**","[""Walking on Broken Glass"" plays]"
"52","00:02:03,500","00:02:05,502","నువ్వు ఆ అడ్వర్టయిజ్మెంట్ కి డాన్స్ చేస్తున్నావు.","You're grooving to that commercial. [chuckles]"
"53","00:02:05,502","00:02:08,128","ఇది అడ్వర్టయిజ్మెంట్ కాదు... ఇది ఆనీ లెనక్స్ పాట.","This isn't a commer... [stutters] It's Annie Lennox."
"54","00:02:08,128","00:02:10,674","- నేను అన్నది, ""ఆరీ లెనక్స్"" అని. - ఆరీ లెనక్సా?","- I said, ""Ari Lennox."" - Ari Lennox?"
"55","00:02:10,674","00:02:11,800","అవును.","- [song ends] - Yeah."
"56","00:02:11,800","00:02:13,969","- అది మనిషా? - అవును.","- That's a person? - Yes."
"57","00:02:13,969","00:02:15,428","వావ్. నాకు అది తెలియదు.","Oh, wow. I had no idea."
"58","00:02:15,428","00:02:18,848","నువ్వు ""అనీ లెనక్స్"" నే పొరపాటుగా చెప్పావు అనుకున్నా, అందుకే నిన్ను సవరించాలి అనుకోలేదు.","I thought you just said ""Annie Lennox"" wrong, I didn't wanna mansplain to you."
"59","00:02:18,848","00:02:22,852","- ఆరీ లెనక్స్ ఉందని నాకు తెలియదు. - ఆరీ లెనక్స్ అనే గాయని ఉంది. - ఇంకా ఆమె చాలా బాగా పాడుతుంది. - వావ్. మంచిదే.","- I didn't know we got an Ari Lennox now. - Oh, we have an Ari Lennox - and she's really good. - Wow. Good for her."
"60","00:02:22,852","00:02:24,187","అనీ ఏం అనుకుంటోందో ఏమో.","I wonder how Annie feels."
"61","00:02:25,272","00:02:26,690","- వావ్. - అవును.","- Wow. - Yeah."
"62","00:02:26,690","00:02:29,234","- ఇది చూశావా? - ఇది చాలా బాగుంది, హా?","- [Peyton] Would you look at that? - [Will] It's so nice, huh?"
"63","00:02:29,859","00:02:31,903","దీని కోసమే నేను కొలరాడో నుండి ఇక్కడికి మారిపోయాను.","This is why I moved here from Colorado."
"64","00:02:31,903","00:02:39,995","అవును. హాయ్.","- Yeah. - [chuckles] Hi. [chuckles]"
"65","00:02:40,745","00:02:41,746","నేను ఈ మధ్యనే...","I just..."
"66","00:02:43,790","00:02:52,465","నేను ఈ మధ్యనే విడాకులు తీసుకున్నాను. తెలుసా? ఈ మధ్యనే, ఇంకా, ఏదైనా సీరియస్ బంధం కోసం నేను ఇంకా సిద్ధంగా లేను.","I'm recently divorced. You know? Very recently, and, uh, I just have to say that I'm not really ready for a serious relationship yet."
"67","00:02:52,465","00:02:54,259","మనం కేవలం కొన్నిసార్లు మాత్రమే కలిశాం.","We've only hung out a few times."
"68","00:02:54,259","00:02:57,387","అవును. నిజం. మంచిది. నేను నీకు ముందే చెప్పి ఉండాల్సింది.","Yeah. Of course. Great. I... I shouldn't have said that."
"69","00:02:57,387","00:03:00,265","నేను ఈ మాట చెబుతుంటే, నాకు ఏం అనిపిస్తోంది అంటే, ""ఇది పిచ్చితనం. అది చెప్పకు"" అని. నేను అంటే...","As I was saying it, I was like, ""This is stupid. Don't say it."" I just..."
"70","00:03:00,265","00:03:03,935","నాకు నువ్వు అంటే చాలా ఇష్టం. మనం ఒకే ఆలోచనతో ఉన్నాం అని తెలుసుకోవాలి అనుకున్నాను. తెలుసా?","I like you a lot. You know, I just wanna make sure we're on the level. You know?"
"71","00:03:10,025","00:03:13,361","- ఓహ్, దేవుడా. అతను మెషీన్ గన్ కెలీ కదా? - నాకు తెలియదు.","- Oh, my God. Is that Machine Gun Kelly? - I don't know."
"72","00:03:13,361","00:03:16,072","రెడ్ కార్పెట్ మీద మేగన్ ఫాక్స్ తో కలిసి కనిపించడమే తప్ప విడిగా అతడిని ఎప్పుడూ చూడలేదు.","I've never seen him without Megan Fox biting his nipples on the red carpet."
"73","00:03:16,072","00:03:18,408","అతను చాలా హాట్ గా ఉంటాడు. ఈ భూమి మీద చాలా ఆకర్షణీయంగా ఉండే మగాడు.","[Peyton] He's so hot. He's literally the hottest guy on Earth."
"74","00:03:18,408","00:03:21,703","వీడు ఈ భూమి మీద హాట్ గా ఉండే మగాడా? నేను కాకుండా, అయి ఉండచ్చు.","That guy's the hottest guy on Earth? Other than me, obviously."
"75","00:03:21,703","00:03:23,955","నువ్వు ఎందుకు చూడలేకపోతున్నావు? సరిగ్గా చూడటానికి ప్రయత్నించు.","[Peyton] What are you not seeing? Allow yourself to see it."
"76","00:03:23,955","00:03:26,166","లేదు, నాకు అర్థమైంది. అతను నాకు నచ్చే రకం కాదు అనుకుంటా.","No, I get it. I just don't think that guy's my type."
"77","00:03:26,166","00:03:28,668","నేను బాగా బలంగా, అంటే, దృఢంగా ఉండే వాళ్లని ఇష్టపడతాను.","I'm kinda into beefier, like, hunkier guys."
"78","00:03:28,668","00:03:31,296","అంటే, ""స్టోన్ కోల్డ్"" స్టీవ్ ఆస్టిన్ లాంటి వాళ్లని. నా ఉద్దేశం నీకు తెలిసిందా?","Like, give me a ""Stone Cold"" Steve Austin. You know what I mean?"
"79","00:03:31,296","00:03:32,923","వాళ్లు నాకు నచ్చుతారు.","That's... That's my type."
"80","00:03:32,923","00:03:37,010","లేదు. అతను మొరటుగా ఉంటాడు. టాలెంట్ ఉన్నవాడు. కళాకారుడు. అంటే...","No. He's grunge. He's talented. He's a musician. Like..."
"81","00:03:37,010","00:03:39,095","అతను టాటూలు ఉన్న శవంలా కనిపిస్తున్నాడు.","He look... He looks like a dead body with tattoos."
"82","00:03:39,638","00:03:42,078","సైమన్ వీసెన్ స్థాల్ సెంటర్ నుండి వచ్చిన వాడిలా ఉన్నాడు.","He looks like something from, uh, the Simon Wiesenthal Center."
"83","00:03:42,724","00:03:45,727","మనం కిందకి పరిగెడదామా? ఊరికే అంటున్నా. అలా పరిగెడితే నేను చస్తాను.","You wanna race to the bottom? I'm just kidding. I would die if we did that."
"84","00:03:45,727","00:03:47,187","పద. వెళదాం.","Come on. Let's go."
"85","00:03:51,358","00:03:53,360","**[NO TELUGU MATCH FOUND]**","[""Waste My Time"" playing]"
"86","00:04:02,953","00:04:05,080","- ఎవరి పాట వింటున్నావు? - ఆరీ లెనక్స్.","- [Sylvia] Who are you listening to? - Ari Lennox."
"87","00:04:05,080","00:04:11,711","వావ్. ఆమె మ్యూజిక్ అంతా మారిపోయింది. చూడు, నువ్వు కూడా ఆనీ లెనక్స్ గురించి అనుకుంటున్నావు కదా, నీ వయస్సు వాళ్లలో ఇది చాలా సహజంగా జరిగే పొరపాటు.","Wow. She really changed her sound. Oh, you see, you're thinking of Annie Lennox, which is a very common mistake among people your age."
"88","00:04:11,711","00:04:13,505","అంటే, నా ఉద్దేశం, చాలా ముసలివాళ్లు అని.","By that, I mean, very old people."
"89","00:04:13,505","00:04:16,091","- ఆరీ లెనక్స్ అనే ఆమె ఉందా? - ఆరీ లెనక్స్ అనే గాయని ఇప్పుడు ఉంది!","- There's an Ari Lennox? [laughs] - There's an Ari Lennox now!"
"90","00:04:16,091","00:04:17,259","మనం ఈ నిజాన్ని ఒప్పుకోవాలి.","We gotta deal with that."
"91","00:04:18,343","00:04:20,095","నా తల మీద ఇంతగా రుద్దాలి అంటావా?","Is this supposed to be burning my scalp this much?"
"92","00:04:20,095","00:04:22,012","అది నీ ఒంట్లో నుండి హుందాతనం పోవడం అన్నమాట.","That's just the dignity leaving your body."
"93","00:04:22,012","00:04:24,140","- నన్ను ఆట పట్టించను అని చెప్పావు. - నేను ఇంకేం చేయాలి?","- You said you wouldn't make fun of me. - What am I supposed to do?"
"94","00:04:24,140","00:04:26,017","నువ్వు జుట్టుకి రంగు వేసుకునేంత ఎదిగావు. ఇది పిచ్చితనం.","You're a grown man bleaching your hair. It's ridiculous."
"95","00:04:26,017","00:04:31,106","నా జుట్టుకి సంబంధించి మరోసారి నీ సహాయం అడగను.","I'm never ever asking you for a hair-related favor ever again."
"96","00:04:31,106","00:04:32,357","ఇదంతా ఎవరైనా అమ్మాయి కోసమా?","Is this for a girl?"
"97","00:04:32,357","00:04:33,900","లేదు. అమ్మాయి అంటూ ఎవరూ లేరు.","No. There is no girl."
"98","00:04:33,900","00:04:36,736","ఇది కేవలం, అంటే, కొత్త అధ్యాయం, కొత్తగా నేను.","This is just, you know, new chapter, new me."
"99","00:04:36,736","00:04:39,364","ఇది ఎలా అంటే కొత్త కాలం కోసం కొత్తగా కనిపించేలా నేను చేసే ప్రయత్నం.","It's like, uh... It's like my version of getting bangs."
"100","00:04:39,364","00:04:40,740","- నాకు తెలియదు. - ఇది బాగుంటుంది.","- I don't know. - It's gonna look cool."
"101","00:04:40,740","00:04:43,034","నువ్వు అది చూసి, ""నిజంగా ఇలా బాగుంది"" అంటావు.","You're gonna see it and be like, ""That actually looks cool."""
"102","00:04:43,034","00:04:44,160","కర్క్ ఫ్రీడ్కిన్ ఎలా ఉన్నాడు?","How's Kirk Friedkin?"
