"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:22,983","00:00:27,279","**[NO TELUGU MATCH FOUND]**","[breathes deeply, sighing]"
"2","00:00:29,573","00:00:32,784","- హాయ్! హాయ్, క్యూటీ. - హేయ్. అమ్మ ఇంటికి వచ్చేసింది!","- Hi! Hi, cutie. - Hey. Mom's home!"
"3","00:00:32,784","00:00:34,703","- మిమ్మల్ని మిస్ అయ్యాను. - హాయ్, అమ్మ.","- [Sylvia] I missed you. - Hi, Mom."
"4","00:00:34,703","00:00:36,621","- ఉద్యోగం ఎలా ఉంది? - అవును, బాగుంది.","- How was it? - Yeah, good."
"5","00:00:36,621","00:00:39,165","అద్భుతం. రెండు రోజుల్లోనే నువ్వు పనికి అలవాటు పడిపోయావు.","Amazing. And it only took you two days to get the hang of it."
"6","00:00:39,165","00:00:40,250","**[NO TELUGU MATCH FOUND]**","Oh."
"7","00:00:41,251","00:00:44,254","- మరి, దాని గురించి... - అవును.","- So, um, about that... - Yeah."
"8","00:00:44,254","00:00:45,797","అమ్మా, నీ కోసం ఒక సర్ ప్రైజ్ సిద్ధం చేశాను.","Mommy, I have a surprise for you."
"9","00:00:45,797","00:00:49,593","కూర్చో. - అవును, నువ్వు ఇది చూడాలి. - సరే.","- [Simon] Sit down. - [exclaims] - Yeah, you gotta see it. - Okay. [chuckles]"
"10","00:00:49,593","00:00:54,222","మా స్కూలులో ఒక హీరో గురించి ఒక స్లయిడ్ షో చేయాల్సి వచ్చింది, కానీ నేను నిన్ను ఎంపిక చేసుకున్నా.","We had to make a slideshow at school about our hero, and I chose you."
"11","00:00:55,181","00:00:56,057","**[NO TELUGU MATCH FOUND]**","Aw."
"12","00:00:56,057","00:00:57,976","**[NO TELUGU MATCH FOUND]**","[""Who Let the Dogs Out"" playing]"
"13","00:00:57,976","00:01:00,020","**[NO TELUGU MATCH FOUND]**","[Sylvia gasps] Oh."
"14","00:01:00,937","00:01:03,773","**[NO TELUGU MATCH FOUND]**","[Sylvia, Charlie chuckling]"
"15","00:01:03,857","00:01:05,692","మా అమ్మ ఉద్యోగం చేసే హీరో.","**[NO ENGLISH MATCH FOUND]**"
"16","00:01:05,775","00:01:07,944","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"17","00:01:07,944","00:01:10,780","ఆమె ఇప్పుడు ఒక లాయర్ అచ్చు మా నాన్న లాగే. వావ్.","Wow. Oh. [chuckles]"
"18","00:01:10,780","00:01:13,241","చూడబోతే ఆడవారు, మగవారు సరిసమానులే.","**[NO ENGLISH MATCH FOUND]**"
"19","00:01:13,825","00:01:16,286","- ఓహ్, అమ్మకి ఇది నచ్చింది. - ఇది చాలా బాగుంది. థాంక్యూ, స్వీటీ.","- Oh. Oh, Mommy loves it. - It's so good. Thank you, sweetie."
"20","00:01:16,286","00:01:19,873","అవును. ఇది చాలా అందంగా ఉంది. నిజంగా ముద్దుగా ఉంది, బంగారం.","Yeah. It's beautiful. [sniffles] It's really sweet, honey."
"21","00:01:19,873","00:01:22,233","హేయ్, అయితే మాకు చెప్పు, నీ ఆఫీసులో రెండో రోజు ఎలా జరిగింది?","Hey, so tell us, how was day two?"
"22","00:01:23,418","00:01:28,757","అది... అది బాగా జరిగింది. ముందు రోజు జరిగిన విధంగానే ఉంది. అవును.","Um, it was... it was good. It was just the same. Yeah."
"23","00:01:28,757","00:01:29,674","**[NO TELUGU MATCH FOUND]**","- Aw. - Oh."
"24","00:01:33,845","00:01:35,847","**[NO TELUGU MATCH FOUND]**","[""Let the River Run"" playing]"
"25","00:01:46,566","00:01:48,568","**[NO TELUGU MATCH FOUND]**","[alarm beeping]"
"26","00:01:48,568","00:01:50,570","**[NO TELUGU MATCH FOUND]**","[breathes deeply]"
"27","00:01:50,570","00:01:52,656","**[NO TELUGU MATCH FOUND]**","[beeping stops]"
"28","00:01:55,033","00:01:58,073","నీ ఎంపిక ఎప్పుడూ తప్పు కాదు బేబీ. ఈ దుస్తుల్లో ఏవి వేసుకున్నా నీకు బాగుంటాయి.","You can't go wrong, baby. You look good in all of it."
"29","00:02:45,584","00:02:47,586","**[NO TELUGU MATCH FOUND]**","[""Let the River Run"" continues on radio]"
"30","00:02:53,008","00:02:54,885","లక్కీ పెన్నీ బ్రూయింగ్ కంపెనీ","**[NO ENGLISH MATCH FOUND]**"
"31","00:02:59,973","00:03:01,182","**[NO TELUGU MATCH FOUND]**","[song stops]"
"32","00:03:01,266","00:03:02,851","ఎల్.పి.బి.సి.","**[NO ENGLISH MATCH FOUND]**"
"33","00:03:07,230","00:03:08,690","- హేయ్. - హేయ్.","- Hey. - [Sylvia] Hey."
"34","00:03:08,690","00:03:10,108","ఇక్కడ ఏం చేస్తున్నావు?","[Will] What are you doing here?"
"35","00:03:11,860","00:03:13,987","- నా ఉద్యోగం పోయింది. - నీ ఉద్యోగం పోయిందా?","- I got fired. - You did?"
"36","00:03:13,987","00:03:15,071","ఆ పెయింటింగ్ వల్ల.","Painting."
"37","00:03:15,071","00:03:17,741","ఓహ్, దేవుడా. దాని వల్ల నిన్ను తీసేశారా?","Oh, my God. They fired you for that?"
"38","00:03:17,741","00:03:20,201","- అది ఇప్పుడే జరిగిందా? - నిన్న జరిగింది.","- Did that just happen right now? - Yesterday."
"39","00:03:20,201","00:03:23,121","నిన్ననా? అయితే మరి ఈ డ్రెస్ ఎందుకు వేసుకున్నావు?","Yesterday? Then why are you dressed like this?"
"40","00:03:25,165","00:03:26,374","నువ్వు ఇంకా చార్లీకి చెప్పలేదు కదూ.","You haven't told Charlie yet."
"41","00:03:26,374","00:03:28,877","- నీకు ఉద్యోగం ఉన్నట్లు ఇంకా నటిస్తున్నావు. - అవును.","- You're pretending to have a job still. - Yeah."
"42","00:03:28,877","00:03:31,922","- అలా ఎందుకు చేస్తున్నావు? - నాకు తెలియదు. నేను...","- Why are you doing that? - I don't know. [stammering]"
"43","00:03:31,922","00:03:36,259","నాకు చాలా సిగ్గుగా ఉంది ఎందుకంటే అతను నాకు ఉద్యోగం ఇప్పించాడు.","I just am so embarrassed, and he got me the job."
"44","00:03:36,259","00:03:38,803","- అవును. - అతను చాలా పక్కాగా ఉంటాడు. సంతృప్తిగా ఉంటాడు.","- Yeah. - And he's so perfect. And he's fulfilled."
"45","00:03:38,803","00:03:40,972","కానీ నేను మాత్రం... నేను పనికిమాలిన దాన్ని.","And I'm just... I-I suck."
"46","00:03:40,972","00:03:44,809","నువ్వు పనికిమాలిన దానివి కావు. లేదు, ఇలా చూడు. అలా ఎవరికైనా జరగచ్చు కదా?","You don't suck. No, come on. That could have happened to anybody?"
"47","00:03:45,393","00:03:48,980","అది అలా జరిగింది. నీకు ఒక విషయం తెలుసా? అది ఎవరు పట్టించుకుంటారు?","It happened. And you know what? [stammers] Who cares?"
"48","00:03:48,980","00:03:52,275","అతను... అతను నిన్ను క్షమిస్తాడు. అది ఏదో నవ్వులాటలా జరిగింది అనుకుంటాడు, నన్ను నమ్ము.","He will... He'll forgive you. He'll think it's funny, I bet."
"49","00:03:52,275","00:03:56,029","- నిజమే. - ఇలాంటి పనుల వల్లే, అతను నీతో ప్రేమలో పడ్డాడు.","- Yeah. - Those types of things, that's why he fell in love with you in the first place."
"50","00:03:56,029","00:03:57,822","- ఆ సమయస్ఫూర్తి. అది ముచ్చటగా ఉంటుంది. - అవును. నిజం.","- That spark. It's cute. - Yeah. Yes."
"51","00:03:57,822","00:04:00,116","- ఇది సరదా విషయం. అతను ఇది విని నవ్వుకుంటాడు. - అవును. కదా?","- I think it's funny. He'll laugh about it. - Yeah. Right?"
"52","00:04:00,116","00:04:02,160","అతను నిన్ను చూసి గర్వపడతాడు. పూర్తిగా అర్థం చేసుకుంటాడు.","I think he'll be proud of you. He'll totally understand."
"53","00:04:02,160","00:04:03,703","- సరే. - ఈ విషయం గురించి పెద్దగా పట్టించుకోడు.","- Yeah. - He'll be cool with it."
"54","00:04:03,703","00:04:05,330","- నిజం చెప్పావు, అతను పట్టించుకోడు. నేనే... - అవును.","- You're right, he'll be fine. I'll just... - Yes."
"55","00:04:05,330","00:04:07,207","- ఈ రోజు నేను తన ఆఫీసుకి వెళ్తాను. - అలాగే.","- I'll just go to his work today... - Yeah."
"56","00:04:07,207","00:04:09,542","...ఇంకా నా ఉద్యోగం గురించి చెప్పేస్తాను. నేను స్వయంగా చెప్పడం చాలా ముఖ్యం.","...and I'll tell him. And it's important to tell him in person."
"57","00:04:09,542","00:04:11,169","వెంటనే వెళ్లి నువ్వే స్వయంగా ఈ విషయం చెప్పేయ్.","Go right now and tell him in person."
"58","00:04:11,169","00:04:12,254","- కదా? నేను వెళతా... సరే. - మంచిది.","- Right? I'll just... Yeah. - Great."
"59","00:04:12,254","00:04:14,631","సరే, ఈ రోజు రాత్రి అతను ఆఫీసు నుండి ఇంటికి వచ్చాక, స్వయంగా చెప్పేస్తాను.","Well, when he gets home from work tonight. In person."
"60","00:04:14,631","00:04:17,216","- అతనికి నేను చెప్పేస్తాను. - సరే. ఈ రాత్రికి చెప్పేయ్. ముందు చెప్పు.","- I'll tell him. - Okay. Tell him tonight. Just tell him."
"61","00:04:17,216","00:04:18,300","- అలాగే. - కాఫీ తాగుతావా?","- Yeah. - Want some coffee?"
"62","00:04:18,300","00:04:21,053","అవును... నిజానికి, విల్, నేను బయలుదేరుతుంటే తనే స్వయంగా కాఫీ కలిపి ఇచ్చాడు.","Yeah... Actually, Will, he made me a coffee, um, to go."
"63","00:04:21,053","00:04:22,137","- ఓహ్, గొప్ప విషయం. - అవును.","- Oh, great. - Yeah."
"64","00:04:27,811","00:04:30,105","- నువ్వు అతనితో చెప్పలేదు! - రాత్రి చాలా కష్టమైంది.","- You didn't tell him! - It wasn't an easy night."
"65","00:04:30,105","00:04:33,024","పిల్లలు చాలా ఉత్సాహంగా ఉన్నారు ఇంకా బాగా హడావుడి అయిపోయింది.","The kids were crazy and it was hectic."
"66","00:04:33,024","00:04:35,360","కాబట్టి, నువ్వు సరిగ్గా చెప్పావు. నాకు ఏమీ ఆందోళన లేదు.","So, you were right. I'm not worried."
"67","00:04:35,360","00:04:37,195","చార్లీ చాలా మంచివాడు. అంతా బాగానే ఉంటుంది.","Charlie's so great. It'll be okay."
"68","00:04:37,195","00:04:40,865","నువ్వే అతనికి ఈ విషయం చెప్పాలి. దయచేసి విను. పరిస్థితి విచిత్రంగా మారుతోంది.","You have to tell him. Please. It's getting weird."
"69","00:04:40,865","00:04:42,450","ఏమీ విచిత్రంగా మారడం లేదు.","It's not getting weird."
"70","00:04:42,450","00:04:44,828","చాలా విచిత్రంగా ఉంది ఇంకా నిన్ను నేను చెడగొడుతున్నట్లు నాకు అనిపిస్తోంది.","It's quite weird, and I feel like I'm enabling you."
"71","00:04:44,828","00:04:45,996","నువ్వు అతనికి చెప్పేయాలి.","You have to tell him."
"72","00:04:45,996","00:04:52,085","నీ ఉద్యోగం పోయిందనీ, ఇంకా నువ్వు ఇక్కడికి వస్తున్నావని తనకు తెలుసని చార్లీ స్వయంగా రాసిన లేఖ తెస్తేనే నీకు ఈ బార్ కి రావడానికి అనుమతి ఉంటుంది.","You are not allowed in this bar anymore unless you bring me a note from Charlie that says he knows you've been fired, and he knows you're here."
"73","00:04:52,085","00:04:53,962","సంతకం చేసిన లేఖనా?","A signed note?"
"74","00:04:54,629","00:04:56,590","ఇది ఏమైనా 'హ్యాండ్ మెయిడ్' కథనా?","[stammers] Is this The Handmaid's Tale?"
"75","00:04:56,590","00:05:00,385","నీ పితృస్వామ్య నియంతృత్వ పోకడలకు లోబడి ఉండాలా?","A-Am I a-adhering to your patriarchal dictatorship?"
"76","00:05:00,385","00:05:02,429","నాకు రుతుస్రావం ఎప్పుడు అవుతుందో నీకు తెలుసుకోవాలని ఉందా?","Do you want to know when I'm menstruating?"
"77","00:05:02,429","00:05:03,972","అతనికి విషయం చెప్పు.","Just tell him."
"78","00:05:06,224","00:05:07,225","మంచిది.","Fine."
"79","00:05:08,518","00:05:10,353","లేదు. చూడు. నువ్వు నాతో పరాచికాలు ఆడుతున్నావు.","[Will] No. Come on. You gotta be kidding me."
"80","00:05:10,353","00:05:14,065","ఓహ్, ఇది ఏంటి? నువ్వు ఆ లేఖ తెచ్చావా? చార్లీ నుండి ఆ లేఖ తెచ్చావా?","Oh, what is this? You got a fucking note? You got a note from Charlie?"
"81","00:05:14,065","00:05:16,276","""విల్, మీ బార్ లో సిల్వియా గడపడం నాకు సమ్మతమే.","""Will, I'm good with Sylvia hanging at the bar."
"82","00:05:16,276","00:05:21,197","మనం మరొకసారి బాల్ గేమ్ కి వెళదాం, బ్రదర్. నీ మిత్రుడు, చార్లీ. గమనిక, జై, డాడ్జర్స్.""","Let's go to another ball game, bro. Yours, Charlie. PS, go, Dodgers."""
