"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:01:32,134","00:01:34,887","హాయ్.","Hi."
"2","00:01:36,096","00:01:43,520","అయితే... నీ బార్ మిట్జ్వా ఎలా అయింది?","So… How was your bar mitzvah?"
"3","00:01:43,604","00:01:45,522","అది బాగా అయింది. అవును.","It was great. Yeah."
"4","00:01:46,815","00:01:48,025","నువ్వు గొప్ప రాత్రిని మిస్ అయ్యావు.","You missed a great night."
"5","00:01:50,277","00:01:52,070","నువ్వు కూడా గొప్ప రాత్రిని మిస్ అయ్యావు.","Well, you missed a great night too."
"6","00:01:52,821","00:01:54,865","నేను మాంసాన్ని మాడ్చేయలేదు.","I didn't burn the chops."
"7","00:01:54,948","00:01:56,575","అది చాలా ప్రత్యేకమైన రాత్రి.","It was very special."
"8","00:01:58,285","00:02:00,954","-అయితే, నువ్వు హాఫ్తరా చేశావా? -చేశాను.","- So, you managed the haftarah? - Yes."
"9","00:02:01,455","00:02:02,581","మరి హోరా?","And the hora?"
"10","00:02:03,457","00:02:06,710","చేశాను. అది చాలా అద్భుతంగా ఉంది.","Yeah. It was amazing."
"11","00:02:07,920","00:02:09,588","నేనది చూడగలిగి ఉంటే బాగుండేది.","I would've liked to have seen that."
"12","00:02:12,132","00:02:13,509","నేను వచ్చి ఉండాల్సింది.","Maybe I should've come."
"13","00:02:14,801","00:02:18,555","క్షమించు. జీవితంలో ఇప్పుడు నేను అన్నీ తప్పు నిర్ణయాలు తీసుకుంటున్నట్టు అనిపిస్తోంది.","Sorry. I feel like I'm making all the wrong decisions at the moment."
"14","00:02:18,639","00:02:19,640","హే, హే, హే. హే.","Hey, hey, hey. Hey."
"15","00:02:20,849","00:02:22,851","-ఏమైంది? -అది డేనియల్.","- What's going on? - It's Daniel."
"16","00:02:24,603","00:02:30,651","నా నుంచి తన వంతు రాబట్టుకోవడానికి రక్తం పీల్చే లాయర్ ని నియమించుకున్నాడు.","He's hired this bloodsucking attorney who just wants to draw his pound of fucking flesh from me."
