"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:10,219","00:00:13,013","ఇప్పుడు నాకు ఎలా అనిపించాలి?","What am I supposed to be feeling right now?"
"2","00:00:13,639","00:00:15,057","విపరీతమైన విశ్రాంతి.","Extreme relaxation."
"3","00:00:15,140","00:00:17,851","ఆ, అది జరగదు.","Yeah, that's not gonna happen."
"4","00:00:17,935","00:00:20,020","ఇప్పుడు నాకు పరిస్థితులు చాలా కష్టంగా ఉన్నాయి.","Going through a tough time at the moment."
"5","00:00:20,103","00:00:22,648","మా అన్నయ్యతో గొడవ నడుస్తోంది ఇంకా...","Some stuff going on with my brother and..."
"6","00:00:22,731","00:00:24,274","మీరు మాట్లాడడం ఆపితేనే విశ్రమించగలరు.","It helps if you stop speaking."
"7","00:00:24,942","00:00:25,943","ఆహ్, సరే, సరే.","Right, right."
"8","00:00:27,569","00:00:29,071","ఆ, అది కూడా జరగదు.","Yeah, that's not gonna happen either."
"9","00:00:29,154","00:00:33,784","మేమిద్దరం మేము చేయకూడని పనులు చేశాము, ఇందులో నా తప్పు కూడా ఉందని ఒప్పుకుంటాను.","We both have done things we shouldn't have, and I'll admit I'm not innocent in all this."
"10","00:00:33,867","00:00:36,620","నేను వాడికి ఫోన్ చేయ్యలంటారా లేక వాడు ఫోన్ చెయ్యడానికి ఎదురు చూడమంటారా?","Do you think I should call him or wait for him to call me?"
"11","00:00:37,246","00:00:39,646","-క్షమించండి, మీరు నన్ను ఏమైనా అడిగారా? -మీరు నా మ్యాట్ నుంచి జరుగుతారా?","- Sorry, did you ask me a question? - Can you get off my mat?"
"12","00:00:40,332","00:00:42,292","ఓహ్, క్షమించండి. ఆ, క్షమించండి.","Oh, sorry. Yeah, sorry."
"13","00:00:42,376","00:00:43,752","అందుకని నేను వాడికి ఫోన్ చేశాను.","So I called him."
"14","00:00:43,836","00:00:46,046","కొన్నిసార్లు మనమే పెద్దరికం చూపించాలి, సరేనా?","Sometimes you have to be the bigger person, you know?"
"15","00:00:46,129","00:00:49,341","వాడు ఫోన్ చేస్తే బాగుండేది కానీ తప్పలేదు, ఏం చేయగలం చెప్పండి?","I would have preferred for him to call me, but, what can I say?"
"16","00:00:49,424","00:00:51,885","నా మంచితనం నన్నిలా చేసేసింది.","I'm a great fucking human being, so sue me."
"17","00:00:51,969","00:00:55,013","అదీ కాక, రేపు నా పుట్టినరోజు. వాడు ఏం చేస్తాడు, పట్టించుకోవడం మానేస్తాడా?","Besides, it's my birthday tomorrow. What's he gonna do, ignore it?"
"18","00:00:56,056","00:00:58,308","వాటిని ఎక్కువ వెయ్యి, రే. అసలే ఇవాళ నాకు చాలా విసుగ్గా ఉంది.","Don't fuck me on the fixings, Ray. It's been a long day."
"19","00:01:04,982","00:01:05,858","ఎం. మార్కోవిట్జ్","**[NO ENGLISH MATCH FOUND]**"
"20","00:01:05,941","00:01:06,859","ఫిల్లిస్ షాపిరో న్యూ యార్క్","**[NO ENGLISH MATCH FOUND]**"
"21","00:02:03,749","00:02:05,667","వండరీ మరియు బ్లూమ్బర్గ్ పాడ్ కాస్ట్ ఆధారంగా రూపొందించబడింది","**[NO ENGLISH MATCH FOUND]**"
"22","00:02:14,510","00:02:15,928","ఇంట్లో ఉన్నవాళ్ళందరికీ హాయ్ చెప్పు.","Say hi to the people at home."
"23","00:02:16,011","00:02:18,639","-ఐక్, నువ్వు దాన్ని కింద పెడతావా. -నువ్వు బాగా చేస్తున్నావు.","- Ike, can you put that thing down. - You're doing great."
"24","00:02:18,722","00:02:22,476","-లేదు. నాకు దాహంగా ఉంది. -నేను ఇస్తాను. ఇదుగో, ఇదుగో.","- No, I'm so thirsty. - I got it. I got it. Here, here."
"25","00:02:22,559","00:02:24,144","సరే, దీర్ఘ శ్వాస తీసుకో.","All right, deep breath."
"26","00:02:24,228","00:02:25,854","మీ ఐస్ చిప్స్, కావాలా మేడం?","Your ice chips, madame?"
"27","00:02:26,563","00:02:29,441","ఇంత సహకరించే మంచి భాగస్వామి దొరకడం మీ అదృష్టం.","You're lucky to have such a supportive partner."
"28","00:02:29,525","00:02:30,567","మీ మహిళలందరూ యోధులు.","You women are warriors."
"29","00:02:30,651","00:02:31,985","నువ్వు ఇప్పుడు నెట్టాలి.","I think we're ready to push."
"30","00:02:32,069","00:02:33,529","ఆగు. ఆగు, ఆగు, ఆగు.","Hold on. Wait, wait, wait."
"31","00:02:34,321","00:02:36,448","-బిడ్డ బయటకి వస్తోంది. -ఆగండి. ఆగండి, ఆగండి.","- Baby's crowning. - Wait. Hold on, hold on."
"32","00:02:36,532","00:02:37,699","-నెడుతూ ఉండు. -ఆగండి.","- Keep pushing. - Hold on."
