"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:13,040","00:00:14,306","ఇక్కడా?","Like, right here?"
"2","00:00:14,330","00:00:20,187","కాదు. జరుపు, జరుపు. పార్టీ గురించి మీరు ఎప్పుడూ తెలుసుకోవాలని అనుకున్నది కానీ అడగడానికి భయపడింది.","Mmm, no. Move, move. [IKE] Everything you always wanted to know about the party but were afraid to ask."
"3","00:00:20,270","00:00:24,024","ప్రశ్న: ఐక్, మీరు నాకు ఎప్పుడూ ఉత్తరాలు రాయరు. ఇప్పుడెందుకు రాస్తున్నారు?","Question: Ike, you never write. Why are you writing to me?"
"4","00:00:24,107","00:00:26,652","సమాధానం: రోజు గుర్తుపెట్టుకోమని చెప్పడానికి.","Answer: To save the date."
"5","00:00:26,690","00:00:32,031","ప్రశ్న: ఏ రోజు? సమాధానం: శనివారం, జులై 6, 1991.","Question: What date? Answer: Saturday, July 6, 1991."
"6","00:00:32,110","00:00:33,120","**[NO TELUGU MATCH FOUND]**","[BLOWING]"
"7","00:00:33,140","00:00:46,672","ప్రశ్న: నేను ఎందుకు గుర్తుపెట్టుకోవాలి? సమాధానం: ఒక వేసవి పార్టీ. ప్రశ్న: నేను ఎలాంటి దుస్తులు వేసుకోవాలి? జంగల్ జూస్ సమాధానం: పార్టీని సఫారీ థీమ్ లో చేయబోతున్నాం, అందుకని దానికి అనుగుణంగా అధ్భుతమైన జంతువుగా డ్రెస్ వేసుకోండి.","Question: What am I saving it for? - Answer: A summer party. - [MUTTERS] Question: What should I wear? Answer: The party is safari themed, so dress like the wild exotic animal that you are."
"8","00:00:48,006","00:00:49,842","ప్రశ్న: కానీ నేను అక్కడికి ఎలా వస్తాను?","Question: But how will I get there?"
"9","00:00:50,340","00:00:54,137","సమాధానం: 40వ మరియు 80వ అవెన్యూకి ఆగ్నేయంగా ఉన్న జంక్షన్ కి రండి.","Answer: Meet on the southwest corner of 40th and 8th Avenue."
"10","00:00:54,150","00:01:00,685","ఇంటికి ఎలా వెళ్ళాలి అన్న దాని గురించి కంగారు పడకండి. మీరు తిరిగి అదే చోట రాత్రి పదింటికి దింపబడతారు, బాగా అలసిపోయి, మత్తులో మాత్రం ఉంటారు.","Don't worry about the ride home. You'll be dropped off at the very same spot at 10:00 p.m., tanned, tired and tipsy."
"11","00:01:00,686","00:01:03,021","-ఐక్ పార్టీకి వెళ్ళే బస్ ఇదేనా? -అవును.","- This is the bus to Ike's party? - It sure is."
"12","00:01:03,105","00:01:04,105","సరే. ఆ","Okay, yeah. [CHUCKLES]"
"13","00:01:04,120","00:01:06,191","ప్రశ్న: మనం ఆ పార్టీలో ఏం చేస్తాము?","[IKE] Question: What are we gonna do at the party?"
"14","00:01:06,210","00:01:13,657","సమాధానం: మనం ఏం చెయ్యము? మీరు ఈత కొట్టచ్చు, కోడి పందాలు, పింగ్-పాంగ్, తోటలో డార్ట్ లు, క్రోకేట్, లింబో ఇంకా చాలా ఉన్నాయి.","Answer: What aren't we going to do? There'll be swimming, chicken fights, Ping-Pong, lawn darts, croquet, limbo and so much more."
