Index,Telugu Text,Mapped English Text
3,గ్రేనర్.,Graner.
4,నువ్వు అడిగినట్టే కిల్మర్ మెదడులోని డేటాను పరిశీలించాము.,We ran the data from Kilmer's head like you asked.
5,చిప్ ని హ్యాక్ చేయడానికి వాళ్లు ఉపయోగించిన కన్సోల్ గుర్తును మేము కనిపెట్టాం.,We found the signature from the console they used to hack the chip.
6,ఎవరి గుర్తు అది?,Whose was it?
7,మనదే.,Ours.
8,అది రెగాబీకి చెందినది అనుకుంటా.,I think it's traceable to Reghabi.
9,రెగాబీ. అవును.,Reghabi. Yep.
10,తను ఏకీకరణ ఎలా చేయాలో కనిపెట్టేసింది. తన ఆచూకీని కనిపెడతాను.,She cracked reintegration. I'll find her.
13,"""నాలోని నాలుగు ఆవేశ గుణాలను అదుపులో ఉంచి "" మర్టుల్ ఈగన్ బాలికల పాఠశాల "" నిన్ను మరింతగా సేవించెదను.""","""Tame in me the tempers four that I may serve thee evermore."
14,"లూమన్ ఇండస్ట్రీస్ అధిక నాణ్యత గల ఔషధ సంబంధిత చికిత్సా విధానాలు ""నేను తొమ్మిది గుణాలను అలవరచుకొని "" సత్ప్రవర్తన నూటికి నూరు శాతం లోపాలేవీ లేకుండా ఉండాలని ప్రయత్నిస్తే, ఖచ్చితంగా విఫలమవుతావు "" పరమాత్మునితో ఏకం అవుతాను.""","Place in me the values nine that I may feel thy touch divine."""
26,నేను లోపలికి రావచ్చా?,Can I come in?
27,రావచ్చు. రావచ్చు.,Yeah. Yeah.
28,దీన్ని నువ్వే కనుగొన్నావా?,You found this?
29,కనుగొని చాలా కాలమైందిలే.,A while back.
30,అప్పుడప్పుడూ నేను ఒక్కడినే ఇక్కడికి వస్తుంటా.,"I come here sometimes, just me."
31,ఇప్పుడు దీన్ని నీకు చూపాలనుకున్నాను.,"Now, I want to show it to you."
32,ఇది చాలా అందంగా ఉంది.,It's beautiful.
33,దీన్ని కేవలం మనం మాత్రమే వాడుకోవచ్చు. మన రహస్యమైన ప్రదేశంలా అన్నమాట.,It could be just for us. Our secret place.
34,ఎట్టకేలకు.,Finally.
35,"నా ఉద్దేశం ఏంటంటే, ఓ&డీ వాళ్లు మంచివాళ్ళే, కానీ వాళ్లు ఎప్పుడూ పక్కనే ఉంటారు. అవును.","What I mean to say is that your O&D colleagues a-are very nice, but they're also, Always around. Yes."
36,ఇది పర్లేదా?,Is this okay?
38,"అర్వింగ్, లూమన్ మాన్యువల్ లో లిప్ కిస్ గురించి ప్రస్తావన లేదు, కాబట్టి మరేం పర్వాలేదు.","Irving, you know, the Lumon manual doesn't say anything about lip-to-lip contact."
39,కానీ ప్రేమాయాణలను నెరపవద్దు అని చెప్తోంది కదా.,"It does discourage romantic fraternization, though."
40,అయితే ఇది ప్రేమగా ఉండకూడదా?,This can't be romantic then.
41,ఉండకూడదు.,No.
42,అస్సలు ఉండకూడదా?,Not romantic at all?
43,"నన్ను క్షమించు నేను అందుకు సిద్ధంగా లేను, అంతే.",I'm truly sorry I I'm just not ready.
45,నన్ను నన్ను క్షమించు.,I'm I'm sorry.
47,పర్వాలేదులే.,It's fine.
48,ఇలాగే ఉండు.,Just stay.
49,నాతో కాసేపు ఉండు.,Stay here with me.
52,"నువ్వు చక్కగా ప్రవర్తించావు. ఇప్పుడు మనం ఇంటికెళ్లి, నువ్వు పాలు తాగుతావో లేదో చూద్దాం. తాగాలమ్మా.",You did so good. Now we're gonna go home and see if you'll eat. Please.
55,మనిద్దరమూ తల్లులం అయినట్టున్నాం కదా.,Looks like we both made it through.
56,హలో. హాయ్.,", hello. Hi."
57,నేను డెవన్ ని. పురుడు పోసే రిసార్ట్ లో కలుసుకున్నాం కదా.,Devon. From the retreat.
58,మీరు నాకు కాఫీ కూడా ఇచ్చారు.,I accosted you for your coffee.
59,బుడ్డోడు చాలా అందంగా ఉన్నాడు.,"Aw, he's beautiful."
60,అచ్చం పేరుకు తగ్గట్టు విలియమ్ లానే ఉన్నాడు.,He looks like a William.
61,"నిజానికి, వీడికి బ్రాడ్లీ అని పేరు పెట్టాం.","His name's Bradley, actually."
62,విలియమ్ కాదా?,Not William?
63,మార్చారా? మనం జ్యూస్ బాక్సులని కారులోనే ఉంచేశామా?,You changed it? Did we leave the juice boxes in the car?
64,అంతే అయ్యుండవచ్చు.,"We must have, yeah."
65,"హాయ్, నా పేరు ఏంజెలో ఆర్టెటా.",Hi. Angelo Arteta.
66,నా పేరు డెవన్. మిమ్మల్ని కలిసినందుకు సంతోషంగా ఉంది.,I'm Devon. Nice to meet you.
67,తల్లి అయినందుకు అభినందనలు. థ్యాంక్యూ.,"Congratulations there. , thank you."
68,మీ ఇద్దరికీ పరిచయం ఉందా?,You two know each other?
69,"అవును, నేను మేము పురుడు పోసే కాటేజీలలో కలుసుకున్నాం.","Yeah, I was We were Met at the birthing cottages."
71,"మిమ్మల్ని కలవడం కూడా బాగుంది, డెవన్. అవును, మిమ్మల్ని కూడా.","Nice to meet you too, Devon. Yeah. You too."
72,వావ్.,Wow-kazow.
74,మనం ఇక బయలుదేరాలి.,We should go.
75,బై. బై. బై.,"Bye. Bye. Bye, you guys."
76,"బై, బ్రాడ్లీ.","Bye, Bradley."
78,"డెక్లన్, కాయ్, వెళ్దాం పదండి.","Declan, Kai, come on."
79,ఓయమ్మో.,What in the fuckity fuck?
81,క్షమించు.,Sorry.
82,సాంగత్యం అంటే ఏంటి?,What does camaraderie mean?
84,"అధిక శాతం భాషా పండితులు, అది ల్యాటిన్ పదమైన ""కెమెరా"" నుండి వచ్చిందని అంటారు, అంటే ""ఫోటో తీయడానికి ఉపయోగించే పరికరం"" అని అర్థం.","Most linguists agree it comes from the Latin ""camera,"" which means ""a device used to take a photograph."""
85,"ఎంతైనా, ఒకరిపట్ల మరొకరి ప్రేమ ఉండీ ఎప్పుడూ చిరునవ్వుతో ఉండే మిత్రులవే మంచి ఫోటోలు అవుతాయి.","And of course, the best photographs are of groups of happy friends who love each other deeply."
87,"కానీ, సాంగత్యం అంటే ఫోటోలలో నవ్వుతూ ఉండటం మాత్రమే కాదు.",But I think camaraderie is more than smiling together in photos.
88,కష్టాలలో తోడుగా ఉండటం కూడా.,It's standing together in hard times.
89,సాటి మనిషిలో మీరు ఎదుర్కొనే కష్టాన్నే గుర్తించి వారికి ఆపన్నహస్తం అందించడమే సాంగత్యం అంటే.,It's recognizing a common struggle in another person and reaching out to offer them a loving hand.
90,చిన్న వంట గది మనం వీలైనంత త్వరగా ఓ&డీకి వెళ్లాలి.,We should return to O&D immediately.
91,అందరమూ. ఇవాళే.,All of us. Today.
92,ఎవరో ప్రేమాయణం నడపాలని తహతహలాడిపోతున్నారే!,Someone's eager to fraternize.
93,దీనికీ ప్రేమయాణానికి ఏ సంబంధమూ లేదు.,Fraternization has nothing to do with it.
94,ఇలా చేస్తే కియర్ ఆకాంక్షించినట్టుగా డిపార్టుమెంట్ల మధ్య స్నేహానికి మనం బీజం వేసినవారమవుతాం.,This could be the start of us uniting the departments the way Kier always intended.
95,బహుశా ఆయన ఆత్మే మీ పెళ్లి జరిపిస్తుందేమోలే.,Maybe his ghost can officiate your wedding.
96,ఇది ఆఫీసులో మాట్లాడే పద్ధతి కాదు. నేను నీపై స్వీయ ఫిర్యాదు చేసుకుంటున్నాను.,This is inappropriate workplace commentary. And I'm self-reporting you.
97,నువ్వు నాపై నీకు నువ్వే ఫిర్యాదు చేసుకుంటున్నావా?,You're reporting me to yourself?
98,సరే. వాళ్లు ఏవో చేస్తున్నారని అన్నావు కదా?,Okay. You said they were making things?
99,"అవును, ఏవో యంత్రాలలో చేస్తున్నారు. అవేంటి అని మేము అడగలేదు.","Yes, in some kind of machines. We didn't ask what."
100,మేకలను చంపడానికి కర్రలను తయారు చేస్తుంటారు.,It's the clubs they murder those goats with.
101,ఇక ఆపు.,Shut up.
102,నేను అర్వింగ్ అన్నదానితో ఏకీభవిస్తాను. ఓ&డీకి ఇందులో కీలకమైన భాగం ఉంది.,I agree with Irving. O&D is the next piece of this.
103,మనం ఈ అంతస్థునంతా మ్యాప్ రూపంలో మ్యాప్ చేయడానికి నేను వ్యతిరేకమని ఖరాకండిగా చెప్తున్నా.,"Now, once we've mapped the whole floor To be clear, I do not approve of mapping."
104,సరే.,Right.
105,"మనం మరోసారి ""మానసిక ఆరోగ్యానికి నడుద్దామా""?","What if we go on another ""mental health walk""?"
106,సరదాగా ఉంటుంది.,Could be fun.
107,ఏంటి ఏమో మరి.,What I don't know.
108,"అంటే, మనకి ఇంకా చాలా పని ఉంది, కాబట్టి అవునులే.","I mean, we we We still have a lot of work to do, so , right."
109,"ఈ పని రహస్యమైనది, ముఖ్యమైనది.",The work is mysterious and important.
110,బాగా చెప్పావు. నువ్వు కూడా నాలాగే మాట్లాడుతున్నావు.,That's good. That sounds just like me.
111,నాకు తెలుసు.,I know.
112,"ఇక పని మొదలుపెడదాం పదండి, బద్ధకస్తులారా.","Back to work, slackers."
113,కియర్ కి సలామ్ కొట్టండి.,Praise Kier.
114,హేయ్.,Hey.
115,నువ్వు కూడా ముగ్గులోకి దించాలని చూస్తున్నావా?,Are you fraternizing too?
116,"ఏంటి? లేదు, నేనేమీ.","What? No, I."
117,నేను నా సహచరులను చక్కగా చూసుకుంటూ వారి అభ్యర్థనలను ఆలకించే నాయకుడిని.,I'm a leader who cares about his employees and takes their requests seriously.
118,నిజంగానా? అవును.,Really? Yeah.
119,సొల్లు ఎలా కార్చుకుంటున్నావో చూసుకో.,Look at you all dewy mouthed.
120,"నన్ను చూసి నువ్వెప్పుడూ నవ్వనే లేదు. అతను చెప్పింది నిజమే, మార్క్.","You never smile at me. He's right, Mark."
121,నీ ముఖంలో కళ మారిపోతోంది.,You are sparing with the facial encouragements.
122,అదేం కాదు. నేనెప్పుడూ నవ్వుతూనే ఉంటా.,That's ridiculous. I smile all the time.
123,"నమస్తే, మిత్రులారా.",Hey there.
124,మీరందరూ దేని గురించి ముచ్చట్లాడుకుంటున్నారు?,What are you all talking about?
125,ఏమీ లేదు.,"Just,"
126,మేము అదీ.,We're Dis.
127,చర్చించుకుంటున్నాం అవును. మిసెస్.,"Discussing the Yes, , Mrs.,"
128,మిస్ కేసీ. మిస్ కేసీ. మిస్ కేసీ. అవును.,"Ms. Casey. Ms. Casey. Ms. Casey. Yeah,"
129,"ఒక్క నిమిషం, తను ఎక్కడ ఉంది?","Wait, where is she?"
130,"పార్ట్ టైమ్ పని అవతారాలకు పని పరంగా మీ అంత అనుభవం ఉండకపోవచ్చు, అయినా కానీ తమ చర్యలకు వారు బాధ్యత వహించాల్సిందే.","Part-time innies may not be as socialized and sophisticated as yourself, but they still must be held accountable for their actions."
131,"మిస్ కేసీకి హెల్లిని పర్యవేక్షించే బాధ్యతని అప్పగించాం, కానీ తను దాన్ని సరిగ్గా నిర్వర్తించలేకపోయింది.","Ms. Casey was told to supervise Helly, and she failed at that task."
132,"ఎందుకంటే, నేనే హెల్లిని బయటకు తీసుకెళ్లాను.",Because I snuck Helly out.
133,"అంటే, బ్రేక్ రూమ్ లో ఉండాల్సింది తను కాదు, నేను.","I mean, if anyone should be in the break room, it's me."
135,శౌర్యం.,", valiance."
136,"ప్రధానమైన సూత్రం కాదు, కానీ బాగుంది.","Not a core principle, but sweet."
137,నువ్వు ఎవరి కోసమైనా కూడా బ్రేక్ రూమ్ కి వెళ్లాలనుకుంటావు!,Who won't you go to the break room for?
138,"తను కేవలం సంరక్షణా సలహాదారు, మార్క్.","She's just a wellness counselor, Mark."
139,"అవును, కానీ శిక్ష పడాల్సింది తనకి కాదు.","Yes, but she shouldn't be punished."
140,"నా ఉద్దేశం, హెల్లితో కాస్త నడుస్తూ మాట్లాడితే బాగుంటుందని అనిపించింది.","I mean, I thought Helly needed a walk."
141,"అంటే, నాకు ఆ హక్కు ఉంది కదా.","I mean, I'm allowed to do that."
142,ఊరికే అలా నడిచావా?,Just a walk?
143,అవును.,Yeah.
144,ఒక పక్క మీ డిపార్టుమెంట్ కోటాను అందుకోవడంలో దారుణంగా విఫలమవుతుంటే నువ్వేమో ఇతర డిపార్టుమెంట్ల చుట్టూ తిరుగుతున్నావా?,Or were you sniffing around other departments while your department falls woefully below quota?
145,తను మృత్యుఒడి దాకా వెళ్లి వచ్చింది.,She almost died.
146,ప్రతీ కొత్త రిఫైనర్ యొక్క ఆలనాపాలనా చూసుకోవలసిన పని నీది కాదు.,It's not your job to play nursemaid to every new refiner.
147,"అయితే, నా పని ఏంటి?","Okay, so what is my job?"
148,నువ్వు నిజంగా అది అడుగుతున్నావా?,Are you really asking me that?
149,అవును.,Yeah.
