"Index","Telugu Text","Mapped English Text"
"4","సరే మరి, రేడార్. ఇక వెళ్దాం పద.","All right, Radar. Okay, come on. Let's go."
"17","అంతా బాగానే ఉందా? అవును.","Going good? Yep."
"18","అవునా?","Yeah?"
"19","నువ్వు దాన్ని నేను చూసుకుంటాను.","Think you'll have it by I'll get there."
"21","తను సమయంలోపు పూర్తి చేయలేదు కదా? మీరు మీ సిస్టమ్స్ దగ్గరకి వెళ్ళండి.","She's not gonna make it, is she? , you should be at your desks."
"22","మేము ఇద్దరమూ ఒక వారంగా చేస్తూ ఉన్నాం. చేయడానికి ఇంకేం ఉంది?","We've both been done a week. What is there to do?"
"23","తను పూర్తి చేయగలదా? తను చేయగలదు.","Is she gonna make it? She's gonna make it."
"24","మార్క్.","Mark."
"25","ఏంటి?","Yes?"
"26","ఒకటి చెప్తా నవ్వకు. దేనికి?","[Irving] Don't laugh. At?"
"27","మనం తన వెనక నిలబడి తన పేరును నినదిస్తే దాని వలన ప్రయోజనం ఉండవచ్చేమో అనిపిస్తోంది.","I just wonder if it might be helpful for us to stand behind her and perhaps chant her name."
"28","అదేం అక్కర్లేదులే. తను పూర్తి చేయగలదు. తనని శ్రద్ధగా పని చేసుకోనిద్దాం.","Okay. She'll make it. Just let her focus."
"30","తన పురోగతి ఎలా ఉంది?","How's she doing?"
"31","చివరిదాకా తెలిసేలా లేదు.","[Mr. Milchick] Gonna be down to the wire."
"32","తను సాధిస్తుంది.","[Ms. Cobel] She'll make it."
"33","తను సాధిస్తుంది అనుకొని, దానికి తగ్గట్టుగా సన్నాహాలు చేయ్.","Let's prep for when she makes it."
"34","ఇంకో విషయం, మార్క్ కి ఆఖరి సారిగా, త్రైమాసిక ముగింపు సందర్భంగా ఒక సంరక్షణా సెషన్ ని ఏర్పాటు చేయ్.","And I want to schedule a end-of-the-quarter wellness session for Mark one last time."
"35","నిజంగానే అంటున్నారా?","Really?"
"36","సెత్.","Seth."
"37","ఈ త్రైమాసికం అందరం బాగా కష్టపడాల్సి వచ్చింది, నువ్వు అన్నిటినీ బాగానే సద్వినియోగపరుచుకున్నావు.","I know that this has been a trying quarter, and you have availed yourself well."
"38","మిస్టర్ గ్రేనర్ చనిపోయి కియర్ చెంతకి వెళ్లిపోయాడు, వాళ్లిద్దరూ ఇప్పుడు సంతృప్తిగానే ఉంటారనుకుంటా.","Mr. Graner sits with Kier now, and I imagine they're both very satisfied with you."
"41","హేయ్.","[Helly] Hey."
"42","నువ్వు సాధించాననే అనుకుంటున్నా.","Did you I think I did."
"44","తను పూర్తి చేసిందా? తను సాధించింది!","She do it? [Mark] She did it!"
"45","తస్సాదియ్యా.","Fuck and yes."
"46","ఓరి దేవుడా. సియానా, 100% పూర్తయింది లూమన్ నువ్వు సాధించగలవని నాకు తెలుసు, హెల్లీ ఆర్.",", my goodness. [all chuckle] I knew you could do it, Helly R."
"48","ఎన్ని కష్టాల్లో ఉన్నా కానీ, నువ్వు సాధించగలవని నాకు తెలుసు.","Even in your darkest moments, I could see you arriving here."
"49","నీ మ్యాక్రోడేటా ఫైల్ కి మెరుగులు దిద్దడం ద్వారా నువ్వు ఈ సంస్థకు, నాకు మంచి పేరు తీసుకొచ్చావు.","In refining your macrodata file, you have brought glory to this company and to me."
"50","కియర్ ఈగన్.","Kier Eagan."
"51","నువ్వు నువ్వు నాకు నచ్చావు.","I I love you."
"52","కానీ ఇప్పుడు నేను వేరే చోటికి వెళ్లాలి, అక్కడి వాళ్లకి నా అవసరం ఉంది.","But now I must away, for there are others who need me around the world."
"53","సెలవు, హెల్లీ ఆర్, నీకు థ్యాంక్యూ.","Goodbye, Helly R., and thank you."
"54","సూపర్! కోటాను సాధించేశాం.","[music ends] [sighs deeply] Boom! That's quota. We did it."
"55","అదరగొట్టేశావు.","Good work."
"56","అయితే, మన ప్లాన్ పట్టాలెక్కినట్టేనా?","So it's on now?"
"59","మార్క్, త్రైమాసికం ముగిసే సమయంలో నాకు గుండె పోటు తెప్పించాలని నీకు ఎందుకు అనిపించింది!",", Mark. I don't know how you knew for the end of the quarter I wanted a heart attack."
"60","సిబ్బంది విషయంలో గడబిడ ఎదురైనా కానీ మొత్తానికి మేము సాధించాం.","Well, , we made it, despite a staffing shake-up."
"61","అవును, సగం సమయం వరండాల్లోనే తిరిగారు.","[chuckles] Yes, and spending half of your time farting around the halls."
"62","అయినా కానీ మీరు సాధించారు.","Still, yes. You made it."
"63","వాఫుల్ పార్టీకి ఎవరు ఉండాలో నిర్ణయం తీసుకున్నావా?","Have you decided who you want to stay for the waffle party?"
"64","డిలన్ అని అనుకుంటున్నా.","I was thinking Dylan."
"65","నువ్వు డిలన్ ని తప్ప నిన్ను కానీ ఇంకెవరినైనా కానీ ఎంచుకోవచ్చు.","You know you can choose yourself or anyone but Dylan."
"66","అవును, కానీ అలాంటివి అతనికి చాలా ఇష్టం, అదీగాక అతను బాగా కష్టపడ్డాడు కూడా.","Yeah [stammers] but it's more his thing, and he really worked hard."
"69","సరే అయితే, నేను ఆ ఏర్పాట్లు చేస్తా.","Well, I'll make the arrangements."
"70","మంచిది. కానీ మీరు వేడుక చేసుకొనే ముందు, నువ్వు సంరక్షణా కేంద్రానికి వెళ్లాలి.","Great. But before you celebrate, I'd like you to drop by wellness."
"71","నిజంగానా?","Really?"
"72","అవును. డిపార్టుమెంట్ చీఫ్ లని అందరినీ త్రైమాసిక ముగింపు సందర్భంగా అక్కడికి పంపుతున్నాను.","Yes. I'm having all department heads do it end-of-quarter."
"73","ఈ ఒత్తిడి, మిస్టర్ గ్రేనర్ పదవీ విరమణ తీసుకోవడం, ఈ హడావిడిలో అది చాలా అవసరం.","With all of this stress and Mr. Graner retiring and everything."
"74","తప్పకుండా.","Of course."
"76","మార్క్, ఇక నవ్వులను పక్కకు పెడితే చెప్పండి.","Mark, all sarcasm aside Yeah."
"77","థ్యాంక్యూ.","Thank you."
"78","నేను.",", I."
"79","లూమన్ కి ఇది చాలా అవసరం.","Lumon needed this."
"83","మార్క్.","Mark."
"84","మిస్ కేసీ.","Ms. Casey."
"85","ఇక్కడ ఉండాల్సిన చెట్టు ఏమైంది?","Where'd the tree go?"
"86","వెళ్లి కూర్చో.","You can have a seat."
"87","అన్నీ పెట్టెల్లో ఉన్నాయేంటి?","Why's everything in boxes?"
"88","లూమన్ కి కొత్త సంరక్షణా డైరెక్టర్ దొరికినట్టున్నారు.","[sighs] Evidently Lumon's been blessed with a new wellness director."
"89","కాబట్టి, ఈ సెషన్ అయ్యాక నేను రిటైర్ అయిపోతున్నాను, కాబట్టి ఈ గది.","So I'll be retiring at the conclusion of this session, and the room is."
"90","ఏంటి? ఒక్క నిమిషం.","What? Wait."
"91","ఆ విషయం నీకు ఎప్పుడు చెప్పారు?","When did they tell you?"
"92","ఇప్పుడే, ఒక క్షణం క్రితం.","Just now. Just a moment ago."
"94","మార్క్ ఎస్, మీరు త్రైమాసిక కోటాను పూర్తిచేయడంలో భాగంగా మీ మ్యాక్రోడేటా రిఫైన్మెంట్ డిపార్టుమెంటును విజయవంతంగా ముందుండి నడిపించారు, ఆ కారణంగా ఈ ప్రత్యేకమైన, మరింత మెరుగైన సంరక్షణా సెషన్ కి మీరు అర్హత సాధించారు.","Mark S., you have successfully led your department, Macrodata Refinement, to meet their quarterly quota, and are thus eligible for this special, augmented wellness session."
"95","మిమ్మల్ని తీసివేస్తారని నేను అనుకోలేదు.","I didn't think you'd get fired."
"96","""నువ్వు బయట చాలా మంచివాడివి.","""Your outie is kind."
"97","కేవలం ఒక చిరునవ్వుతో ఆయన ఇతరులలో ఉత్సాహాన్ని నింపగలడు.","Your outie has brightened people's days by merely smiling."
"98","ఏ పరిస్థితుల్లోనైనా కానీ, ఆయన ""","Your outie makes time for people, even when """
"99","హేయ్, నేను ఎవరితో అయినా మాట్లాడతాను.","Hey, let me talk to somebody."
"101","ఆ రోజంతా నీతో ఆఫీసులో ఉన్నాను కదా, నాకు అప్పుడు చాలా హాయిగా అనిపించింది.","I really liked being in the office with you all that day."
"102","మీకందరికీ చిరాకు తెప్పించానని నాకు తెలుసు.","I know I vexed you."
"103","నేను కాస్త వింతగా ఉంటానని నాకు తెలుసు.","I know I'm strange."
"104","అదేమీ లేదు.","No, you're not strange."
"105","నేను ఇక్కడ 107 గంటలు పని చేశాను.","My life has been 107 hours long."
"106","వాటిలో ఎక్కువగా అరగంట పాటు నడిచే ఇలాంటి సెషన్లే ఉంటాయి.","Most of that has been these half-hour sessions."
"107","నాకు మాత్రం, హెల్లీని గమనిస్తూ మీ డిపార్టుమెంట్లో గడిపిన ఆ ఎనిమిది గంటలే చాలా ఇష్టం.","For me, my favorite time was the eight hours I spent in your department watching Helly."
"108","అంత ఎక్కువ సేపు నేను ఇక్కడ ఎప్పుడూ ఉండలేదు.","It's the longest I've ever been awake."
"109","దాన్ని నువ్వు నా జీవితంలోని అత్యంత మధురమైన క్షణంగా అభివర్ణించవచ్చు.","I suppose it's what you could call my good old days."
"110","మనం ఇలా జరగకుండా చేయగల మార్గం ఏదోకటి ఖచ్చితంగా ఉంటుంది.","There must be something we can do."
"111","నాకు ఏమైతే నీకు ఎందుకు?","Why do you care what happens to me?"
"112","ఎందుకంటే మనం కూడా మనుషులమే, మనుషుల్లో భాగం కాదు.","Because we're people, not parts of people."
"113","వాళ్లు మనకి ఎనిమిది గంటలే ఇచ్చినా, ఈ ఎనిమిది గంటలు కూడా మన జీవితాలే.","Even with what little they gave us, these are our lives."
"114","దాన్ని కాదనే హక్కు ఎవరికీ లేదు.","No one gets to just turn you off."
"115","నువ్వు చాలా మంచివాడివి, మార్క్.","You're nice, Mark."
"117","""నువ్వు బయట చాలా మంచివాడివి.","""Your outie is kind."
"118","ఆయన మూడు నిమిషాల్లో టెంట్ ని ఏర్పాటు చేసేయగలడు.","Your outie can set up a tent in under three minutes."
"119","మట్టిలో కూడా మాణిక్యాన్ని పసిగట్టల నైపుణ్యం అతని సొంతం.","Your outie knows a beautiful rock from a plain one."
"120","ఆయనకి ఇవ్వడమంటేనే ""","Your outie likes giving """
"122","ఇది సూపర్ విషయం కదా?","[Mr. Milchick] You know it's good, right?"
"123","వాళ్ళు ఒకరినొకరు గుర్తుపట్టలేకపోడం?","That they don't remember each other?"
"124","అంటే చిప్స్ పని చేస్తున్నాయనే అర్థం.","It means the chips work."
"125","మనం విజయం సాధించినట్టే.","It's a win."
"126","ఆమెని టెస్టింగ్ అంతస్థుకు తీసుకువెళ్లు.","Take her back down to the testing floor, please."
"130","నేను బయట ఆనందంగానే ఉండే మనిషినా?","Do you know if I'm happy up there?"
"131","అవును.","Of course."
"132","నువ్వు చాలా చాలా గొప్ప పనులు చేస్తుంటావు.","You do all sorts of wonderful things."
"133","నేను ఒక్క నిమిషం మన్నించాలి.","Could I just I'm sorry."
"134","నాకు ఇవాళ చాలా పనులు ఉన్నాయి.","I just have so much to do today."
"135","నువ్వు బయలుదేరు.","On you go."
"137","మార్క్? ఏమైపోయావు?","Mark. Where were you?"
"138","నాపై సంరక్షణా సెషన్ జరిగింది.","They gave me a wellness check."
"139","సరే. నువ్వు వాఫుల్ పార్టీకి సిద్ధంగా ఉండు.","Okay. You're all set for the waffle party."
"140","మిస్ కేసీ ఎలా ఉంది?","How's Ms. Casey?"
"141","అంటే, నాకు తనపై ఉన్న ఆసక్తి తగ్గిపోయింది, కానీ తనతో స్నేహం చేయాలనుంది.","I mean, I'm over her, but I still wanna be friends."
"142","ఆమెని తీసేశారు. ఏంటి?","They fired her. What?"
"143","అవును. తనకి కూడా ఇందాకే తెలిసింది.","[Mark] Yeah. She just found out."
"144","మనం తనకు ఏమైనా సాయం చేయగలమా? మనం చేయగలిగింది ఏమైనా ఉందా?","Well, can we help her? Is there anything we can do?"
"145","నాకు తెలీదు.","I don't know."
"146","అందరూ మన ప్లాన్ కి సిద్ధమేనా?","Is everyone sure they wanna do this?"
"147","అందరూ పార్టీకి సిద్ధమేనా?","[Mr. Milchick] Any Macrodats ready to party?"
"148","సిద్దమే.","Yeah."
"149","డిలన్ జీ వాఫుల్ పార్టీ పని వేళలు అయిపోయాక ప్రారంభమవుతుంది.","Dylan G.'s waffle party will commence at close of day."
"150","ఈలోపు, వాఫుల్ పార్టీకి ముందు నేను రకరకాల గుడ్డు వంటకాలను తెప్పించాను.","In the meantime, I've ordered the pre-waffle party egg bar social for everyone."
"151","సూపర్! ప్రయోజనాలు! వావ్!","Yes! Pay dirt! Yeah!"
"152","కోటాను చేరుకున్నందుకు మీ అందరూ దీనికి అర్హులే.","All of you deserve this for reaching quota."
"153","కానీ మనం ప్రారంభించే ముందు సూపర్ డిలన్ కి సూపర్ గిఫ్ట్.","But before we begin A very special gift for a very special Dylan."
"154","ఈ త్రైమాసికంలోని అత్యుత్తమ రిఫైనర్!","Our three-time R of the Q!"
"155","తన పళ్లలాగే పదునైన బుర్ర గల మనిషి.","A man whose mind is as sharp as his incisors."
"156","ఏమంటావు, బాసూ?","Right, bud?"
"158","తెరువు.","Open it."
"159","అబ్బా, ఆశ. నేను గెలుచుకొన్న దాన్ని నేనే చూసుకుంటా, కాబట్టి నువ్వు వాళ్లకి చూపిస్తే మంచిదేమో, డిలన్.","Yeah, I bet you'd like that, fuckers. But, , my prize, my eyes, so Maybe you should show them, Dylan."
"160","నువ్వు ఏం కోరుకున్నావో వాళ్లకి చూపించు.","Show them what you requested."
"161","అవును, చూపు, గురూ.","Yeah, show us, man."
"162","సరే. సరే మరి. ఇక మీ అందరిలో జోష్ నింపుతాను.","Fine. Um Okay, yeah. Let's switch up the vibe in here."
"163","సరేనా?","Good?"
"165","బాబోయ్, ఇది చాలా బాగుంది.","Jesus, this is actually good."
"166","అవును, ఈ ఎగ్ బార్ అదిరిపోయింది.","Yeah, the egg bar is coveted as fuck."
"167","ఈ వంటకాన్ని చూడు.","Look at this thing over here."
"168","చూడటానికి బాగుంది.","Looking good."
"170","నిజానికి ఇక్కడ ఉండాల్సింది నేను.","I should be the one to stay behind."
"171","వద్దు.","Nope."
"172","మళ్లీ నీ కొడుకును చూడాలని నీకు లేదా?","Don't you wanna see your kid again?"
"173","మనం ఈ రాత్రి చేయబోయేది తొలి దశ మాత్రమే.","What we're doing tonight is just the first step."
"174","నువ్వే చేస్తాను అంటావా?","Are you sure?"
"175","హెల్లీ ఆర్ మూడు వారాల క్రిందట ఆత్మహత్యాయత్నం చేసింది.","Helly R. attempted suicide three weeks ago."
"176","అవును.","Yes, she did."
"177","మరి మాకు ఎందుకు చెప్పలేదు?","How could you not tell us?"
"178","అవి నీకు మిల్చెక్ ఇచ్చాడా?","Did Milchick give you those?"
"179","అడిగినదానికి సమాధానం చెప్పు.","Answer the question."
"180","నేను బోర్డుతో మాట్లాడుతున్నానా?","Am I speaking with the Board?"
"181","నువ్వు మార్క్ స్కౌట్ వాళ్ల అక్క ఇంటికి కూడా అప్పుడప్పుడూ వెళ్తున్నావనే విషయం మాకు తెలిసింది.","We also know that you've been spending time at the home of Mark Scout's sister."
"182","అవును.","Right."
"183","తక్షణమే నీ స్థానం నుండి నిన్ను సస్పెండ్ చేయాలని నిర్ణయించడం జరిగింది.","It has been decided that you be suspended from your position, effective immediately."
"184","నిన్ను తీసేస్తున్నాం.","You are fired."
"185","నీ యెంకమ్మ.","Go f."
"187","పిచ్చి పట్టిందా, నాటలీ!",", fuck off, Natalie!"
"188","అసలు బోర్డు లైన్ లో ఉందా?","[scoffs] Is the Board even there?"
"189","అవును.","[board member] Yes."
"190","క్షమించాలి. నేను నోరు జారాను.","[sighs] I'm sorry. That was rude."
"191","ఈ రాత్రి నేను బోర్డుకు అన్నీ వివరంగా చెప్తాను, దయచేసి నా మాట వినండి.","I can explain everything to the Board tonight, please."
"192","బోర్డు కాల్ ని ముగించేసింది.","The Board has concluded the call."
"194","""నీ ఆయుధానికి నువ్వు పని చెప్పిన ప్రతిసారి, లేదా నీ కలాన్ని కాగితంపై పెట్టిన ప్రతిసారి, నీ భావావేశాలన్నింటినీ అందులో పొందుపరుచు, నా ద్వారా అవి పునీతం చేయబడి మీకు అందించబడతాయి.","""Endow in each swing of your ax or swipe of your pen the sum of your affections, that through me they may be purified and returned."
"195","ఇంతకన్నా మీకు మరో పరమార్థం దక్కదు.","No higher purpose may be found than this."
"196","అలాగే మరింత ఎక్కువ ప్రేమ లభించదు.""","Nor any higher love."""
"198","నేను కనిపెట్టేశా.","I figured it out."
"199","ఆ మేకలు గుడ్లు పెడుతున్నాయి.","The goats lay the eggs."
"200","ఓరి దేవుడా. కనిపెట్టేశావుగా!",", my God. You got it!"
"202","ఈ రాత్రి జరగబోయేదానికి నీకు భయంగా ఉందా?","You scared about tonight?"
"203","అవును.","Yeah."
"204","పట్టుబడతామేమోనని భయంగా ఉంది.","I'm scared of getting caught."
"206","మనల్ని పట్టించుకోకుండా వదిలేశారు, మనం కనిపెట్టలేమని అనుకున్నారు.","They left us unattended, and thought we'd be too dumb to notice."
"207","దీన్ని వాళ్లు అసలు పసిగట్టలేరు.","They won't see this coming."
"208","లేదా మనం బయట, పని అవతారం ఎత్తలేమేమో.","Or we won't wake up."
"209","లేదా మనం బయట మంచివాళ్లం కాదేమో.","Or we're all assholes out there."
"210","నేనేతై చెడ్డదాన్ని అని తేలిపోయింది. నా విషయంలో, నిజంగా నేను పట్టించుకొనే విషయాలు ఉంటే బాగుండని అనిపిస్తుంది.","Well, that's a given for me. [chuckles] You know, I I just hope it turns out I have things I care about."
"211","నిజంగానే అన్నమాట.","Like, for real."
"212","నా గురించి శ్రద్ధ ఉన్నట్టు బాగానే నటించావుగా.","You pretended to care about me pretty well."
"213","నీ మీద శ్రద్ధ చూపడానికి ఎవరైనా ఇష్టపడతారు.","You're You're easy to pretend to care about."
"214","థ్యాంక్యూ.","Thank you."
"215","నీపై కూడా అంతే.","As are you."
"216","థ్యాంక్స్.","Thanks."
"217","సరే మరి, మిత్రులారా!","Okay, Refiners!"
"218","నేను ఒక మేనేజ్మెంట్ సమస్యను చూసుకోవాలి, ఇంతటితో ఈ పార్టీ ముగిసింది.","I need to see about a management issue, and this party is over."
"219","ఆహారాన్ని ఇక్కడే ఉంచేస్తున్నాను.","I'll leave the food."
"220","థ్యాంక్యూ, మిస్టర్ మిల్చెక్.","Thank you, Mr. Milchick."
"221","డిలన్, కాసేపట్లో పర్పెటువిటీ వింగ్ కి నేనే వచ్చి నిన్ను తీసుకెళ్తాను.","Dylan, I'll be back to escort you to perpetuity shortly."
"222","కీ కార్డ్.","Key card."
"224","ఇక బయలుదేరండి.","On you go then."
"225","గుర్తుంచుకో, నువ్వు ఇంకే డిపార్టుమెంట్ల జోలికి వెళ్లకు, కేవలం మా ముగ్గురినే. తెలుసు.","Okay, look, you don't mess with any other departments. It's just us three. I know."
"226","నిజానికి, ఈ మెషీన్ పై ఇద్దరు.","The machine's designed to be operated by two."
"227","ఇద్దరు. నేను చూసుకుంటాలే.","Two people. I'll be fine."
"228","ఇక నాకు కావలసిన సామాగ్రిని ఇస్తారా?","Can I have the stuff, please?"
"229","చూడండి, మనం పని అవతారం ఎత్తినప్పుడు మన చుట్టూ జనాలు ఉండవచ్చు.","Now, look, it's likely we'll all wake up around people."
"230","డ్రైవింగ్ చేస్తూ ఉండవచ్చు, స్కీయింగ్ చేస్తూ ఉండవచ్చు, ఏదైనా చేస్తూ ఉండవచ్చు.","Could be driving or skiing, whatever we do up there."
"231","కాబట్టి మీరు లిఫ్ట్ దాటి బయటకు వెళ్ళేటప్పుడు దేనికైనా సిద్ధంగా ఉండండి.","So be ready for anything as you go up the elevator."
"232","సరేనా?","Okay?"
"233","ముఖ్యమైన విషయం ఏమిటంటే, మీకు నమ్మకస్తులైన వారి దగ్గరకు మీరు వెళ్లి మొత్తం చెప్పేయాలి.","The important thing is you find someone it seems you can trust, and you tell them everything."
"234","డిలన్ ఎంత సేపు మనకి పని అవతారం ఇస్తాడో తెలీదు, కాబట్టి మన బయటి జీవితాల గురించి తెలుసుకోవాలని పక్కదారి పట్టకూడదు.","And we don't know how long Dylan will be able to give us, so we can't get distracted digging into our lives."
"235","అవును. మన లక్ష్యమే మనకు ముఖ్యం.","Right. The mission is the priority."
"238","నేను ఈ విషయాన్ని మీకు ముందే చెప్పి ఉండాలి నువ్వు అనబడే నువ్వు డాక్టర్ రికెన్ కానీ, నేను దీన్ని దాచి ఉంచాను.","I probably should've told you guys But, , I I kept this."
"239","ఇందులో ఒక భాగం ఉంది.","And there was a part of it that."
"240","అది ""మన పని స్వతంత్రంగా ఉండటం.","[sighs] Well [sighs] ""Our job is to taste free air."
"241","పని వేళలో మీపై మీ బాస్ పెత్తనం చలాయించవచ్చు.","Your so-called boss may own the clock that taunts you from the wall."
"242","కానీ, మిత్రులారా "" ""కానీ, మిత్రులారా, జీవితం మీదే.""","But, my "" ""But, my friends, the hour is yours."""
