"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:02,878","00:00:06,507","**[NO TELUGU MATCH FOUND]**","[""Ace of Spades"" playing]"
"2","00:00:06,590","00:00:07,716","ఆఫ్ ఆన్","**[NO ENGLISH MATCH FOUND]**"
"3","00:00:08,717","00:00:09,718","**[NO TELUGU MATCH FOUND]**","[music fades]"
"4","00:00:09,801","00:00:12,304","**[NO TELUGU MATCH FOUND]**","- [chattering] - [footsteps]"
"5","00:00:13,430","00:00:14,806","**[NO TELUGU MATCH FOUND]**","[high-pitched ringing]"
"6","00:00:15,933","00:00:16,934","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"7","00:00:17,017","00:00:18,393","ఏంటి?","What?"
"8","00:00:18,477","00:00:21,355","- ""నువ్వు బాగానే ఉన్నావా?"" అని అడిగా, - అవును, నేను బాగానే ఉన్నాను.","- [Ms. Cobel] I said, ""Are you all right?"" - Yeah, I'm fine."
"9","00:00:22,272","00:00:26,235","బహుశా నువ్వు మీ అక్కతో మాట్లాడాలేమో. ఇది చాలా ముఖ్యమైన నిర్ణయం.","Maybe you should talk to your sister. It's an important decision."
"10","00:00:26,318","00:00:28,153","- నా అక్కనా? - అవును.","- My sister? - Yes."
"11","00:00:30,322","00:00:31,448","- మార్క్? - చెప్పండి.","- Mark? - Yeah."
"12","00:00:31,949","00:00:33,450","నువ్వు బాగానే ఉన్నావా?","Are you sure you're okay?"
"13","00:00:34,243","00:00:37,704","బాగానే ఉన్నాను. మన్నించాలి, నాకు... నాకు కాస్త తల తిరిగినట్టుగా అనిపించింది, ఆ తర్వాత...","Yes. I'm sorry, I just, uh... I got a little woozy and then, um..."
"14","00:00:39,039","00:00:40,749","నేను బాత్రూమ్ కి వెళ్లి వస్తాను.","I'm gonna stop by the bathroom."
"15","00:00:42,292","00:00:44,586","ఆహా. అది అటు వైపు ఉంది.","Uh-uh. I think it's the other way."
"16","00:00:49,508","00:00:50,509","అవును.","Right."
"17","00:01:00,435","00:01:03,021","**[NO TELUGU MATCH FOUND]**","[high-pitched ringing]"
"18","00:01:03,105","00:01:06,108","**[NO TELUGU MATCH FOUND]**","[""Ace of Spades"" resumes]"
"19","00:01:34,970","00:01:36,597","**[NO TELUGU MATCH FOUND]**","[music fades]"
"20","00:01:36,680","00:01:39,516","నాకు సెనేటర్స్ అంటే ఎక్కువ అసహ్యమో, కాంగ్రెస్ మెన్ అంటే ఎక్కువ అసహ్యమో తెలియట్లేదు.","[Natalie] I don't know if I hate senators or congressmen more."
"21","00:01:39,600","00:01:40,601","హా?","[Helly] Hmm?"
"22","00:01:41,310","00:01:42,978","ఎన్ని తాగావేంటి?","How many of those have you had?"
"23","00:01:43,061","00:01:44,605","ఇదొక్కటే.","[Helly] Just this one."
"24","00:01:44,688","00:01:48,025","మంచిది. నువ్వు చురుకుగా ఉండాల్సిన అవసరం ఉంది. మనం వేదిక ఎక్కాలి. ఇంకా 20 నిమిషాలు మాత్రమే ఉంది.","Good. We need you nimble. We gotta get down there. You're on in 20."
"25","00:01:48,817","00:01:51,987","ఇందాక నేను బోర్డుతో మాట్లాడాను. నువ్వు చేస్తున్న దానికి వాళ్లు చాలా ఆనందం వ్యక్తం చేశారు.","I was on with the Board earlier. They're really grateful for this."
"26","00:01:52,821","00:01:55,157","- గ్యాబీ. - నాటలీ, హలో.","- Gabby. - Natalie, hello."
"27","00:01:55,782","00:01:56,783","హాయ్.","Hi."
"28","00:01:57,951","00:02:00,746","ఓహ్, గ్యాబీ, తను హెలెనా ఈగన్.","Oh, Gabby, this is Helena Eagan. [chuckles]"
"29","00:02:01,914","00:02:06,001","ఓరి దేవుడా. హెలెనా, ఎట్టకేలకు మిమ్మల్ని కలుసుకున్నందుకు నాకు చాలా ఆనందంగా ఉంది.","My gosh. Helena, so good to finally meet you."
"30","00:02:08,544","00:02:09,544","నాకు కూడా.","Likewise."
"31","00:03:50,814","00:03:53,025","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"32","00:03:53,525","00:03:55,360","**[NO TELUGU MATCH FOUND]**","[machinery beeping]"
"33","00:04:07,164","00:04:08,624","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"34","00:04:13,128","00:04:15,130","దీన్ని విజయవంతం చేయండ్రా, దరిద్రులారా.","This better be working, assholes."
"35","00:04:30,020","00:04:31,021","**[NO TELUGU MATCH FOUND]**","[sighs]"
"36","00:04:31,730","00:04:33,565","**[NO TELUGU MATCH FOUND]**","[breathes shakily]"
"37","00:04:34,233","00:04:39,321","నేను ఎక్కడ ఉన్నాను?","Where am I?"
"38","00:04:46,286","00:04:47,788","మార్క్. నువ్వు బాగానే ఉన్నావా, మహారాజా?","[Devon] Mark. You okay, milady?"
"39","00:04:50,791","00:04:52,000","రిబెక్ దగ్గర వింత వాసన వస్తోంది.","So Rebeck smells weird."
"40","00:04:52,668","00:04:54,253","అవునా?","Rebeck smells weird?"
"41","00:04:54,336","00:04:57,297","అవును, తను ఏదో నములుతున్న శబ్దాలు చేస్తోంది, కానీ తను ఏమీ నమలట్లేదు.","Yeah, she was making chewing noises, but she was not chewing."
"42","00:04:57,381","00:05:00,384","మీరిద్దరూ ఒకే పుస్తకం చదవాల్సి రావచ్చు, కాబట్టి సిద్ధంగా ఉండు.","Just be prepared 'cause you might have to share a book with her."
"43","00:05:00,467","00:05:01,927","- పుస్తకం, అవును. - ఆ.","- A book, right. - Mm-hmm."
"44","00:05:02,010","00:05:04,072","తీసుకురమ్మని నేను నీకు గుర్తు చేసినా నువ్వు తీసుకురాని పుస్తకం.","The one you forgot to bring even though I did remind you."
"45","00:05:04,096","00:05:06,557","- అవును. నేను... ఆ, మన్నించు. - ఆ.","- Right. Yeah, I'm sure... Uh, sorry. - Mm-hmm."
"46","00:05:06,640","00:05:08,433","- పర్వాలేదులే.","- [Eleanor cooing] - [Devon] That's okay."
"47","00:05:08,517","00:05:12,729","సరే.","Okay."
"48","00:05:12,813","00:05:14,022","- మన పాప ఎలా ఉంది? - ఆ.","- How's our baby? - Mm-hmm."
"49","00:05:15,691","00:05:16,692","ఆ, మన...","Um, our... [laughs]"
"50","00:05:16,775","00:05:19,045","""పిల్లలని పెంచాలంటే అందరూ ఓ చేయి వేయాలి"" అని అలా అన్నావు కదా!","I'm gonna assume you mean that in the ""it takes a village"" sense."
"51","00:05:19,069","00:05:20,571","తను బాగానే ఉంది. కాస్త ఆకలిగా ఉన్నట్టుంది.","And she's good. She's hungry."
"52","00:05:21,446","00:05:25,158","ఓహ్. ముందు పాపకు పాలు ఇచ్చేసి నీతో నువ్వు అన్న ఆ ముఖ్యమైన విషయం గురించి మాట్లాడతాను.","Oh. Um, I wanna have the life change talk. I just need to pump before I die."
"53","00:05:25,242","00:05:27,369","- చాలా త్వరగా వచ్చేస్తాలే. - ఆ... అలాగే.","- I'll be really fast. Okay. - Uh... Okay."
"54","00:05:31,164","00:05:32,374","**[NO TELUGU MATCH FOUND]**","[sighs]"
"55","00:05:36,712","00:05:40,716","**[NO TELUGU MATCH FOUND]**","[""Ace of Spades"" playing]"
"56","00:05:40,799","00:05:41,800","**[NO TELUGU MATCH FOUND]**","[music ends]"
"57","00:05:47,431","00:05:48,974","**[NO TELUGU MATCH FOUND]**","[dog pants]"
"58","00:05:54,229","00:05:55,230","**[NO TELUGU MATCH FOUND]**","[dog whimpers]"
"59","00:05:57,399","00:05:58,817","**[NO TELUGU MATCH FOUND]**","[floorboard creaking]"
"60","00:06:12,789","00:06:14,958","హేయ్. హాయ్. హాయ్.","Hey. Hi. Hi."
"61","00:06:26,637","00:06:27,721","""రేడార్.""","""Radar."""
"62","00:06:28,263","00:06:30,307","- ఇంతకీ సిద్ధాంతం ఏంటి?","- [chattering] - [Patton] What's the thesis?"
"63","00:06:30,390","00:06:32,643","అవును. చాలా గందరగోళంగా ఉంది.","[Danise] I agree. It's very confused."
"64","00:06:32,726","00:06:35,270","మార్క్. హలో.","**[NO ENGLISH MATCH FOUND]**"
"65","00:06:32,726","00:06:35,270","**[NO TELUGU MATCH FOUND]**","[Patton] Mark, hello. [chuckles]"
"66","00:06:36,063","00:06:37,731","ఓహ, హేయ్, మిత్రులారా. ఎలా ఉన్నారు?","Oh, hey, guys. What's up?"
