"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:14,139","00:00:15,419","మీ పేరేంటి?","[person on speaker] Who are you?"
"2","00:00:26,151","00:00:27,152","మీ పేరేంటి?","Who are you?"
"3","00:00:30,697","00:00:37,788","**[NO TELUGU MATCH FOUND]**","[groans]"
"4","00:00:44,378","00:00:48,090","**[NO TELUGU MATCH FOUND]**","[static feedback]"
"5","00:00:49,716","00:00:50,717","హలో?","Hello?"
"6","00:00:53,679","00:00:54,763","**[NO TELUGU MATCH FOUND]**","[inhales deeply]"
"7","00:00:55,764","00:00:57,349","**[NO TELUGU MATCH FOUND]**","[sighs, groans]"
"8","00:00:58,100","00:01:00,269","మన్నించాలి, నేను కాస్త తొందరపడ్డాను.","[person] I'm sorry, I got ahead of myself."
"9","00:01:02,187","00:01:04,313","బల్ల మీద ఉన్న మీకు నమస్కారములు.","Hi there, you on the table."
"10","00:01:04,397","00:01:06,650","మీకు అభ్యంతరం లేకపోతే ఒక చిన్న సర్వే తీసుకోగలరా?","I wonder if you'd mind taking a brief survey."
"11","00:01:07,943","00:01:08,944","ఇంతకీ మీరెవరు?","Who is that?"
"12","00:01:09,486","00:01:10,487","ఇందులో అయిదు ప్రశ్నలు ఉంటాయి.","Five questions."
"13","00:01:10,571","00:01:15,325","మీకు మత్తుగా ఉందని నాకు తెలుసు, కానీ దాని వల్ల మీరు పూర్తిగా హోష్ లోకి వచ్చేయగలరు.","Now, I know you're sleepy, but I just bet it'll make you feel right as rain."
"14","00:01:16,451","00:01:17,828","మీరు ఎవరు?","Who's speaking?"
"15","00:01:27,379","00:01:28,380","ఓరి దేవుడా.","Oh, God."
"16","00:01:37,514","00:01:40,517","హేయ్! తలుపు తెరవండి!","Hey! Open the door!"
"17","00:01:47,441","00:01:50,694","సర్వే అయ్యాక, నాకు కూడా మీతో మాట్లాడాలని చాలా ఆత్రంగా ఉంది.","I'd be just thrilled to chat once we've run the survey."
"18","00:01:51,320","00:01:53,030","తొలి ప్రశ్నని అడగమంటారా?","Shall we begin with question one?"
"19","00:01:54,406","00:01:55,908","మీ సర్వేలో నేను పాల్గొనను.","I'm not taking your survey."
"20","00:01:57,075","00:01:59,328","తొలి ప్రశ్నని అడగమంటారా?","Shall we begin with question one?"
"21","00:02:02,998","00:02:04,124","నన్ను ఇక్కడి నుండి బయటకు పంపేయండి.","Let me out of here."
"22","00:02:08,086","00:02:09,086","హేయ్!","Hey!"
"23","00:02:10,881","00:02:12,174","తలుపు తెరవండి!","Open the door!"
"24","00:02:13,133","00:02:14,134","ఛ.","Fuck."
"25","00:02:15,469","00:02:18,096","హేయ్! నన్ను ఇక్కడి నుండి బయటకు పంపించండి!","Hey! Let me out!"
"26","00:02:20,307","00:02:22,309","**[NO TELUGU MATCH FOUND]**","[panting]"
"27","00:02:26,438","00:02:27,439","**[NO TELUGU MATCH FOUND]**","[groans]"
"28","00:02:41,245","00:02:42,246","హేయ్.","Hey."
"29","00:02:44,039","00:02:45,040","హలో.","Hello."
"30","00:02:46,041","00:02:47,167","అయిదు ప్రశ్నలా?","Five questions?"
"31","00:02:48,627","00:02:49,753","అయిదే ప్రశ్నలు.","Five questions."
"32","00:02:51,088","00:02:52,339","మరి అయిపోయాక, నాకు ఏం దక్కుతుంది?","What do I get at the end?"
"33","00:02:54,967","00:02:56,301","అది మీరు ఇచ్చే సమాధానాలపై ఆధారపడి ఉంటుంది.","Depends on your answers."
"34","00:02:59,763","00:03:00,764","సరే.","Okay."
"35","00:03:01,640","00:03:03,016","మంచిది. అయితే అడగడం మొదలుపెడతాను.","Great. Off we go."
"36","00:03:03,517","00:03:06,019","మొదటి ప్రశ్న, మీ పేరేంటి?","Now to start, who are you?"
"37","00:03:06,770","00:03:08,522","అదేనా మొదటి ప్రశ్న?","That's the first question?"
"38","00:03:09,147","00:03:10,399","ఇంటి పేరు లేకుండా చెప్పినా పర్వాలేదు.","First name will do."
"39","00:03:24,872","00:03:28,417","నాకు గుర్తు లేదు... పర్వాలేదు.","I don't… It's okay."
"40","00:03:28,500","00:03:31,545","మీరు సమాధానం చెప్పలేకపోతే, ""తెలియదు"" అని చెప్పవచ్చు.","If you can't answer the question, feel free to say, ""unknown."""
"41","00:03:32,921","00:03:34,089","అసలు ఏం జరుగుతోంది?","What is this?"
"42","00:03:34,173","00:03:35,424","సరే, తెలియదు అన్నమాట.","Okay, unknown."
"43","00:03:35,507","00:03:39,761","రెండవ ప్రశ్న, మీరు అమెరికాలోని ఏ రాష్ట్రంలో లేదా ఏ ప్రాంతంలో జన్మించారు?","Question two, in which US state or territory were you born?"
"44","00:03:39,845","00:03:42,014","- ఒక్క నిమిషం ఆగండి. - రాష్ట్రం లేదా ప్రాంతం పేరు చెప్పండి.","- Wait. - Which state or territory, please?"
"45","00:03:42,097","00:03:48,437","- నాకు తెలీదు. - తెలియదు అన్నమాట. మూడవ ప్రశ్న, అమెరికాలోని ఏ రాష్ట్రం లేదా ఏ ప్రాంతం పేరైనా చెప్పండి.","- [stammers] I don't know. - Unknown. Question three, please name any US state or territory."
"46","00:03:48,520","00:03:49,956","- అబ్బా. నాకు... - మొదట ఏది గుర్తొస్తే, అది చెప్పండి.","- Fuck. I... - First that comes to mind."
"47","00:03:49,980","00:03:52,858","- ఏమో మరి. డెలవేర్. ఏంటిదంతా? - డెలవేర్.","- I don't know. Delaware. What is this? - Delaware."
"48","00:03:52,941","00:03:57,070","నాల్గవ ప్రశ్న, మిస్టర్ ఈగన్ కి అన్నింటికన్నా ఏ టిఫిన్ అంటే ఇష్టం?","Question four, what is Mr. Eagan's favorite breakfast?"
"49","00:03:57,154","00:03:58,864","నాకు తెలీదు... అసలు ఏంటా అర్థం పర్థం లేని ప్రశ్న!","I don't... That one makes no sense."
"50","00:03:58,947","00:04:01,325","కదా? తెలియదు అన్నమాట. అయిదవ ప్రశ్న.","Right? Unknown. Question five."
"51","00:04:01,408","00:04:03,994","ఇది ఆఖరి ప్రశ్న అని మీకు ఒకసారి గుర్తు చేస్తున్నాను.","And as a reminder, this is the final question."
"52","00:04:04,077","00:04:09,416","మీకు గుర్తున్నంత వరకు, మీ అమ్మగారి కనుల వర్ణం ఏంటో చెప్పగలరా?","To the best of your memory, what is or was the color of your mother's eyes?"
"53","00:04:27,434","00:04:29,686","సరే, అసలు ఏం... ఏం జరుగుతోంది?","Okay, what's hap... What's happening?"
"54","00:04:29,770","00:04:31,146","తెలియదు అన్నమాట.","Unknown."
"55","00:04:31,230","00:04:37,110","అయితే మీరు తెలియదు, తెలియదు, డెలవేర్, తెలియదు, తెలియదు అని సమాధానమిచ్చారు.","So that's unknown, unknown, Delaware, unknown, unknown."
"56","00:04:38,403","00:04:39,905","మీరు నన్ను ఏం చేశారు?","What the hell did you do to me?"
"57","00:04:42,366","00:04:43,700","**[NO TELUGU MATCH FOUND]**","[gasps]"
"58","00:04:51,458","00:04:53,001","మీరు సరైన స్కోరును సాధించారు.","That's a perfect score."
"59","00:05:03,136","00:05:05,138","**[NO TELUGU MATCH FOUND]**","[person sobbing]"
"60","00:05:30,205","00:05:31,206","**[NO TELUGU MATCH FOUND]**","[coughs]"
"61","00:05:32,332","00:05:33,333","**[NO TELUGU MATCH FOUND]**","[sniffling]"
"62","00:05:41,258","00:05:43,260","**[NO TELUGU MATCH FOUND]**","[sobbing continues]"
"63","00:05:46,930","00:05:48,640","లూమన్, మార్క్ స్కౌట్ ప్రత్యేక అంతస్థుకు ప్రవేశం","**[NO ENGLISH MATCH FOUND]**"
"64","00:05:50,934","00:05:52,436","**[NO TELUGU MATCH FOUND]**","[sighing]"
"65","00:06:49,868","00:06:51,495","మిస్టర్ స్కౌట్ కోసం అంతా సిద్ధంగా ఉందా?","Are you ready for Mr. Scout?"
"66","00:07:00,420","00:07:01,421","థ్యాంక్ యూ.","Thank you."
"67","00:07:05,133","00:07:06,134","మీరు వెళ్లవచ్చు.","Go ahead."
"68","00:07:14,434","00:07:15,435","**[NO TELUGU MATCH FOUND]**","[beeps]"
"69","00:07:38,625","00:07:41,044","ప్రత్యేక అంతస్థుకు ప్రవేశం","**[NO ENGLISH MATCH FOUND]**"
"70","00:07:43,630","00:07:44,631","**[NO TELUGU MATCH FOUND]**","[beeps]"
"71","00:08:31,929","00:08:32,929","నమస్తే, మిస్టర్ స్కౌట్.","Mr. Scout."
"72","00:08:33,013","00:08:34,014","నమస్తే, జడ్.","Hi, Judd."
"73","00:08:44,900","00:08:47,528","- సరే మరి, మళ్లీ సాయంత్రం కలుద్దాం. - సరే, త్వరలోనే కలుద్దాం.","- All right, see you this evening. - Yep, see you soon."
"74","00:09:06,713","00:09:07,714","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"75","00:09:07,798","00:09:11,093","**[NO TELUGU MATCH FOUND]**","[high-pitched ringing]"
"76","00:09:11,176","00:09:12,177","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"77","00:10:03,312","00:10:04,313","**[NO TELUGU MATCH FOUND]**","[sniffles]"
"78","00:10:11,069","00:10:13,322","**[NO TELUGU MATCH FOUND]**","[sniffling]"
"79","00:10:19,119","00:10:21,205","**[NO TELUGU MATCH FOUND]**","[coughs, sniffles]"
"80","00:10:34,760","00:10:35,761","**[NO TELUGU MATCH FOUND]**","[sniffles]"
"81","00:11:13,841","00:11:15,926","మార్క్ ఎస్ - అలెన్ టౌన్","**[NO ENGLISH MATCH FOUND]**"
"82","00:11:13,841","00:11:14,842","**[NO TELUGU MATCH FOUND]**","[coughs]"
"83","00:11:16,009","00:11:17,886","- నీ శ్వాస ఏదో తేడాగా ఉంది. - క్షమించాలి.","- [colleague] You're breathing shitty. - Sorry."
"84","00:11:17,970","00:11:19,137","నీకు బాగాలేదా ఏంటి?","[colleague] You sick?"
"85","00:11:19,221","00:11:21,390","ఏమో. నిన్నంతా పీటీ ముక్కు చీదుతూనే ఉన్నాడు.","Maybe. Petey was sniffling yesterday."
"86","00:11:21,473","00:11:23,851","నీ శ్వాసని నా మీదకు వదలకు. వదిలావంటే నీ స్వరపేటికను పీకి పడేస్తాను.","Mmm. If you breathe on me, I'll rip your larynx out."
"87","00:11:23,934","00:11:26,353","వావ్. అంత సీరియస్ ఎందుకు బాసూ.","Wow. That went right to ten."
"88","00:11:26,436","00:11:31,358","నీ మీదకి నా శ్వాసని వదిలితే, నీకు అనారోగ్యం వస్తుందో లేదో తెలీదు కానీ, క్రిములమయమైన నా స్వరపేటికిన పీకేస్తే మాత్రం ఖచ్చితంగా నీకు అనారోగ్యం వస్తుంది.","I feel like ripping out my germ-ridden larynx would get you sicker than just me breathing on you."
"89","00:11:31,441","00:11:33,986","కాదు. ఎండార్ఫిన్లు.","- Nah. Endorphins. - Oh."
"90","00:11:35,028","00:11:40,701","పీటీ ఇవాళ సెలవు పెట్టకూడదని కోరుకుంటున్నా, ఎందుకంటే నేను టమ్వాటర్ ఫైలును పూర్తి చేసేస్తున్నా, దీన్ని ప్రాసెస్ చేయడానికి అతను ఉండాలి.","[colleague] Petey better not be out for the day, 'cause I'm about zero seconds from wrapping the Tumwater file, and he needs to process it."
"91","00:11:40,784","00:11:42,369","అతను ఆఫీసుకు రావట్లేదు అనుకుంటా.","[Mark] Uh, I think he's out."
"92","00:11:42,452","00:11:47,040","డ్రేన్స్ విల్ అది ఇవాళ ప్రాసెస్ కాకపోతే, వచ్చే మంగళవారం దాకా వాళ్లకి తెలీనే తెలీదు.","If he doesn't process today, they won't know until Tuesday of next week."
"93","00:11:47,124","00:11:49,751","- లూమన్ లో ఇలాంటి పిచ్చివి మామూలే కదా. - మాటలు జాగ్రత్త, గురూ.","- It's typical Lumon bullshit. - Oh. Careful, guy."
"94","00:11:50,335","00:11:52,129","హాయ్, పిల్లలారా. డిన్నర్ కి ఏంటి స్పెషల్?","Hi, kids. What's for dinner?"
"95","00:11:52,212","00:11:54,047","అబ్బా, అర్వ్. మేము ఇదివరకే చెప్పాం కదా.","[colleague] Goddamn it, Irv. We warned you."
"96","00:11:54,131","00:11:55,716","అ పలకరింత గురించా? మీరు ఊరికే సరదాగా అన్నారంతే కదా.","About the greeting? You were kidding."
"97","00:11:55,799","00:11:59,761","లేదు, మాకు నిజంగానే ఆ పలకరింత నచ్చట్లేదు. దానికి ఎన్ని కారణాలు చెప్పాం మేము?","No, we sincerely hate it. How many reasons did we come up with?"
"98","00:12:00,470","00:12:02,723","- ఎనిమిది. - ఎనిమిది కారణాలు.","- Eight. - [colleague] Eight reasons."
"99","00:12:02,806","00:12:05,267","వాటిలో ముఖ్యమైనది ఏంటంటే, ఎవరైనా వింటే మేము మీకు వండి పెట్టేవాళ్ళం అనుకుంటారు.","Chief among them the latent condescension."
"100","00:12:05,350","00:12:08,854","అదీగాక అది కాస్త అయోమయంగా ఉంది. అంటే, మీ పిల్లలు డిన్నర్ చేశారా? లేక...","And it's confusing. Like, did the kids make you dinner in this scenario? Or..."
"101","00:12:08,937","00:12:10,939","అవును. నువ్వు అంత పనికిమాలిన తండ్రివా?","Yeah. What kind of a shit dad are you?"
"102","00:12:12,441","00:12:14,526","- పీటీ రాలేదా? - బాగాలేక రాలేదని అనుకుంటున్నాం.","- No Petey? - [Mark] Uh, we think he's sick."
"103","00:12:14,610","00:12:17,446","అయ్యయ్యో. ఇవాళ డిలన్, టమ్వాటర్ ని పూర్తి చేసేయబోతున్నాడే.","Oh, no. And Dylan's about to wrap Tumwater today."
"104","00:12:17,529","00:12:22,951","అవును, నా ఫైల్ పూర్తి కాలేదని అతను గమనిస్తే, ఈ త్రైమాసికానికి ఉత్తమ రిఫైనర్ రివార్డ్ నాకు దూరమైపోతుంది, దానితో నాకు కుక్కీల పార్టీ కూడా మిస్ అయిపోతుంది.","Yeah, and if he doesn't see me finish, I might get passed over for refiner of the quarter and miss out on my goddamn waffle party."
"105","00:12:23,035","00:12:26,079","తొక్కలోది. ఈ ప్రోత్సాహకాలు ఏంటో అస్సలు అర్థమే కావడం లేదు.","Grumble, grumble. These perks are so out of hand."
"106","00:12:26,163","00:12:29,965","మా రోజుల్లో ఏదైనా ఫైలును ప్రాసెస్ చేసినప్పుడు, వాళ్లు కరచాలనం చేసి, కాఫీ పార్టీ ఇచ్చేవారు.","When we'd process a file in the old days, they'd shake our hand and fill up the creamer."
"107","00:12:30,042","00:12:32,377","కాఫీ పార్టీని ప్రోత్సాహకంగా ఇచ్చేవారంటే నమ్మలేకపోతున్నాను.","I still don't buy they actually incentivized creamer."
"108","00:12:32,461","00:12:35,297","అవును, ఇచ్చేవాళ్లు. దానికి మేము సంబరపడిపోయేవాళ్ళం కూడా.","[Irving] They did. And back then, we were grateful for it."
