"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:11,512","00:00:13,347","**[NO TELUGU MATCH FOUND]**","[bird squawking]"
"2","00:00:31,740","00:00:33,825","**[NO TELUGU MATCH FOUND]**","[dog whines]"
"3","00:00:35,452","00:00:38,121","**[NO TELUGU MATCH FOUND]**","Hmm? [chuckles]"
"4","00:00:44,628","00:00:47,089","సరే మరి, రేడార్. ఇక వెళ్దాం పద.","All right, Radar. Okay, come on. Let's go."
"5","00:00:52,678","00:00:54,304","లియొనోరా లేక్","**[NO ENGLISH MATCH FOUND]**"
"6","00:00:56,223","00:00:59,309","**[NO TELUGU MATCH FOUND]**","[train whistle blows]"
"7","00:01:18,245","00:01:19,621","**[NO TELUGU MATCH FOUND]**","[sighs]"
"8","00:01:27,546","00:01:28,547","**[NO TELUGU MATCH FOUND]**","[smacks lips]"
"9","00:01:45,147","00:01:46,190","**[NO TELUGU MATCH FOUND]**","Hmm?"
"10","00:01:55,949","00:01:57,034","**[NO TELUGU MATCH FOUND]**","[sighs]"
"11","00:02:28,065","00:02:30,359","**[NO TELUGU MATCH FOUND]**","[""Ace of Spades"" playing]"
"12","00:03:08,438","00:03:09,773","**[NO TELUGU MATCH FOUND]**","[grunts]"
"13","00:03:18,448","00:03:19,950","**[NO TELUGU MATCH FOUND]**","[music stops]"
"14","00:04:40,614","00:04:42,658","**[NO TELUGU MATCH FOUND]**","[whirring]"
"15","00:04:45,452","00:04:49,540","**[NO TELUGU MATCH FOUND]**","[elevator bell dinging]"
"16","00:04:55,629","00:04:57,172","**[NO TELUGU MATCH FOUND]**","[whirring stops]"
"17","00:05:25,075","00:05:26,577","- అంతా బాగానే ఉందా? - అవును.","- Going good? - Yep."
"18","00:05:26,660","00:05:27,744","అవునా?","Yeah?"
"19","00:05:29,621","00:05:31,498","- నువ్వు దాన్ని... - నేను చూసుకుంటాను.","- Think you'll have it by... - I'll get there."
"20","00:05:32,207","00:05:34,084","**[NO TELUGU MATCH FOUND]**","[Helly typing]"
"21","00:05:54,104","00:05:57,107","- తను సమయంలోపు పూర్తి చేయలేదు కదా? - మీరు మీ సిస్టమ్స్ దగ్గరకి వెళ్ళండి.","- She's not gonna make it, is she? - Uh, you should be at your desks."
"22","00:05:57,191","00:05:59,651","మేము ఇద్దరమూ ఒక వారంగా చేస్తూ ఉన్నాం. చేయడానికి ఇంకేం ఉంది?","We've both been done a week. What is there to do?"
"23","00:05:59,735","00:06:01,695","- తను పూర్తి చేయగలదా? - తను చేయగలదు.","- Is she gonna make it? - She's gonna make it."
"24","00:06:01,778","00:06:02,779","మార్క్.","Mark."
"25","00:06:02,863","00:06:03,864","ఏంటి?","Yes?"
"26","00:06:03,947","00:06:06,200","- ఒకటి చెప్తా నవ్వకు. - దేనికి?","- [Irving] Don't laugh. - At?"
"27","00:06:06,909","00:06:12,331","మనం తన వెనక నిలబడి తన పేరును నినదిస్తే దాని వలన ప్రయోజనం ఉండవచ్చేమో అనిపిస్తోంది.","I just wonder if it might be helpful for us to stand behind her and perhaps chant her name."
"28","00:06:15,250","00:06:18,712","అదేం అక్కర్లేదులే. తను పూర్తి చేయగలదు. తనని శ్రద్ధగా పని చేసుకోనిద్దాం.","Okay. She'll make it. Just let her focus."
"29","00:06:24,676","00:06:26,053","**[NO TELUGU MATCH FOUND]**","[Helly typing slowly]"
"30","00:06:28,847","00:06:30,015","తన పురోగతి ఎలా ఉంది?","How's she doing?"
"31","00:06:30,557","00:06:32,518","చివరిదాకా తెలిసేలా లేదు.","[Mr. Milchick] Gonna be down to the wire."
"32","00:06:38,899","00:06:40,192","తను సాధిస్తుంది.","[Ms. Cobel] She'll make it."
"33","00:06:40,901","00:06:43,070","తను సాధిస్తుంది అనుకొని, దానికి తగ్గట్టుగా సన్నాహాలు చేయ్.","Let's prep for when she makes it."
"34","00:06:47,991","00:06:55,374","ఇంకో విషయం, మార్క్ కి ఆఖరి సారిగా, త్రైమాసిక ముగింపు సందర్భంగా ఒక సంరక్షణా సెషన్ ని... ఏర్పాటు చేయ్.","Oh. And I want to schedule a end-of-the-quarter wellness session for Mark… one last time."
"35","00:06:57,918","00:06:59,044","నిజంగానే అంటున్నారా?","Really?"
"36","00:07:04,508","00:07:05,509","సెత్.","Seth."
"37","00:07:06,885","00:07:11,807","ఈ త్రైమాసికం అందరం బాగా కష్టపడాల్సి వచ్చింది, నువ్వు అన్నిటినీ బాగానే సద్వినియోగపరుచుకున్నావు.","I know that this has been a trying quarter, and you have availed yourself well."
"38","00:07:14,101","00:07:20,774","మిస్టర్ గ్రేనర్ చనిపోయి కియర్ చెంతకి వెళ్లిపోయాడు, వాళ్లిద్దరూ ఇప్పుడు సంతృప్తిగానే ఉంటారనుకుంటా.","Mr. Graner sits with Kier now, and I imagine they're both very satisfied with you."
"39","00:07:36,957","00:07:37,958","**[NO TELUGU MATCH FOUND]**","[sighs]"
"40","00:07:40,794","00:07:42,379","**[NO TELUGU MATCH FOUND]**","[typing continues]"
"41","00:07:52,389","00:07:53,765","హేయ్.","[Helly] Hey."
"42","00:07:55,684","00:07:58,395","నువ్వు... సాధించాననే అనుకుంటున్నా.","Did you… I think I did."
"43","00:08:04,109","00:08:06,195","**[NO TELUGU MATCH FOUND]**","[triumphant music playing]"
"44","00:08:13,452","00:08:14,732","- తను పూర్తి చేసిందా? - తను సాధించింది!","- She do it? - [Mark] She did it!"
"45","00:08:17,789","00:08:19,041","తస్సాదియ్యా.","Fuck and yes."
"46","00:08:19,124","00:08:43,815","ఓరి దేవుడా. సియానా, 100% పూర్తయింది లూమన్ నువ్వు సాధించగలవని నాకు తెలుసు, హెల్లీ ఆర్.","- Oh, my goodness. - [all chuckle] I knew you could do it, Helly R."
"47","00:08:43,899","00:08:45,234","**[NO TELUGU MATCH FOUND]**","[Mark] Oh. [chuckles]"
"48","00:08:45,317","00:08:48,445","ఎన్ని కష్టాల్లో ఉన్నా కానీ, నువ్వు సాధించగలవని నాకు తెలుసు.","Even in your darkest moments, I could see you arriving here."
"49","00:08:50,155","00:08:54,701","నీ మ్యాక్రోడేటా ఫైల్ కి మెరుగులు దిద్దడం ద్వారా నువ్వు ఈ సంస్థకు, నాకు మంచి పేరు తీసుకొచ్చావు.","In refining your macrodata file, you have brought glory to this company and to me."
"50","00:08:55,494","00:08:56,828","కియర్ ఈగన్.","Kier Eagan."
"51","00:08:57,329","00:09:00,582","నువ్వు... నువ్వు నాకు నచ్చావు.","I... I love you."
"52","00:09:01,708","00:09:05,295","కానీ ఇప్పుడు నేను వేరే చోటికి వెళ్లాలి, అక్కడి వాళ్లకి నా అవసరం ఉంది.","But now I must away, for there are others who need me around the world."
"53","00:09:06,213","00:09:09,550","సెలవు, హెల్లీ ఆర్, నీకు థ్యాంక్యూ.","Goodbye, Helly R., and thank you."
"54","00:09:24,147","00:09:29,945","సూపర్! కోటాను సాధించేశాం.","- [music ends] - [sighs deeply] Boom! That's quota. We did it."
"55","00:09:30,654","00:09:31,655","అదరగొట్టేశావు.","Good work."
"56","00:09:36,243","00:09:37,327","అయితే, మన ప్లాన్ పట్టాలెక్కినట్టేనా?","So it's on now?"
"57","00:09:39,580","00:09:41,623","**[NO TELUGU MATCH FOUND]**","[both laughing]"
"58","00:09:44,293","00:09:45,419","**[NO TELUGU MATCH FOUND]**","- Oh! - Oh."
"59","00:09:53,844","00:09:59,725","మార్క్, త్రైమాసికం ముగిసే సమయంలో నాకు గుండె పోటు తెప్పించాలని నీకు ఎందుకు అనిపించింది!","Oh, Mark. I don't know how you knew for the end of the quarter I wanted a heart attack."
"60","00:10:02,227","00:10:05,814","సిబ్బంది విషయంలో గడబిడ ఎదురైనా కానీ మొత్తానికి మేము సాధించాం.","Well, uh, we made it, despite a staffing shake-up."
"61","00:10:05,898","00:10:10,068","అవును, సగం సమయం వరండాల్లోనే తిరిగారు.","[chuckles] Yes, and spending half of your time farting around the halls."
"62","00:10:10,152","00:10:12,779","అయినా కానీ మీరు సాధించారు.","Still, yes. You made it."
"63","00:10:12,863","00:10:16,325","వాఫుల్ పార్టీకి ఎవరు ఉండాలో నిర్ణయం తీసుకున్నావా?","Have you decided who you want to stay for the waffle party?"
"64","00:10:16,867","00:10:18,076","డిలన్ అని అనుకుంటున్నా.","I was thinking Dylan."
"65","00:10:21,580","00:10:25,083","నువ్వు డిలన్ ని తప్ప నిన్ను కానీ ఇంకెవరినైనా కానీ ఎంచుకోవచ్చు.","You know you can choose yourself or anyone but Dylan."
"66","00:10:25,918","00:10:30,923","అవును, కానీ అలాంటివి అతనికి చాలా ఇష్టం, అదీగాక అతను బాగా కష్టపడ్డాడు కూడా.","Yeah… [stammers] …but it's more his thing, and he really worked hard."
"67","00:10:31,465","00:10:32,466","**[NO TELUGU MATCH FOUND]**","[Ms. Cobel] Hmm."
"68","00:10:34,134","00:10:36,470","**[NO TELUGU MATCH FOUND]**","[both chuckle]"
"69","00:10:36,553","00:10:38,555","సరే అయితే, నేను ఆ ఏర్పాట్లు చేస్తా.","Oh. Well, I'll make the arrangements."
"70","00:10:39,139","00:10:43,393","- మంచిది. - కానీ మీరు వేడుక చేసుకొనే ముందు, నువ్వు సంరక్షణా కేంద్రానికి వెళ్లాలి.","- Great. - But before you celebrate, I'd like you to drop by wellness."
"71","00:10:43,477","00:10:44,478","నిజంగానా?","Really?"
"72","00:10:44,561","00:10:48,190","అవును. డిపార్టుమెంట్ చీఫ్ లని అందరినీ త్రైమాసిక ముగింపు సందర్భంగా అక్కడికి పంపుతున్నాను.","Yes. I'm having all department heads do it end-of-quarter."
"73","00:10:49,024","00:10:53,529","ఈ ఒత్తిడి, మిస్టర్ గ్రేనర్ పదవీ విరమణ తీసుకోవడం, ఈ హడావిడిలో అది చాలా అవసరం.","With all of this stress and Mr. Graner retiring and everything."
"74","00:10:54,905","00:10:55,906","తప్పకుండా.","Of course."
"75","00:10:56,490","00:10:58,075","**[NO TELUGU MATCH FOUND]**","[both laugh]"
"76","00:11:01,119","00:11:05,374","మార్క్, ఇక నవ్వులను పక్కకు పెడితే... చెప్పండి.","Mark, all sarcasm aside… Yeah."
"77","00:11:07,042","00:11:08,085","థ్యాంక్యూ.","Thank you."
"78","00:11:09,127","00:11:11,255","నేను...","Uh, I..."
"79","00:11:11,922","00:11:13,799","లూమన్ కి ఇది చాలా అవసరం.","Lumon needed this."
"80","00:11:19,221","00:11:21,098","మీ జీవితంలో భయానికి చోటు ఇవ్వవద్దు","**[NO ENGLISH MATCH FOUND]**"
"81","00:11:21,181","00:11:22,182","కియర్ ఈగన్","**[NO ENGLISH MATCH FOUND]**"
"82","00:11:22,266","00:11:23,350","**[NO TELUGU MATCH FOUND]**","[door opens]"
"83","00:11:26,812","00:11:27,813","మార్క్.","Mark."
"84","00:11:28,981","00:11:30,065","మిస్ కేసీ.","Ms. Casey."
"85","00:11:38,574","00:11:39,741","ఇక్కడ ఉండాల్సిన చెట్టు ఏమైంది?","Where'd the tree go?"
"86","00:11:43,036","00:11:44,246","వెళ్లి కూర్చో.","You can have a seat."
"87","00:11:48,959","00:11:50,460","అన్నీ పెట్టెల్లో ఉన్నాయేంటి?","Why's everything in boxes?"
"88","00:11:52,504","00:11:56,550","లూమన్ కి కొత్త సంరక్షణా డైరెక్టర్ దొరికినట్టున్నారు.","[sighs] Evidently Lumon's been blessed with a new wellness director."
"89","00:11:57,926","00:12:00,971","కాబట్టి, ఈ సెషన్ అయ్యాక నేను రిటైర్ అయిపోతున్నాను, కాబట్టి ఈ గది...","So I'll be retiring at the conclusion of this session, and the room is..."
"90","00:12:01,054","00:12:02,222","ఏంటి? ఒక్క నిమిషం.","What? Wait."
"91","00:12:03,307","00:12:04,558","ఆ విషయం నీకు ఎప్పుడు చెప్పారు?","When did they tell you?"
"92","00:12:07,811","00:12:10,522","ఇప్పుడే, ఒక క్షణం క్రితం.","Just now. Just a moment ago."
"93","00:12:17,154","00:12:19,489","**[NO TELUGU MATCH FOUND]**","[soothing music playing]"
"94","00:12:30,792","00:12:43,931","మార్క్ ఎస్, మీరు త్రైమాసిక కోటాను పూర్తిచేయడంలో భాగంగా మీ మ్యాక్రోడేటా రిఫైన్మెంట్ డిపార్టుమెంటును విజయవంతంగా ముందుండి నడిపించారు, ఆ కారణంగా ఈ ప్రత్యేకమైన, మరింత మెరుగైన సంరక్షణా సెషన్ కి మీరు అర్హత సాధించారు.","Mark S., you have successfully led your department, Macrodata Refinement, to meet their quarterly quota, and are thus eligible for this special, augmented wellness session."
"95","00:12:44,014","00:12:45,849","మిమ్మల్ని తీసివేస్తారని నేను అనుకోలేదు.","I didn't think you'd get fired."
"96","00:12:49,436","00:12:51,772","""నువ్వు బయట చాలా మంచివాడివి.","""Your outie is kind."
"97","00:12:52,940","00:12:58,195","కేవలం ఒక చిరునవ్వుతో ఆయన ఇతరులలో ఉత్సాహాన్ని నింపగలడు.","Your outie has brightened people's days by merely smiling."
"98","00:12:59,112","00:13:02,741","ఏ పరిస్థితుల్లోనైనా కానీ, ఆయన...""","Your outie makes time for people, even when..."""
"99","00:13:02,824","00:13:04,493","హేయ్, నేను ఎవరితో అయినా మాట్లాడతాను.","Hey, let me talk to somebody."
"100","00:13:07,663","00:13:08,747","**[NO TELUGU MATCH FOUND]**","[breathes shakily]"
"101","00:13:16,129","00:13:19,341","ఆ రోజంతా నీతో ఆఫీసులో ఉన్నాను కదా, నాకు అప్పుడు చాలా హాయిగా అనిపించింది.","I really liked being in the office with you all that day."
"102","00:13:22,344","00:13:23,846","మీకందరికీ చిరాకు తెప్పించానని నాకు తెలుసు.","I know I vexed you."
"103","00:13:24,513","00:13:27,140","నేను... కాస్త వింతగా ఉంటానని నాకు తెలుసు.","I know I'm… strange."
"104","00:13:27,933","00:13:30,269","అదేమీ లేదు.","No, you're not strange."
"105","00:13:30,978","00:13:33,605","నేను ఇక్కడ 107 గంటలు పని చేశాను.","My life has been 107 hours long."
"106","00:13:34,439","00:13:37,234","వాటిలో ఎక్కువగా అరగంట పాటు నడిచే ఇలాంటి సెషన్లే ఉంటాయి.","Most of that has been these half-hour sessions."
"107","00:13:39,319","00:13:47,327","నాకు మాత్రం, హెల్లీని గమనిస్తూ మీ డిపార్టుమెంట్లో గడిపిన ఆ ఎనిమిది గంటలే చాలా ఇష్టం.","For me, my favorite time was the eight hours I spent in your department watching Helly."
"108","00:13:50,122","00:13:52,457","అంత ఎక్కువ సేపు నేను ఇక్కడ ఎప్పుడూ ఉండలేదు.","It's the longest I've ever been awake."
"109","00:13:56,295","00:13:59,089","దాన్ని నువ్వు నా జీవితంలోని అత్యంత మధురమైన క్షణంగా అభివర్ణించవచ్చు.","I suppose it's what you could call my good old days."
"110","00:14:04,303","00:14:06,054","మనం ఇలా జరగకుండా చేయగల మార్గం ఏదోకటి ఖచ్చితంగా ఉంటుంది.","There must be something we can do."
"111","00:14:15,981","00:14:18,275","నాకు ఏమైతే నీకు ఎందుకు?","Why do you care what happens to me?"
"112","00:14:31,371","00:14:34,750","ఎందుకంటే మనం కూడా మనుషులమే, మనుషుల్లో భాగం కాదు.","Because we're people, not parts of people."
"113","00:14:35,959","00:14:39,046","వాళ్లు మనకి ఎనిమిది గంటలే ఇచ్చినా, ఈ ఎనిమిది గంటలు కూడా మన జీవితాలే.","Even with what little they gave us, these are our lives."
"114","00:14:40,881","00:14:42,966","దాన్ని కాదనే హక్కు ఎవరికీ లేదు.","No one gets to just turn you off."
"115","00:14:48,555","00:14:49,890","నువ్వు చాలా మంచివాడివి, మార్క్.","You're nice, Mark."
"116","00:14:57,439","00:14:58,440","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"117","00:15:07,199","00:15:09,576","""నువ్వు బయట చాలా మంచివాడివి.","""Your outie is kind."
"118","00:15:11,161","00:15:16,041","ఆయన మూడు నిమిషాల్లో టెంట్ ని ఏర్పాటు చేసేయగలడు.","Your outie can set up a tent in under three minutes."
"119","00:15:17,584","00:15:21,964","మట్టిలో కూడా మాణిక్యాన్ని పసిగట్టల నైపుణ్యం అతని సొంతం.","Your outie knows a beautiful rock from a plain one."
"120","00:15:23,382","00:15:25,676","ఆయనకి ఇవ్వడమంటేనే...""","Your outie likes giving..."""
"121","00:15:25,759","00:15:26,885","**[NO TELUGU MATCH FOUND]**","[playback stops]"
"122","00:15:26,969","00:15:28,679","ఇది సూపర్ విషయం కదా?","[Mr. Milchick] You know it's good, right?"
"123","00:15:30,097","00:15:31,807","వాళ్ళు ఒకరినొకరు గుర్తుపట్టలేకపోడం?","That they don't remember each other?"
"124","00:15:34,017","00:15:36,061","అంటే చిప్స్ పని చేస్తున్నాయనే అర్థం.","It means the chips work."
"125","00:15:38,647","00:15:39,773","మనం విజయం సాధించినట్టే.","It's a win."
"126","00:15:43,694","00:15:49,449","ఆమెని టెస్టింగ్ అంతస్థుకు తీసుకువెళ్లు.","Take her back down to the testing floor, please."
"127","00:15:58,250","00:15:59,376","**[NO TELUGU MATCH FOUND]**","[door closes]"
"128","00:16:31,241","00:16:32,993","**[NO TELUGU MATCH FOUND]**","[breathes shakily]"
"129","00:16:41,168","00:16:43,170","**[NO TELUGU MATCH FOUND]**","[Ms. Casey sighs]"
"130","00:16:45,339","00:16:48,509","నేను బయట ఆనందంగానే ఉండే మనిషినా?","Do you know if I'm happy up there?"
"131","00:16:50,135","00:16:51,136","అవును.","Of course."
"132","00:16:52,012","00:16:54,473","నువ్వు చాలా చాలా గొప్ప పనులు చేస్తుంటావు.","You do all sorts of wonderful things."
"133","00:17:12,574","00:17:14,242","- నేను ఒక్క నిమిషం... - మన్నించాలి.","- Could I just... - I'm sorry."
