"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:12,262","00:00:17,142","**[NO TELUGU MATCH FOUND]**","- [elevator bell dings] - [high-pitched ringing] - [choking, straining] - [elevator bell dings]"
"2","00:00:19,019","00:00:21,230","**[NO TELUGU MATCH FOUND]**","[straining]"
"3","00:00:35,287","00:00:36,288","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"4","00:00:50,551","00:00:51,635","హెల్లి వెళ్లిపోయిందా?","Helly leave?"
"5","00:00:51,718","00:00:52,719","అవును.","Yeah."
"6","00:00:58,433","00:00:59,935","నువ్వు కూడా ఇక ఇంటికి వెళ్లిపోవాలేమో.","Maybe you should get out of here."
"7","00:01:01,311","00:01:03,522","అవును. కొన్ని పనులున్నాయి, వాటిని పూర్తి చేసేసి వెళ్లిపోతా.","I know. Just wrapping up."
"8","00:01:04,022","00:01:05,232","ఏం చేయను, నాకు పని అంటే ప్రాణం మరి!","Sorry, I love the work."
"9","00:01:06,108","00:01:07,359","**[NO TELUGU MATCH FOUND]**","[Mark chuckles]"
"10","00:01:14,116","00:01:15,117","**[NO TELUGU MATCH FOUND]**","[beeps]"
"11","00:01:29,464","00:01:30,507","ఓరి దేవుడా.","Jesus."
"12","00:01:31,466","00:01:34,720","ఎవరైనా కాపాడండి!","[straining] Help!"
"13","00:01:37,014","00:01:38,348","కాపాడండి!","Help!"
"14","00:01:41,602","00:01:43,270","నీ యెంకమ్మ!","Goddamn it!"
"15","00:01:43,353","00:01:46,106","**[NO TELUGU MATCH FOUND]**","[Mark panting, grunting]"
"16","00:01:46,982","00:01:48,358","ఓరి దేవుడా.","Oh... Oh, my God."
"17","00:01:49,234","00:01:51,486","**[NO TELUGU MATCH FOUND]**","[Mark, Mr. Graner straining]"
"18","00:01:52,070","00:01:57,576","**[NO TELUGU MATCH FOUND]**","[grunts]"
"19","00:01:59,077","00:02:00,329","తనకి బాగానే ఉందా?","Is she okay?"
"20","00:02:03,540","00:02:04,541","హెల్లి?","[Mark] Helly?"
"21","00:02:06,043","00:02:08,627","- మార్క్, లిఫ్ట్ లోకి వెళ్లిపో. - హెల్లి? హెల్లి!","- Mark, get in the elevator. - Helly? Helly!"
"22","00:02:08,711","00:02:09,963","లిఫ్ట్ ఎక్కి బయలుదేరు!","Get in the elevator!"
"23","00:02:13,550","00:02:14,593","**[NO TELUGU MATCH FOUND]**","[scanner beeps]"
"24","00:02:17,554","00:02:18,805","తనకి ఏమీ కాలేదు కదా?","Is she okay?"
"25","00:02:24,311","00:02:27,940","**[NO TELUGU MATCH FOUND]**","- [elevator bell dings] - [high-pitched ringing]"
"26","00:02:28,982","00:02:29,983","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"27","00:02:35,447","00:02:37,741","- జడ్. - మిస్టర్ స్కౌట్, సాయంత్రం కులాసాగా గడపండి.","- Judd. - Mr. Scout, you have a good evening."
"28","00:02:37,824","00:02:39,159","తప్పకుండా. మీరు కూడా కులాసాగా గడపండి.","Will do. Same to you."
"29","00:02:42,246","00:02:43,747","**[NO TELUGU MATCH FOUND]**","[sighs]"
"30","00:04:08,707","00:04:10,167","**[NO TELUGU MATCH FOUND]**","[birds chirping]"
"31","00:04:27,476","00:04:28,936","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"32","00:04:29,686","00:04:32,231","**[NO TELUGU MATCH FOUND]**","- [elevator bell dings] - [breathing shakily]"
"33","00:04:32,814","00:04:34,274","**[NO TELUGU MATCH FOUND]**","[panting]"
"34","00:04:41,949","00:04:43,116","హెల్లి ప్రాణానికి ఏమీ కాలేదు కదా?","Is she alive?"
"35","00:04:44,743","00:04:46,286","కూర్చో, మార్క్.","Have a seat, Mark."
"36","00:04:59,800","00:05:08,600","తను ఆసుపత్రిలో ఉంది. గొంతు బాగా ఒత్తుకుపోయింది, కానీ అదృష్టవశాత్తూ, అది త్వరలోనే మానిపోతుంది. అలాగే.","- She's in the hospital. - [exhales sharply] She has severe bruising but, thankfully, no permanent damage. [breathing shakily] Okay."
"37","00:05:08,684","00:05:11,812","అయితే, మీరు... తనని పంపించేస్తున్నారా?","Okay, so you... You're letting her go? [inhales shakily]"
