"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:15,015","00:00:17,643","""అందుకు నేను చాలా తీవ్రంగా చింతిస్తున్నాను"".","""All I can be is sorry, and that is all I am."""
"2","00:00:17,726","00:00:26,109","నేను పట్టుబడినందుకు ఆనందం వ్యక్తం చేస్తున్నాను, ఆ దైవ సంభూతుని చేతులే నా పతనాన్ని అడ్డుకున్నాయి.","**[NO ENGLISH MATCH FOUND]**"
"3","00:00:26,193","00:00:28,487","నన్ను క్షమించండి. నా చర్యలకు ఎవరైనా","**[NO ENGLISH MATCH FOUND]**"
"4","00:00:51,218","00:00:53,387","కానీ ఇప్పటికీ నువ్వు మనస్ఫూర్తిగా చెప్పట్లేదు.","But I'm afraid you still don't mean it."
"5","00:01:17,870","00:01:19,246","లూమన్","**[NO ENGLISH MATCH FOUND]**"
"6","00:01:25,085","00:01:26,712","మళ్లీ రేపు ఉదయం ప్రయత్నించి చూద్దాం.","We'll try again in the morning."
"7","00:01:51,820","00:01:52,821","**[NO TELUGU MATCH FOUND]**","[beeps]"
"8","00:01:56,116","00:01:57,409","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"9","00:02:06,668","00:02:07,961","మళ్లీ రేపు కలుద్దాం, హెల్లి.","See you tomorrow, Helly."
"10","00:02:11,632","00:02:14,134","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"11","00:02:20,349","00:02:22,059","**[NO TELUGU MATCH FOUND]**","[breathes shakily]"
"12","00:02:22,142","00:02:23,435","నీ యెంకమ్మ.","Fuck me."
"13","00:02:28,524","00:02:30,567","నిన్న నేను 300 సార్లు చదివాను.","I read it 300 times yesterday."
"14","00:02:31,985","00:02:36,698","కాదు, 259 సార్లు చదివావు. మళ్లీ చదువు. మొదలుపెట్టు.","259. Again, please. Now."
"15","00:02:36,782","00:02:40,077","**[NO TELUGU MATCH FOUND]**","[muffled speaking]"
"16","00:02:40,160","00:02:41,662","ఆ గొంతు ఎవరిది?","What the hell is that voice?"
