"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:51,218","00:00:52,218","ఇప్పుడంతా ఓకే.","[nurse] All set."
"2","00:00:54,054","00:00:55,854","థ్యాంక్స్.","- Thanks. [breathes heavily] - [nurse] Mm-hmm."
"3","00:00:56,056","00:00:58,851","రక్త దానం చేయండి","**[NO ENGLISH MATCH FOUND]**"
"4","00:01:04,188","00:01:06,108","ఏం పుస్తకం చదువుతున్నారు?","- What do you, uh, got there? - Hmm?"
"5","00:01:06,191","00:01:08,068","సారీ. మీరు ఏం చదువుతున్నారు?","Sorry. What do you… What do you got there?"
"6","00:01:08,694","00:01:13,824","టాల్స్టాయ్ రాసిన ""డెత్ ఆఫ్ ఇవాన్ ఇలియిచ్""లో మతమార్పిడికి సంబంధించిన అంశాలు.","Uh, themes of religious conversion in Tolstoy's The Death of Ivan Ilyich."
"7","00:01:13,907","00:01:17,077","దేవుడా. అందులో ఏముందో చెప్పేయకండి. మరి మీరు?","- Oh, my God. Spoiler alert, please. - [chuckles] What about you?"
"8","00:01:17,578","00:01:22,291","- మీరు చదువుతున్నది… - నేనా? ఇది… హా, ఇది చాలా అద్భుతంగా ఉంది.","- Are you reading… - Me? Uh, well… It's… Oh, yeah, this is a real treat."
"9","00:01:22,374","00:01:28,672","""పశ్చిమ పొలిమేరలో మత్తు: మొదటి ప్రపంచ యుద్ధ సమయంలో సైనికుల మాదక ద్రవ్యాల వినియోగం.""","""All Quiet on the Western Blunt: Drug Use by Enlisted Soldiers during World War I."""
"10","00:01:28,755","00:01:31,258","- లేదు. ఆపండి. - లేదు, ఇక్కడ అదే ఉంది.","- No, stop. - No, that's… that's what it is."
"11","00:01:31,341","00:01:33,468","బుడ్డోడు మేధావిలా ఉన్నాడు. సగం మందిని ఫెయిల్ చేయాలి.","Kid's a genius. You should flunk every other child."
"12","00:01:33,552","00:01:40,893","ఫెయిల్ చేయాల్సిందే. మన్నించాలి. ఎవరు మీరు?","- I couldn't agree more. [chuckles] - [chuckles] I'm sorry. Who are you?"
"13","00:01:43,061","00:01:44,062","జెమ్మా.","Gemma."
"14","00:01:46,899","00:01:49,610","సరే.","- Uh… [mutters] All right. - Oh. [chuckles]"
"15","00:01:50,736","00:01:51,737","మార్క్.","Mark."
"16","00:01:53,030","00:01:55,490","- మిమ్మల్ని కలవడం బాగుంది, మార్క్. - మిమ్మల్ని కూడా.","- Nice to meet you, Mark. - You too."
"17","00:02:48,752","00:02:52,297","జెమ్మా, ఏం ఆలోచిస్తున్నావు?","[nurse] Gemma, where did you go?"
"18","00:02:55,968","00:02:56,969","**[NO TELUGU MATCH FOUND]**","[Gemma exhales]"
"19","00:03:33,046","00:03:34,214","అతనికి ఏమీ కాదు.","[Reghabi] He'll be okay."
"20","00:03:34,298","00:03:36,633","కొన్ని లోటుపాట్లు ఉండవచ్చు.","[exhales sharply] There might be some deficits."
"21","00:03:36,717","00:03:39,011","ఎక్కువ కాలం పాటు అవి ఉండకూడదనే కోరుకుంటున్నా.","[sighs] Hopefully, nothing long term."
"22","00:03:39,094","00:03:40,095","నువ్వు డాక్టరువా?","Are you a doctor?"
"23","00:03:41,180","00:03:42,347","అంబులెన్స్ అవసరం అవుతుందా?","Do we need an ambulance?"
"24","00:03:44,016","00:03:46,059","అడిగిన వాటిలో ఒక్క దానికి అయినా సమాధానం ఇస్తావా?","C-Can you answer one of my questions, please?"
"25","00:03:46,894","00:03:48,812","- అంబులెన్స్ అవసరం అవుతుందా? - లేదు.","- Do we need an ambulance? - No."
"26","00:03:49,730","00:03:51,190","కాసేపు ఇలా నిద్రలోనే ఉంటాడు.","He's gonna sleep for a while."
"27","00:03:51,273","00:03:52,733","సరే. కానీ ఎంత కాలం?","Okay. How long?"
"28","00:03:52,816","00:03:54,109","చెప్పడం కష్టం.","Hard to say."
"29","00:03:54,193","00:03:57,237","కింద ఉండే కొంత సామాగ్రి అవసరమవుతుంది. జాగ్రత్తగా తీసుకురావడంలో సాయపడగలవా?","We'll need some equipment from downstairs. Are you clumsy?"
"30","00:03:57,321","00:03:59,948","ఏంటి? మార్క్ ఇంటి బేస్మెంటులో నీ సామాగ్రి ఎందుకు ఉంది?","What? Why-Why do you have equipment in Mark's basement?"
"31","00:04:00,449","00:04:02,409","మీ తమ్ముడు రీ-ఇంటిగ్రేట్ అవుతున్నాడు.","Your brother's reintegrating."
"32","00:04:03,285","00:04:04,536","లేదు, నేను నమ్మను.","No, he's not."
"33","00:04:05,245","00:04:06,788","- అది ఇబ్బందికరమైన విషయమే అని తెలుసు. - సరే.","- I know that was troubling. - Okay."
"34","00:04:06,872","00:04:15,756","నువ్వు నాకన్నా తెలివైనదానివే అని తెలుసు, కాబట్టి ఇలా ముక్కుసూటిగా చెప్తున్నందుకు క్షమించు, నా తమ్ముడి మెదడుతో ఇంకోసారి ఆడుకోవాలని ఆలోచించినా, నిన్ను చంపి పారేస్తా.","I can tell that you're smarter than me, so forgive me if I say this, like, super plainly, but if you give one solitary thought to messing with my brother again, I will throw you off a fucking bridge."
"35","00:04:16,589","00:04:18,050","- డెవన్… - మళ్ళీ ఆ పని చేయవద్దు.","- Devon... - We don't do that again."
"36","00:04:18,132","00:04:19,801","- తర్వాత మాట్లాడుకుందాం. - లేదు!","- We'll discuss it later. - Nope!"
"37","00:04:19,885","00:04:22,804","లేదు. ఈ విషయంలో మరోమాట లేదు, సరేనా?","No. It's settled fucking law, lady, okay?"
"38","00:04:22,888","00:04:24,097","దానికి కట్టుబడి ఉండు, అంతే.","Just accept it."
"39","00:04:25,098","00:04:26,098","ఇది ఫైనల్.","The end."
"40","00:04:27,851","00:04:29,228","అతనికి ఇది కావాలట.","It's what he wants."
"41","00:04:29,311","00:04:31,024","జెమ్మా బతికి ఉందా లేదా అన్నదే తెలుసుకోవాలనుకుంటున్నాడు.","What he wants is to know whether Gemma's alive or not."
"42","00:04:31,104","00:04:32,104","తను బతికే ఉంది.","She is."
"43","00:04:35,400","00:04:36,443","నాతో కామెడీ చేయవద్దు.","Please don't mess with me."
"44","00:04:36,527","00:04:38,987","తను నిజంగా బతికే ఉంది.","She is alive."
"45","00:04:49,373","00:04:50,373","**[NO TELUGU MATCH FOUND]**","[grunts]"
"46","00:06:42,694","00:06:44,363","ఇవాళ తిన్నావా, హనీ?","[nurse] You've eaten today, honey?"
"47","00:06:45,197","00:06:46,365","తిన్నా.","[Gemma] Yes."
"48","00:06:47,991","00:06:48,951","**[NO TELUGU MATCH FOUND]**","[chimes]"
"49","00:06:49,034","00:06:50,077","చదివావా?","[nurse] Done your reading?"
"50","00:06:51,620","00:06:52,829","యాభై పేజీలు చదివా.","[Gemma] Fifty pages."
"51","00:06:55,958","00:06:57,626","వ్యాయామం?","Calisthenics?"
