"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:31,323","00:00:32,824","**[NO TELUGU MATCH FOUND]**","[truck horn blowing]"
"2","00:00:34,034","00:00:35,035","**[NO TELUGU MATCH FOUND]**","[groans]"
"3","00:00:36,954","00:00:40,082","**[NO TELUGU MATCH FOUND]**","Ow. [grunts, sighs]"
"4","00:00:47,756","00:00:49,007","**[NO TELUGU MATCH FOUND]**","[sighs]"
"5","00:00:51,343","00:00:52,344","**[NO TELUGU MATCH FOUND]**","[grunts]"
"6","00:00:56,473","00:00:57,683","**[NO TELUGU MATCH FOUND]**","[sighing]"
"7","00:01:04,897","00:01:08,068","**[NO TELUGU MATCH FOUND]**","[sighs, exhales heavily]"
"8","00:01:08,151","00:02:17,846","లూమన్ గుడ్ మార్నింగ్, మిస్టర్ స్కౌట్.","-[engine starts] -[""Love Spreads"" playing] Good morning, Mr. Scout."
"9","00:02:27,940","00:02:29,399","**[NO TELUGU MATCH FOUND]**","[scanner beeps]"
"10","00:02:44,122","00:02:54,591","ఒకటి, రెండు, మూడు, నాలుగు, అయిదు, ఆరు, ఏడు, ఎనిమిది, తొమ్మిది, పది, 11, 12.","One, two, three, four, five, six, seven, eight, nine, ten, 11, 12."
"11","00:02:56,885","00:03:03,725","ముప్పై రెండు, 33, 34, ముప్పై అయిదు, 36, ముప్పై ఏ…","Thirty-two, 33, 34, 35, 36, thirty-se--"
"12","00:03:03,809","00:03:06,603","**[NO TELUGU MATCH FOUND]**","[music fades]"
"13","00:03:06,687","00:03:07,688","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"14","00:03:08,772","00:03:09,773","**[NO TELUGU MATCH FOUND]**","[sighs]"
"15","00:04:30,145","00:04:31,897","కనబడుట లేదు","**[NO ENGLISH MATCH FOUND]**"
"16","00:04:31,980","00:04:37,486","సరే మరి, నేను, హెల్లీ వెళ్లి మేక బాబును, ఇంకా మేక మనుషులు ఎవరైనా ఉంటే, వాళ్ళని కూడా కనుగొంటాం.","Okay, me and Helly will find the goat man and other possible goat people."
"17","00:04:37,569","00:04:39,363","డిలన్, నువ్వు కొత్త బ్రేక్ రూమ్ కి వెళ్ళు.","Dylan, hit the new break room."
"18","00:04:39,446","00:04:43,575","మిగతా శాఖల వాళ్ళు కూడా అక్కడికి వెళ్తుంటారేమో. సరే. కాసేపాగి వెళ్తాలే.","Maybe some of the other departments use it too. Um, yeah. Maybe later."
"19","00:04:44,660","00:04:47,329","సరే. ఇది ముఖ్యమైన పని, డిలన్.","Uh, okay. This is kind of important, Dylan."
