"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:21,563","00:00:59,059","అవి ఉన్నాయా?","[whistling ""Wreck of the Edmund Fitzgerald""] [doctor] Do you have them?"
"2","00:01:16,118","00:01:17,119","థ్యాంక్యూ.","Thank you."
"3","00:01:22,708","00:01:25,711","**[NO TELUGU MATCH FOUND]**","[resumes whistling ""Wreck of the Edmund Fitzgerald""]"
"4","00:01:41,518","00:01:42,895","**[NO TELUGU MATCH FOUND]**","[whistling stops]"
"5","00:01:43,896","00:01:52,154","**[NO TELUGU MATCH FOUND]**","- [card beeps] - [door buzzes] [resumes whistling ""Wreck of the Edmund Fitzgerald""]"
"6","00:02:21,391","00:02:22,559","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"7","00:03:54,985","00:03:57,863","**[NO TELUGU MATCH FOUND]**","[phone buzzing]"
"8","00:03:58,864","00:03:59,864","- హేయ్. - హేయ్.","- Hey. - [Devon] Hey."
"9","00:03:59,865","00:04:01,158","వీకెండ్ జరిగిన అవుటింగ్ ఎలా జరిగింది?","How was the weekend thing?"
"10","00:04:01,158","00:04:03,034","బాగానే జరిగింది అనుకుంటున్నా.","Uh, good, I guess."
"11","00:04:03,035","00:04:05,953","కానీ నా పని అవతారం తాడుపై నుండి కింద పడ్డాడట.","Although my innie fell off a rope, apparently."
"12","00:04:05,954","00:04:07,622","తాడుపై నుండా?","- [chuckling] A rope? - Mm-hmm."
"13","00:04:07,623","00:04:09,040","ఏమైనా గాయం తగిలిందా?","Are you hurt?"
"14","00:04:09,041","00:04:11,375","లేదు, నేను తడిచాను, అంతే.","No, I just got a little wet, that's all."
"15","00:04:11,376","00:04:13,586","బాబోయ్, వీళ్ళు ఎప్పుడూ ఏదోకటి చేస్తూనే ఉంటారు కదా.","Jesus, it's like it never ends with these guys."
"16","00:04:13,587","00:04:15,546","అసలేం జరిగిందో తెలుసా నీకు?","Do you know what the fuck actually happened?"
"17","00:04:15,547","00:04:16,798","తెలీదు.","I have no idea."
"18","00:04:17,966","00:04:23,472","అబ్బా. ""కళ్ళలోకి లైట్ వేసుకొని గుర్తు ఉంచుకొనే"" పని ఎలా సాగుతోంది?","Fuck. Well, how's the old, uh, ""burning shit into your eyeballs"" thing going?"
"19","00:04:24,848","00:04:28,476","ఎక్కువ సేపు గుర్తుంచుకోలేకపోతున్నా.","Uh, I still can't get it to last long enough."
"20","00:04:28,477","00:04:34,482","సరే. మరేం చేద్దాం? ప్రయత్నిస్తూ ఉండాలనుకుంటా.","- Okay. So, what do we do? - [sniffs] Uh, just keep trying, I guess."
"21","00:04:34,483","00:04:36,026","ఇంకేమైనా ఐడియాలు తట్టాయా?","Do you have any other ideas?"
"22","00:04:37,486","00:04:42,532","హేయ్, క్షమించు. ఆఫీసుకు వెళ్ళాలి.","- [door closes] - [footsteps approaching] Uh, hey, I'm sorry. I gotta get to work."
"23","00:04:42,533","00:04:44,826","- సరే. బై. - హా. బై.","- All right. Bye. - Yeah. Bye."
"24","00:04:45,786","00:04:48,497","- హేయ్. - నీ వాషింగ్ మెషిన్ బాగుచేయించుకోవయ్యా.","- Hey. - You need to get your dryer fixed."
"25","00:04:49,331","00:04:52,708","హా. నువ్వే ఇంకెక్కడైనా ఉండవచ్చు కదా.","Yeah. Or you could just, like, not live here."
"26","00:04:52,709","00:04:55,128","ఊరికే వస్తూ పోతూ ఉండలేను కదా.","[Reghabi] I can't keep coming in and out."
"27","00:04:56,630","00:04:57,830","వాళ్ళు మనల్ని గమనిస్తున్నారంటావా?","You think they're watching us?"
"28","00:04:58,382","00:05:00,342","నువ్వు ఎంత పిచ్చిగా నటిస్తున్నావనే దానిపై ఆధారపడి ఉంటుంది అది.","Depends on how dumb you've played it."
"29","00:05:02,427","00:05:04,345","హేయ్, ప్రయోగం ఎప్పుడు చేద్దాం?","Hey, when do we keep going?"
"30","00:05:04,346","00:05:06,639","ఇవాళ రాత్రి చేయవచ్చు. తర్వాత నిర్ణయిస్తాలే.","Maybe tonight. I'll decide later."
"31","00:05:06,640","00:05:09,184","ఎందుకంటే, నాకేమీ గుర్తులేదు.","'Cause I haven't remembered anything else."
"32","00:05:09,977","00:05:12,604","సరే. నీ పని అవతారానికి గుర్తు ఉందేమో.","Right. Well, maybe your innie has."
"33","00:05:25,784","00:05:27,786","**[NO TELUGU MATCH FOUND]**","[employees chattering]"
"34","00:05:47,222","00:05:48,306","**[NO TELUGU MATCH FOUND]**","[door closes]"
"35","00:05:48,307","00:05:50,851","నువ్వు కోలుకోవడానికి మిగిలిన వీకెండ్ అంతా తీసుకున్నావా?","You took the rest of the weekend to recover?"
"36","00:05:51,852","00:05:52,853","నేను బాగానే ఉన్నాలే.","I'm fine."
"37","00:05:54,146","00:05:56,064","విషయం నాన్నకి తర్వాత చెప్పనా?","Will I be updating Father later?"
"38","00:06:01,320","00:06:02,863","నేనే చెప్తా ఆయనకి.","He should hear it from me."
"39","00:06:06,825","00:06:11,079","ఈ అవాంఛనీయ సంఘటనల గురించి ఆయనకి చెప్పకపోవడమే మేలనుకున్నాం.","We have decided to spare him knowledge of this contretemps."
"40","00:06:17,419","00:06:20,047","తన కూతురికి ఏమీ కాలేదని, ప్రాణాలతోనే ఉందని ఆయనకి తెలియజేయండి.","Well, please let him know that his daughter is alive and well."
"41","00:06:20,547","00:06:24,134","మళ్ళీ నీ ఎమోషన్స్ బ్యాలెన్స్ అయిపోతాయని మెడికల్ టీమ్ చెప్పింది.","[Drummond] The medical team says your tempers will rebalance quickly."
"42","00:06:25,093","00:06:26,093","మంచిదే.","Good to hear."
"43","00:06:26,094","00:06:31,058","అంత పెద్ద సంఘటన జరిగింది కనుక కాస్తంత భయాందోళనలు అలాగే ఉండిపోవచ్చు.","Some residual trauma is to be expected after such an ordeal."
"44","00:06:32,392","00:06:35,479","నువ్వు కోలుకోవడానికి ఈ సాయంత్రం మరొక సెషన్ ని ఏర్పాటు చేయనా?","Perhaps we could arrange another obligement session this evening."
"45","00:06:36,021","00:06:37,481","నేను బాగానే ఉన్నానని అన్నా కదా.","I said I'm fine."
"46","00:06:38,023","00:06:39,983","మనం లక్ష్యానికి దగ్గర ఉన్నాం, హెలెనా.","[Natalie] We're close, Helena."
"47","00:06:41,443","00:06:43,486","అతను ఎక్కడ ఉన్నాడు, 78% దగ్గరనా?","What's he at, 78%?"
"48","00:06:43,487","00:06:46,365","శుక్రవారంతో అది 81 అయింది.","Eighty-one. As of Friday."
"49","00:06:47,115","00:06:48,492","ఇంకా ఎంతో కాలం పట్టదు.","It won't be much longer."
"50","00:06:48,992","00:06:50,285","నువ్వు ఇది చేయగలవు.","You can do this."
"51","00:06:53,455","00:06:55,082","నేను మళ్ళీ అక్కడికి వెళ్ళను.","I'm not going back down there."
"52","00:06:56,416","00:06:59,127","నువ్వు కాదు కదా. నీ పని అవతారం కదా.","It won't be you. It will be your innie."
"53","00:07:00,754","00:07:02,756","నన్ను చంపాలని చూసిన నా పని అవతారమా?","My innie who tried to kill me?"
"54","00:07:04,633","00:07:06,635","ఆ తర్వాత ఇంకొకరు చంపాలని చూశారు నన్ను.","And then the other one tried to kill me."
"55","00:07:10,097","00:07:11,682","వాళ్ళు ఆటవిక పశువులు.","They're fucking animals."
"56","00:07:18,313","00:07:19,730","నేను మళ్ళీ నటిస్తాను.","I'll just fake it again."
"57","00:07:19,731","00:07:21,275","ఆ అవకాశం మళ్ళీ తీసుకోలేము.","[Natalie] We can't take that chance."
"58","00:07:21,775","00:07:23,651","మనం దీన్ని సరిచేయాలి.","[Drummond] We need to clean this up."
"59","00:07:23,652","00:07:27,531","ఈ వీకెండ్ మిల్చెక్ వల్ల చాలా తప్పులు జరిగాయి కాబట్టి మనకి మరో దారి లేదు.","Milchick's many errors this weekend have forced our hand."
"60","00:07:28,699","00:07:30,450","నాన్న ఓకే అన్నాడా?","And Father approves?"
"61","00:07:32,411","00:07:34,246","నాన్న ప్రోత్సహించాడు.","Father encouraged it."
"62","00:07:38,709","00:07:39,835","అది రిస్కే.","[Natalie] It's a risk."
