"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:13,764","00:00:14,765","**[NO TELUGU MATCH FOUND]**","[elevator bell dings]"
"2","00:00:16,517","00:00:18,519","**[NO TELUGU MATCH FOUND]**","[wind howling]"
"3","00:00:35,077","00:00:36,203","హలో!","[Irving echoing] Hello!"
"4","00:00:41,291","00:00:42,751","హలో!","Hello!"
"5","00:00:49,591","00:00:50,592","అర్వింగ్!","[Mark] Irving!"
"6","00:00:52,719","00:00:55,305","- నేనే. ఇక్కడ పైన ఉన్నాను! - మార్క్!","- It's me. I'm up here! - Mark!"
"7","00:00:55,889","00:00:57,139","అవును!","[Mark] Yeah!"
"8","00:00:57,140","00:00:58,225","హేయ్!","Hey!"
"9","00:01:00,686","00:01:02,770","ఏం జరుగుతోంది?","[stammers] What's happening?"
"10","00:01:02,771","00:01:04,104","మనం ఏక్కడ ఉన్నాం?","Where are we?"
"11","00:01:04,105","00:01:10,904","తెలీదు, కానీ కింది నుండి పైకి వచ్చే మార్గం అక్కడ ఉంది!","[Mark] I have no fucking idea, but there's a path up the cliff right down there!"
"12","00:01:12,573","00:01:14,199","పైకి రమ్మంటావా?","[Irving] Do you want me to come up?"
"13","00:01:15,534","00:01:16,869","అవును!","[Mark] Well, yeah!"
"14","00:01:19,830","00:01:23,792","నేను ఐస్ మీద ఉన్నాను. నేను ఐస్ మీద ఉన్నా!","[Irving] I'm on... [groans] I'm on the ice. I'm on the fucking ice!"
"15","00:01:24,418","00:01:26,795","అక్కడి నుండి రా మరి. రా!","[Mark] Maybe get off of it. Come on!"
"16","00:01:33,594","00:01:34,595","వస్తున్నా!","[Irving] I'm coming!"
"17","00:01:36,096","00:01:37,346","**[NO TELUGU MATCH FOUND]**","[groaning, panting]"
"18","00:01:37,347","00:01:39,224","**[NO TELUGU MATCH FOUND]**","[ice crackling]"
"19","00:01:41,310","00:01:43,020","నేను...","[grunts] I'm..."
"20","00:01:44,438","00:01:45,479","నేను వస్తున్నా!","I'm coming!"
"21","00:01:45,480","00:01:46,773","జాగ్రత్త!","Be careful!"
"22","00:01:50,861","00:01:53,322","**[NO TELUGU MATCH FOUND]**","[Irving groans, panting]"
