"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:01:31,216","00:01:34,052","నువ్వు నాకు చివరిగా చెప్పినదేంటో గుర్తుందా?","[Devon] Do you remember the last thing that you said to me?"
"2","00:01:38,640","00:01:40,100","""తను బతికే ఉంది.""","[Mark] ""She's alive."""
"3","00:01:42,227","00:01:44,313","కోల్డ్ హార్బర్ ని పూర్తి చేసేశావా?","Have you finished Cold Harbor?"
"4","00:01:48,567","00:01:50,110","నేనెక్కడ ఉన్నాను?","What is this place?"
"5","00:01:50,110","00:01:52,571","ఇది ప్రసవాల కోసం ఉపయోగించే క్యాబిన్.","Uh, it's a cabin for giving birth."
"6","00:01:55,032","00:01:57,700","నేను ఇక్కడ ఎందుకు ఉన్నాను? నువ్వు ఎందుకు ఉన్నావు ఇక్కడ?","[stammers] Why am I here? Why are you here?"
"7","00:01:57,701","00:01:59,244","కోల్డ్ హార్బర్.","Cold Harbor."
"8","00:01:59,745","00:02:01,538","దాన్ని పూర్తి చేశావా?","Have you finished it?"
"9","00:02:05,876","00:02:06,919","లేదు.","No."
"10","00:02:08,544","00:02:11,548","అయితే, తను బతికే ఉంటుంది.","[sighs] Then she's still alive."
"11","00:02:11,548","00:02:13,049","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"12","00:02:13,050","00:02:15,093","మనం తనని కాపాడవచ్చు.","We can save her."
"13","00:02:16,720","00:02:17,720","ఎవరిని?","Who?"
"14","00:02:19,223","00:02:20,641","మిస్ కేసీని.","Ms. Casey."
"15","00:02:21,683","00:02:22,684","తనే జెమ్మా.","Gemma."
"16","00:02:25,229","00:02:29,399","అక్కడ ఒక హాల్ వే ఉంది. అది మిగతా వాటిలా ఉండదు.","There's a hallway down there. It's different than the others."
"17","00:02:30,067","00:02:32,319","అది పొడవుగా, చీకటిగా ఉంటుంది. అది రహస్యమైనది.","It's long and black and hidden."
"18","00:02:34,571","00:02:36,198","అర్వింగ్ చిత్రాల్లో అదే ఉంది.","From Irving's drawings."
"19","00:02:37,699","00:02:38,784","ఏంటి?","What?"
"20","00:02:40,911","00:02:43,038","ఆ చిత్రాల్లో లిఫ్ట్ కిందకు వెళ్తూ ఉంటుంది.","With an elevator going down."
"21","00:02:46,458","00:02:47,835","అది ఎక్కడుందో మాకు తెలుసు.","We know where it is."
"22","00:02:50,420","00:02:51,505","**[NO TELUGU MATCH FOUND]**","[gasps]"
"23","00:02:55,467","00:02:58,470","పార్టీలో నువ్వు భలే గమ్మతైన స్పీచ్ ఇచ్చావు.","[Jame] What a funny speech you gave at the party."
"24","00:03:06,270","00:03:08,772","దాని తర్వాత, నీపై కోపం వచ్చింది కూడా.","I was cross with you after."
"25","00:03:12,860","00:03:15,153","కొవ్వొత్తుల డబ్బాని విసిరిపారేశాను.","I threw a tin of candies."
"26","00:03:19,366","00:03:21,577","బాబోయ్, ఇంత విచిత్రంగా ఉన్నావేంటి!","God, you're fucking weird."
"27","00:03:47,060","00:03:49,563","నా కూతురిపై నాకు ప్రేమ లేదు.","I do not love my daughter."
"28","00:03:54,443","00:04:00,991","ఒకప్పుడు తనలో నాకు కియర్ కనిపించేవాడు, కానీ తను పెరిగి పెద్దయ్యేటప్పుడు కనిపించడం మానేశాడు.","I used to see Kier in her, but he left her as she grew."
"29","00:04:04,161","00:04:05,871","ఆదర్శ తండ్రిలా ఉన్నావుగా.","You sound like a great dad."
"30","00:04:07,748","00:04:10,209","రహస్యంగా కొందరితో పిల్లలను కన్నా.","I sired others in the shadows."
"31","00:04:12,294","00:04:14,379","కానీ ఆ పిల్లల్లో కూడా అతను కనిపించలేదు.","But he wasn't in them either."
"32","00:04:15,923","00:04:18,591","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"33","00:04:19,760","00:04:21,887","ఇంతలో మళ్ళీ కనిపించడం మొదలుపెట్టాడు.","Until I saw him again."
"34","00:04:25,265","00:04:26,391","నీలో.","In you."
"35","00:04:26,391","00:04:27,726","**[NO TELUGU MATCH FOUND]**","[inhales sharply]"
"36","00:04:29,186","00:04:31,897","నువ్వు, నీ కుటుంబం కలిసి నరకాన్ని సృష్టించారు, అందులో నువ్వు కూడా మాడి మసి అయిపోతావు.","You and your family created hell, and you're going to burn in it."
"37","00:04:41,323","00:04:42,824","అడుగో కియర్.","There he is."
"38","00:04:44,201","00:04:45,618","**[NO TELUGU MATCH FOUND]**","[breathes shakily]"
"39","00:04:45,619","00:04:48,080","రేపు చాలా ప్రత్యేకమైన రోజు.","Tomorrow is a special day."
"40","00:04:51,834","00:04:52,835","హేయ్!","[Helly] Hey!"
"41","00:04:55,128","00:04:56,839","ఎందుకు వచ్చావు ఇక్కడికి?","Why did you come here?"
