"Index","Telugu Text","Mapped English Text"
"2","ఎగ్ శాండ్విచ్ లు దొరికే ప్రదేశాలు కొన్ని ఉన్నాయి అక్కడ మనం లైన్ లో గంట సేపు నిలబడనక్కరలేదు.","There are places to get egg sandwiches where you don't have to wait in line for an hour."
"3","నువ్వు ఎప్పుడూ ఇలాంటిది చూసి ఉండవు.","You've never had this before."
"4","నీకు చెబుతున్నాను.","I'm telling you,"
"4","ఇది ఎదురుచూడదగినదే.","it's worth the wait."
"4","సరే.","Okay."
"5","విల్ కోసం నేను పోస్ట్ మేట్స్ ఆర్డర్ తెచ్చాను.","I've got a Postmates order for Will."
"5","నేనే విల్ ని!","I'm Will!"
"6","ఇదిగో తీసుకో.","Here you go."
"6","ఏంటి?","What?"
"7","చాలా థాంక్స్.","Thank you so much."
"7","ఎంజాయ్.","Enjoy."
"8","నీకు ఈ రోజు బాగుండాలి.","Have a good day."
"8","నాకు మంచి రివ్యూ ఇవ్వు.","Leave me a good review."
"9","నువ్వు ఈ లైన్ ని తప్పించావు.","You hacked the line."
"10","నిజంగానే తప్పించాను!","I sure did!"
"11","భలే తెలివైన వాడివి.","Brilliant."
"11","నేను ఎప్పుడూ ఇలాగే చేస్తా.","Always a work-around."
"12","చీర్స్.","Cheers."
"12","చీర్స్.","Cheers."
"14","మనం ఇంకా లైన్ లోనే ఉందామా, లేదా?","Do we keep waiting in line, or?"
"15","ఓహ్, ఉందాం.",", yeah."
"15","సరే.","Okay."
"16","ఇదంతా ఆ అనుభూతిలో భాగమే.","It's part of it."
"17","మంచిదే మరి.","It's good."
"17","థాంక్యూ.","Thank you."
"18","నీకు ఈ లైన్ లో నిలబడటం ఇష్టమా, హా?","You love a lineup, huh?"
"19","మనం ఏం చేస్తున్నాం?","What are we doing?"
"19","ఇది పొదుపు దుకాణం.","This is a thrift store."
"20","ఇది లైన్ కాదు.","This isn't a line."
"20","ఏదో గొడవ చేయడం కోసం గుమిగూడిన జనంలా ఉన్నారు.","This is a mob waiting to happen."
"21","డాలర్ కి పౌండ్ దుస్తులు ఇచ్చే రోజు.","It's dollar-per-pound day."
"22","వాళ్లు గేట్లు తెరవగానే, లోపలికి పరిగెత్తి దొరికినన్ని డ్రెస్ లు తీసుకోవాలి.","They open the gates, you run in and grab as much as you can."
"23","ఓహ్, దేవుడా.",", God."
"23","నాకు నీరసం వస్తోంది.","This is stressing me out."
"23","మనం ఇదంతా ఎందుకు చేస్తున్నాం?","Why are we doing this?"
"24","సిద్ధంగా ఉండు.","Pull yourself together."
"24","ఓహ్, దేవుడా.",", God."
"24","ఇది మొదలైంది.","It's happening."
"25","ఆ కుర్రాడు తోసుకు వెళ్తున్నాడు!","That guy's fucking cutting!"
"26","లోపలికి పదండి!","Get in there!"
"27","ఓహ్, దేవుడా.","my God."
"27","ఇక్కడ మొదలుపెట్టు.","Start here."
"27","సరే.","Okay. Okay."
"28","మనం తీసుకుందామా?","We just go?"
"28","తీసుకుందాం!","We just go!"
"29","ఇలాగే చేద్దామా?","We just do it?"
"29","నేను సరిగ్గానే చేస్తున్నానా?","Am I doing it right?"
"29","నువ్వు బాగానే చేస్తున్నావు.","You're doing it right."
"30","నువ్వు అనుకున్నట్లే ఉందా?","Is it happening?"
"30","అవును, చక్కగా ఉంది.","Yes, it's perfect."
"31","ఇది బాగుందా?","Is this cool?"
"31","చెత్తలా ఉందా?","Is this shit cool?"
"32","నాకు తెలియడం లేదు.","I don't know."
"32","నాకు కూడా తెలియడం లేదు!","I don't know either!"
"33","నాకు చాలా అలసటగా ఉంది.","I'm so stressed out."
"33","ఇది బాగుందా?","Is this cool?"
"34","ఇది బాగుందా?","Is this fucking cool?"
"34","లేదు, అది లేత గోధుమరంగు.","No, that's beige."
"35","ఈ చెత్త డ్రెస్ ఏంటి?","What the fuck is this shit?"
"35","బాతింగ్ సూటా?","A bathing suit?"
"35","చెత్తలా ఉంది! ఓహ్, దేవుడా.","Gross! , God."
"36","ఓహ్, దేవుడా.","my God."
"36","ఏంటి?","What?"
"38","నాకు బ్రిట్నీ టూర్ టి షర్ట్ దొరికింది.","I got a Britney tour T-shirt."
"38","ఇది బాగుందా?","Is that good?"
"39","ఇది 2000 సంవత్సరంలో జరిగిన ఊప్స్! ఐ డిడ్ ఇట్ ఎగైన్ టూర్ కి సంబంధించినది!","It's from the Oops! I Did It Again tour from 2000!"
"40","హేయ్! వదులు, చెత్తవెధవ.","Hey! Hey! Fuck off, cowpoke."
"40","హేయ్!","Hey! Hey!"
"43","ఇది చాలా సెక్సీగా బాగుంది.","This is so sexy and so gross."
"43","చాలా బాగుంది.","So amazing."
"44","మనం ఇంక బయటపడదామా?","Can we get out of here?"
"44","వద్దు.","No."
"45","మనం ఇప్పుడే మొదలుపెట్టాం.","We're just getting started."
"45","పద! సరే.","Come on! Okay."
"46","ఈ ప్రదేశం ఒక బంగారు గని.","This place is a gold mine."
"47","ఈ డ్రెస్ లతో చాలా బెడ్ బగ్స్ వస్తాయి.","We're gonna have so many bedbugs."
"48","ఫర్వాలేదు.","It's fine."
"48","మా ఇంట్లో ఇప్పటికే ఉన్నాయి.","I've already had them."
"48","అవి పెద్దగా ఏమీ కుట్టవు.","They're not that bad."
