"Index","Telugu Text","Mapped English Text"
"4","ఎంత బాగున్నావో చూడు.","Aw, look at you."
"6","నిన్ను చూస్తే చాలా గర్వంగా ఉంది, బేబీ.","I am so proud of you, baby."
"7","నువ్వు ఖచ్చితంగా అదరగొట్టేస్తావు.","You are gonna knock it out of the park."
"7","థాంక్స్, బుజ్జీ.","Thanks, boo."
"9","హేయ్.","Hey."
"9","అమ్మ బాగుంది కదా?","Doesn't Mom look good?"
"10","సరే.","Okay."
"11","నిన్ను చూస్తే చాలా గర్వంగా ఉంది, బేబీ.","I am so proud of you, babe."
"12","నువ్వు ఖచ్చితంగా అదరగొట్టేస్తావు.","You are gonna knock it out of the park."
"12","థాంక్యూ, బేబీ.","Aw. Thank you, baby."
"13","రెండు చేతులతో పట్టుకో, సైమన్! రెండు చేతులు.","Two hands, Simon! Two hands."
"13","థాంక్యూ.","Thank you."
"13","సారీ, నా ఉద్దేశం అది కాదు.","Sorry, didn't mean."
"14","హేయ్.","Hey."
"14","హాయ్.","Hi."
"15","హాయ్, హాయ్, హాయ్.",", hi, hi, hi."
"15","హాయ్.",", hi."
"16","సరే.","Okay."
"16","ఉంటాను, పిల్లలూ.","Bye, guys."
"16","బై.","Bye."
"16","ఈ రోజు నీకు బాగుండాలి.","Have a good day."
"17","ఉంటాను, స్వీటీ.","Bye, sweetie."
"18","డాంగ్. ఎల్.ఎ. లా! నువ్వు బాగున్నావు!","Dang, LA Law! You look good!"
"19","వెనక్కి తిరుగు.","Give me a turn."
"19","వెనక్కి తిరుగు సరే.","Give me a t Yeah."
"21","నాకు నిజంగా నెర్వెస్ గా ఉంది.","I'm really nervous."
"21","అది పిచ్చితనం అంటావా?","Is that silly?"
"21","లేదు! ఇది చాలా పెద్ద విషయం.","No! This is a really big deal."
"22","నాకు ఎలా ఉందంటే తోటి ఉద్యోగులతో కలిసి పని చేయడానికి నేను ఎంతో ఎదురుచూస్తున్నాను, తెలుసా?","I'm, like I can't wait to just have coworkers again, you know?"
"23","అంటే, సరదా జోకులు.","Like, inside jokes."
"24","అవును, అంటే కలిసి భోజనాలు చేయడం.","Yeah, like, going to lunch."
"24","మంచి స్నేహితులతో గడపడం, తెలుసా?","Like camaraderie, you know?"
"25","వాటర్ కూలర్ దగ్గర ముచ్చట్లు.","Watercooler talk."
"25","నిజం.","Yeah."
"26","నాతో మాత్రమే మాట్లాడటం కాదు.","Not having only me to talk to."
"26","లేదు! లేదు, కానీ నా ఉద్దేశం నీకు తెలుసు.","No! No, but you know what I mean."
"27","అవును.","Yeah."
"27","ఆహ్ హా.","Yeah."
"27","నేను ఈ సందర్భం కోసం కలలు కన్నాను.","This is the moment I've been dreaming of."
"28","సరే.","Okay."
"28","హాయ్.","Hi."
"28","ఆంజీ, ఆంజీ!","Angie, Angie!"
"28","సారీ.","So sorry."
"28","త్వరగా చెప్పేస్తాను.","Um, just quickly."
"29","నేను ఈ రోజు పికప్ కోసం రాలేను.","I won't be at pickup today"
"30","కాబట్టి ఈ రోజు మా అత్తగారు వచ్చి మేవీని తీసుకువెళతారు.","so my mother-in-law is gonna pick up Maeve today."
"30","అవును.","Yes."
"30","నిజానికి నేను.","I'm actually going."
"31","ఈ రోజు ఉద్యోగానికి వెళ్తున్నాను, కాబట్టి సరే.","I'm going back to work today, so Okay."
"31","థాంక్స్, సిల్వియా.","Thanks, Sylvia."
"32","సరే.","Yeah."
"32","థాంక్స్.","Thanks."
"33","సరే, చెప్పావు ఇంక, తనకి తెలిసింది.","Yeah, you told I mean, now she knows."
"34","ఆమెకి తెలియదు.","She didn't know."
"34","నేను చాలా బిజీగా ఉన్నాను సరే, సరే.","I've been so busy Yeah, yeah."
"34","తనకి అవసరం.","She needs."
"35","నువ్వు తనకి చెప్పాలి.","You had to tell her."
"35","కదా.","Right."
"35","ఇంకా తను నేను నిజంగా.","and sh I Clearly."
"36","మనం ఇప్పుడు ఏం చేయాలి?","What should we go do now?"
