"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:09,051","00:00:14,556","సాయం చేయండి!","- [wailing] - [alarm blaring] [Dawn] Help me!"
"2","00:00:14,556","00:00:16,600","- ఎంత గడువు ఉంది? - రెండు నిమిషాల, 43 సెకన్లు.","- Time frame? - [security] Two minutes, 43 seconds."
"3","00:00:16,600","00:00:17,601","ఛ!","Fuck!"
"4","00:00:19,853","00:00:21,355","సాయం చేయండి.","Help me."
"5","00:00:22,189","00:00:23,398","**[NO TELUGU MATCH FOUND]**","[grunts]"
"6","00:00:24,566","00:00:25,651","దేవుడా.","Jesus."
"7","00:00:38,455","00:00:40,332","తలుపు తెరుచుకుంది!","[security] It's open! It's open!"
"8","00:00:40,332","00:00:41,500","**[NO TELUGU MATCH FOUND]**","[Dawn wails]"
"9","00:00:41,500","00:00:43,669","- నీకు ఏమైనా మతిపోయిందా? - అతడిని మళ్లీ తప్పించుకుపోనివ్వను.","- Are you out of your mind? - I'm not letting him get away again."
"10","00:00:43,669","00:00:44,753","నీకు అవగాహన లేదు...","[doctor] You have no idea what it's like..."
"11","00:00:44,753","00:00:47,297","మరేం ఫర్వాలేదు! ఈ ప్రపంచంలో ఇంక నాకంటూ ఏమీ మిగలలేదు.","Doesn't matter! There's nothing left for me in this world."
"12","00:00:55,514","00:00:57,724","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"13","00:01:04,230","00:01:07,150","- లైటన్ మనల్ని చంపడానికి వస్తాడంటావా? - వస్తాడు.","- You think Leighton will come after us? - Yes."
"14","00:01:08,485","00:01:11,280","ఈ తలుపులలో ఒకదాని వెనుక నీ ప్రపంచం ఉందని అనుకుంటున్నావా?","Do you think your world is behind one of these doors?"
"15","00:01:11,280","00:01:12,531","సిద్ధాంతపరంగా ఉండచ్చు.","[Jason] In theory."
"16","00:01:12,531","00:01:14,032","అయితే, మనం దానిని ఎలా కనుక్కుంటాం?","So, how do we find it?"
"17","00:01:14,032","00:01:15,576","నాకు అది తెలియదు.","I have no idea."
"18","00:01:15,576","00:01:20,747","చూడు, నేను లెక్కపెడుతున్నాను, మనం ఇప్పటికి 220 తలుపులు దాటి వచ్చాం.","Now, I've been counting, and that's the 220th door we've passed."
"19","00:01:21,498","00:01:23,166","తలుపుకీ తలుపుకీ మధ్య పన్నెండు అడుగుల దూరం ఉంది.","And they're about 12 feet apart."
"20","00:01:24,751","00:01:26,503","అలా చూస్తే, మనం దాదాపు కిలోమీటరు దూరం వచ్చేశాం.","So, we've already gone half a mile."
"21","00:01:26,503","00:01:29,715","అవును. బహుశా మనం ఏదో ఒక పరిమితమైన చోటులో ఉండి ఉంటాం.","Yeah. Maybe we're in some... some kind of liminal space."
"22","00:01:29,715","00:01:31,341","పరిమితం అంటే అది వాస్తవంలో లేనిదా?","Liminal as in not real?"
"23","00:01:31,341","00:01:34,469","లేదు, అది వాస్తవంలో ఉండేదే. అది ఖచ్చితంగా వాస్తవమే.","No, it's real. [stammers] It's very real."
"24","00:01:34,469","00:01:42,186","అది మనసు అభివ్యక్తీకరణ కావచ్చు, ఎలాగంటే అది దృశ్యరూపంలో వివరించే విషయాలని అర్థం చేసుకునే స్థాయికి మానవమేధ పూర్తిగా ఎదిగి ఉండకపోవచ్చు.","I think it's a manifestation of the mind as it attempts to visually explain something our brains haven't fully evolved to comprehend."
"25","00:01:42,186","00:01:44,521","- సూపర్ పొజిషన్. - ఖచ్చితంగా.","- Superposition. - Exactly."
"26","00:01:44,521","00:01:48,483","నాకు తెలిసి ఈ నడవ కొన్ని పరిమిత వాస్తవాల కారిడార్ అనుకుంటా.","I-I think the corridor's a cross-section of probable realities."
"27","00:01:50,319","00:01:52,029","మనం ఇక్కడి నుండి బయటపడాలి.","Let's get out of here."
"28","00:01:52,029","00:01:53,655","మనం ఏం తెలుసుకుంటామో చూద్దాం.","See what we can learn."
"29","00:01:54,239","00:01:56,158","మనల్ని వెతకడం కష్టం అయ్యేలా చేద్దాం.","Make ourselves harder to find."
"30","00:01:58,535","00:02:01,622","**[NO TELUGU MATCH FOUND]**","[Amanda breathes heavily]"
"31","00:02:09,794","00:02:11,089","నన్ను చూడనివ్వు.","[Jason] Let me see that."
"32","00:02:13,342","00:02:16,053","**[NO TELUGU MATCH FOUND]**","[breathes heavily]"
"33","00:02:16,678","00:02:20,224","**[NO TELUGU MATCH FOUND]**","[Amanda breathes heavily]"
"34","00:02:58,178","00:02:59,179","హేయ్.","Hey."
"35","00:03:05,102","00:03:07,437","**[NO TELUGU MATCH FOUND]**","[wind whistling]"
"36","00:03:23,662","00:03:25,038","ఇదంతా ఏంటి?","What the fuck?"
"37","00:03:26,498","00:03:40,179","బూడిద.","- [building creaking] - [wind whistling] Ash."
"38","00:03:41,430","00:03:42,431","**[NO TELUGU MATCH FOUND]**","[blows]"
"39","00:04:12,419","00:04:13,879","ఓహ్, దేవుడా.","Oh, my God."
"40","00:05:15,023","00:05:16,483","ఇక్కడ ఏం జరిగింది?","What happened here?"
"41","00:05:18,819","00:05:20,237","నాకు తెలియదు.","I don't know."
"42","00:05:21,029","00:05:22,030","**[NO TELUGU MATCH FOUND]**","[sighs]"
"43","00:05:29,329","00:05:31,164","ఓరి దేవుడా.","Holy shit."
"44","00:05:40,924","00:05:42,426","**[NO TELUGU MATCH FOUND]**","[building cracking]"
"45","00:05:46,138","00:05:47,806","**[NO TELUGU MATCH FOUND]**","[steel groaning]"
"46","00:05:51,435","00:05:52,394","వెళదాం పద.","Let's go."
"47","00:05:53,312","00:05:55,439","**[NO TELUGU MATCH FOUND]**","[grunting]"
"48","00:05:58,567","00:06:04,531","**[NO TELUGU MATCH FOUND]**","[panting]"
"49","00:06:05,699","00:06:06,533","**[NO TELUGU MATCH FOUND]**","[groaning]"
"50","00:06:06,533","00:06:07,784","**[NO TELUGU MATCH FOUND]**","[Jason groans]"
"51","00:06:09,494","00:06:11,622","**[NO TELUGU MATCH FOUND]**","[coughing]"
"52","00:06:13,874","00:06:16,043","**[NO TELUGU MATCH FOUND]**","[Jason panting]"
"53","00:06:17,544","00:06:18,629","**[NO TELUGU MATCH FOUND]**","[grunts]"
"54","00:06:21,173","00:06:23,091","**[NO TELUGU MATCH FOUND]**","[coughing]"
"55","00:06:24,635","00:06:26,470","**[NO TELUGU MATCH FOUND]**","[both coughing]"
