"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:45,504","00:00:46,839","ఇది అద్భుతంగా ఉంది.","It's incredible."
"2","00:00:46,839","00:00:54,513","ఇదింకా పూర్తి కాలేదు. వెళ్లిపో. మళ్లీ పెయింటింగ్ చేస్తుంటే ఎలా అనిపిస్తోంది?","It's not finished. - Go away. - [chuckles] How's it feel painting again?"
"3","00:00:54,513","00:00:57,850","కాస్త అటూ ఇటూగా ఉంది.","Mmm. It's pretty wobbly."
"4","00:00:58,642","00:01:01,687","ఆ రోజు రాత్రి మనం మాట్లాడుకున్న విషయం గురించి నువ్వు ఏమైనా ఆలోచించావా?","Have you given any more thought to what we talked about the other night?"
"5","00:01:03,355","00:01:04,397","ఏంటి?","What?"
"6","00:01:04,397","00:01:05,691","గ్యాలరీ ఉద్యోగం వదిలేయడం గురించి.","Quitting the gallery."
"7","00:01:05,691","00:01:07,359","పూర్తి సమయం పెయింటింగ్ చేయడం గురించి.","Painting full-time."
"8","00:01:07,359","00:01:09,360","**[NO TELUGU MATCH FOUND]**","[both chuckle]"
"9","00:01:09,361","00:01:12,865","నువ్వు... నువ్వు ఏం అడుగుతున్నావో దాని గురించి కాస్త జాగ్రత్తగా ఆలోచించుకో.","You... You better be careful what you ask for."
"10","00:01:12,865","00:01:15,367","ఇలాంటి పెయింటింగ్స్ తో ఇల్లంతా నిండిపోతే అది నీదే బాధ్యత.","You're liable to wind up with a house full of these."
"11","00:01:15,367","00:01:24,293","వేరే కళాకారుల చిత్రాల్ని ఒక క్రమంలో అమర్చి ప్రదర్శించడంలో నీకు చాలా నైపుణ్యం ఉంది. నిజంగా. సరే, నీ ఒప్పందంతో ఏం జరుగుతుందో చూద్దాం.","You are just too good to be curating other people's work. - Seriously. - [sighs] Well, let's see what happens with the deal."
"12","00:01:25,919","00:01:26,920","ఆ ఒప్పందం...","The deal..."
"13","00:01:29,381","00:01:30,424","కుదిరిపోయింది.","is done."
"14","00:01:36,638","00:01:39,974","ఈ అంకెలు చూస్తే ఏమీ అర్థం కాకుండా ఉన్నాయి.","These numbers don't even make sense. - [chuckles] - [stammers]"
"15","00:01:39,975","00:01:41,350","**[NO TELUGU MATCH FOUND]**","[footsteps approaching]"
"16","00:01:41,351","00:01:42,435","**[NO TELUGU MATCH FOUND]**","[chuckles]"
"17","00:01:42,436","00:01:45,105","హేయ్, నన్ను ఎవరైనా కారులో తీసుకువెళతారా?","Hey, uh, can I get a ride?"
"18","00:01:45,105","00:01:47,274","- ఎక్కడికి వెళ్లాలి అనుకుంటున్నావు? - స్కేట్ పార్క్.","- [Daniela] Where do you want to go? - Skate park."
"19","00:01:47,274","00:01:48,942","సరే, నేను నిన్ను తీసుకువెళతాను.","Yeah, I'll take you."
"20","00:01:48,942","00:01:51,320","లేదు, నేను తీసుకువెళతాను. నన్ను వెళ్లనివ్వు.","No, I'll do it. Let me."
"21","00:01:52,404","00:01:54,615","ఎటూ నాకు ఆ వైపు పని ఉంది. నిన్ను నేనే తీసుకువెళతాను.","I have an errand anyway. I'll take you."
"22","00:01:55,490","00:01:56,909","నువ్వు బ్రూక్ ని కలుస్తున్నావా?","You gonna meet Brooke?"
"23","00:01:58,452","00:02:01,580","- అవును. - అది ఏమైనా డేటింగ్ కోసమా?","- Yeah. - Mmm. Is this the date?"
"24","00:02:02,247","00:02:07,294","అంటే, నేను నడిచి వెళ్లగలను. రిలాక్స్. నిన్ను నేనేమీ ఇబ్బంది పెట్టను. పద. నీ వస్తువులు తీసుకో.","I mean, I could just walk. Ah, relax. I won't embarrass you. Come on. Grab your things."
"25","00:02:09,838","00:02:11,215","పెయింటింగ్ చేస్తూ ఉండు.","Keep painting."
"26","00:02:15,677","00:02:17,429","లోగన్","**[NO ENGLISH MATCH FOUND]**"
"27","00:02:24,895","00:02:26,146","కాస్త నెర్వస్ గా కనిపిస్తున్నావు దేనికి?","You a little nervous?"
"28","00:02:28,023","00:02:29,399","అవును, కొద్దిగా భయంగా ఉంది.","Yeah, little bit."
"29","00:02:31,818","00:02:33,028","అది మంచిదే.","That's good."
"30","00:02:33,779","00:02:37,032","అది చెడ్డ విషయం ఏమీ కాదు, తెలుసా? నరాలు మనల్ని అప్రమత్తంగా ఉంచుతాయి.","That's not a bad thing, you know? Nerves keep you sharp."
"31","00:02:38,283","00:02:39,409","అవును.","Yeah."
"32","00:02:43,163","00:02:44,873","**[NO TELUGU MATCH FOUND]**","[chattering]"
"33","00:02:52,798","00:02:55,050","మజా చేయి, బాబూ. నువ్వు ఇది చేయగలవు.","Have fun, pal. You got this."
"34","00:03:00,097","00:03:02,432","- హేయ్. - హేయ్. ఎలా నడుస్తోంది?","- Hey. - Hey. How's it going?"
"35","00:03:15,946","00:03:16,947","అంటే...","Well..."
"36","00:03:18,282","00:03:20,200","నువ్వు ఏదో సాహసయాత్రకి సిద్ధమైనట్లు కనిపిస్తున్నావు.","you look ready for an adventure."
"37","00:03:20,784","00:03:21,784","**[NO TELUGU MATCH FOUND]**","[laughs]"
"38","00:03:21,785","00:03:22,953","నీకు అది నచ్చిందా?","Oh, you like that?"
"39","00:03:23,495","00:03:24,955","ఇది స్టయిల్ గా ఉంది, కదా?","It's a vibe, right?"
"40","00:03:25,998","00:03:27,249","అది నా కోసమేనా?","That for me?"
"41","00:03:28,500","00:03:35,299","ఇదిగో తీసుకో. నా అసిస్టెంట్ కి మెసేజ్ చేస్తాను, సరే. అతను సమర్థుడు.","- There you go. - [gasping] Oh, and I'll text you my guy, all right. He's good."
"42","00:03:35,299","00:03:37,092","ఒకటి రెండుసార్లు నన్ను క్లిష్ట పరిస్థితుల నుంచి కాపాడాడు.","Got me out of a jam a time or two."
"43","00:03:39,136","00:03:40,679","వావ్.","Oh, wow."
"44","00:03:42,514","00:03:44,474","నువ్వు బాక్స్ ని నిజంగానే సీల్ చేస్తున్నావా?","Sure you wanna seal off the box?"
"45","00:03:45,767","00:03:46,767","**[NO TELUGU MATCH FOUND]**","Mmm."
"46","00:03:46,768","00:03:47,853","దేనికి?","Yeah?"
"47","00:03:51,231","00:03:52,858","నువ్వు వెనక్కి మళ్లీ ఎందుకు వచ్చావు?","Why'd you really come back, huh?"
"48","00:03:55,694","00:03:57,154","ఆమె కోసం వచ్చావు, కదా?","It was for her, wasn't it?"
"49","00:03:58,280","00:03:59,323","అవును.","Yeah."
"50","00:04:00,824","00:04:02,701","నీ ప్రపంచంలో నువ్వు ఆ విషయంలోనే విఫలం అయ్యావు కదా.","That's what you fucked up in your world."
"51","00:04:03,744","00:04:06,663","ఆమెతో జీవితాన్ని పంచుకోవడానికి బదులు ఈ బాక్స్ ని నిర్మించావు.","Built this instead of making a life with her."
"52","00:04:09,458","00:04:10,501","నేను సరిగ్గానే ఊహించానా?","Am I close?"
"53","00:04:15,088","00:04:16,298","క్షేమంగా వెళ్లిరా.","Safe travels."
"54","00:04:16,964","00:04:18,759","నీకు చెప్పినవన్నీ గుర్తుంచుకో.","Remember everything I've told you."
"55","00:04:19,801","00:04:21,887","నువ్వు దేని కోసం వెతుకుతున్నావో అది నీకు దొరకాలని నిజంగా ఆశిస్తున్నాను.","I really hope you find what you're looking for."
"56","00:04:26,600","00:04:27,809","**[NO TELUGU MATCH FOUND]**","[groans]"
"57","00:04:34,483","00:04:35,567","**[NO TELUGU MATCH FOUND]**","[strains]"
"58","00:04:51,583","00:04:52,626","కలుద్దాం, మిత్రులారా.","See you, guys."
"59","00:04:57,631","00:04:59,675","- నాతో పాటు నడుస్తావా? వెళదాం పద. - అలాగే.","- Walk with me? Let's go. - Yeah."
"60","00:05:01,927","00:05:08,934","**[NO TELUGU MATCH FOUND]**","[sighs]"
"61","00:05:14,314","00:05:15,524","నేను...","I, uh..."
"62","00:05:19,444","00:05:20,946","నీ కోసం ఒకటి కొని తెచ్చాను.","I bought you something."
"63","00:05:23,407","00:05:24,491","నువ్వు ఆలస్యం చేశావు.","You're late."
"64","00:05:25,075","00:05:26,076","అవును.","Yep."
"65","00:05:29,454","00:05:32,958","తనకి ఇష్టమైన అమ్మాయితో అప్పుడే సమయం గడిపిన అబ్బాయికి ఇలాంటివి తట్టుకోవడం కష్టమే.","Kind of ornery for a guy who just spent time with the girl he likes."
"66","00:05:34,710","00:05:36,628","డ్రూ అక్కడికి వచ్చాడు. నాకు మళ్లీ అడ్డుపడ్డాడు.","Drew was there. Fucked me again."
"67","00:05:36,628","00:05:37,713","**[NO TELUGU MATCH FOUND]**","Oh."
"68","00:05:38,297","00:05:40,757","ఒక విషయం తెలుసా? ఆ విషయంలో నువ్వు ఏదో ఒకటి చేయాలి.","You know what? You're gonna have to do something about that."
"69","00:05:42,092","00:05:43,093","అంటే ఎలాంటి పని?","Like what?"
"70","00:05:44,720","00:05:47,139","నాకు తెలియదు. అది నువ్వే ఆలోచించుకోవాలి.","I don't know. It's for you to figure out."
"71","00:05:47,139","00:05:49,349","నువ్వు ఏదో ఒక ప్రయత్నం చేయకపోతే...","If you don't try something..."
"72","00:05:49,349","00:05:50,976","అవును, కానీ, అది ఇలా చెప్పినంత తేలిక కాదు...","Yeah, well, that's easier said than..."
"73","00:05:50,976","00:05:53,228","అవును, కానీ, చూడు, నువ్వు తరువాత పశ్చాత్తాపపడతావు.","Yeah, well, you know, you're gonna regret it."
"74","00:05:53,228","00:05:58,901","ఆ పశ్చాత్తాపం నిన్ను లోపల దహించివేస్తుంది, అంతే. ఏంటి?","And regret will eat you up inside, that's all. - [clears throat, coughs] - What?"
"75","00:05:59,109","00:06:02,070","**[NO TELUGU MATCH FOUND]**","[clearing throat, choking]"
"76","00:06:03,197","00:06:04,823","ఏం జరుగుతోంది? చార్లీ?","What's going on? Charlie?"
"77","00:06:05,449","00:06:07,201","- అది ఏమైనా... ఓహ్, దేవుడా. ఏమైనా... - ఛ.","- Is that... Oh, God. Is that... - Fuck."
"78","00:06:07,201","00:06:08,201","**[NO TELUGU MATCH FOUND]**","[tires squealing]"
"79","00:06:08,952","00:06:10,204","- ఎలర్జీనా? - అవును.","- [Jason] Allergy? - Yeah."
"80","00:06:10,204","00:06:11,871","**[NO TELUGU MATCH FOUND]**","[gasping, choking]"
"81","00:06:11,872","00:06:12,915","అది ఏంటి?","What is it?"
"82","00:06:13,832","00:06:18,545","ఆ బ్యాగ్? నేను చూస్తా. నేను దేని కోసం వెతుకుతున్నాను?","Bag? - I got it. I got it. - [gasping] [stammers] What am I looking for?"
"83","00:06:19,213","00:06:23,008","ఎపిపెన్ కోసమా? చెప్పు! అది చూడటానికి ఎలా ఉంటుంది?","- An EpiPen? - [gasping] Come on! What does it look like?"
"84","00:06:23,008","00:06:24,218","చెత్త.","Fuck."
"85","00:06:25,219","00:06:28,597","ఇదేనా? పట్టుకో. పట్టుకో. ఓహ్, దేవుడా.","This? Hold on. Hold on. Oh, my God."
"86","00:06:28,597","00:06:31,225","ఇప్పుడు నేను ఏం చేయాలి, హా? చెప్పు. సరే.","Now what do I do, huh? Come on. Okay."
"87","00:06:44,029","00:06:45,656","హేయ్. వాడు బాగానే ఉన్నాడు, కదా?","Hey. He's fine, right?"
"88","00:06:45,656","00:06:47,407","- అవును, వాడు కోలుకుంటాడు. - సరే.","- Yeah, he's gonna be fine. - Okay."
"89","00:06:48,700","00:06:50,118","డాక్టర్లు ఇప్పుడు పరీక్షలు చేస్తున్నారు.","They're just checking him."
"90","00:06:50,827","00:06:53,330","- నువ్వు బాగానే ఉన్నావా? - బాగున్నాను.","[sighs] You okay? Yeah."
"91","00:06:53,914","00:06:56,499","ఇదంతా అసలు ఎలా జరిగింది?","[sighs] How'd it happen?"
"92","00:06:56,500","00:06:59,920","ఇది నా పొరపాటే. నేను వాడికి ఐస్ క్రీమ్ తినిపించాను.","[sighs] It's my fault. I... I gave him ice cream."
"93","00:07:00,671","00:07:01,755","నీ ఉద్దేశం ఏంటి?","What do you mean?"
"94","00:07:02,464","00:07:04,258","అందులో పప్పులు ఉన్నాయి.","It had nuts in it."
"95","00:07:04,258","00:07:06,343","నేను... నేను దానిలో ఏమున్నాయో చదవలేదు...","I... I didn't read the..."
"96","00:07:06,927","00:07:08,428","నేను ఆలోచించలేదు.","I wasn't thinking."
"97","00:07:09,054","00:07:12,891","ఎంతగా ఆలోచిస్తే, వాడికి ఎలర్జీ ఉందని నీకు గుర్తుంటుంది?","How much thinking has to happen to remember he has an allergy?"
"98","00:07:15,644","00:07:16,645","నాకు తెలుసు.","I know."
"99","00:07:20,774","00:07:21,774","**[NO TELUGU MATCH FOUND]**","[sighs]"
"100","00:08:09,781","00:08:11,950","**[NO TELUGU MATCH FOUND]**","[clicking tongue]"
"101","00:08:19,082","00:08:20,542","ఏం చేస్తున్నావు?","What are you doing?"
"102","00:08:22,044","00:08:26,381","గ్యాలరీలో ఖాళీ ప్రదేశాన్ని వేలంపాటకి కేటాయించాలి.","Mmm. Have to get the gallery space assigned for the auction."
"103","00:08:27,049","00:08:28,759","చాలా బిజీ.","So busy."
"104","00:08:31,011","00:08:32,054","**[NO TELUGU MATCH FOUND]**","Mm-hmm."
"105","00:08:35,724","00:08:41,355","ఆ కార్యక్రమానికి నేను బాధ్యత వహిస్తానని చెప్పాను, దానితో మొత్తం పనిభారం అంతా నా మీద పడేశారు.","I called dibs on not working the event, so they dumped all the prep work on me."
"106","00:08:49,947","00:08:50,947","**[NO TELUGU MATCH FOUND]**","[sighs]"
"107","00:08:52,115","00:08:53,867","నీకు ఏదైనా సాయం చేయమంటావా?","Can I help you with something?"
"108","00:09:00,040","00:09:01,667","వద్దు.","Nope. [sighs]"
"109","00:09:04,127","00:09:05,128","**[NO TELUGU MATCH FOUND]**","[grunts]"
"110","00:09:08,090","00:09:09,299","హేయ్.","Hey."
"111","00:09:14,847","00:09:16,682","పళ్ల మధ్య శుభ్రం చేసుకోవడం ఎప్పటి నుండి మొదలుపెట్టావు?","Since when did you start flossing?"
"112","00:09:18,725","00:09:20,310","నేను ఎప్పుడూ పళ్ల మధ్య శుభ్రం చేసుకుంటాను.","I always floss."
"113","00:09:22,813","00:09:25,732","నీకు డెంటల్ డాక్టర్ అపాయింట్మెంట్ ఉన్నప్పుడే పళ్లు శుభ్రం చేసుకుంటావు, ఎవరికీ అనుమానం రాకుండా.","You floss the day you have a dental appointment and it fools no one."
"114","00:09:25,732","00:09:26,941","**[NO TELUGU MATCH FOUND]**","[inhales deeply]"
"115","00:09:26,942","00:09:29,611","అవును, నా చిగుళ్ల ఆరోగ్యం గురించి నేను పట్టించుకోదల్చుకోలేదు.","Well, I decided to give a shit about my gum health."
"116","00:09:29,611","00:09:31,154","అది ఏమైనా సమస్యా?","Is... Is that a problem?"
"117","00:09:32,364","00:09:35,117","లేదు, కేవలం ఉత్సుకత కొద్దీ అడుగుతున్నా.","No, just a curiosity."
"118","00:09:36,285","00:09:39,121","సరే.","Mmm. Okay."
