"Index","Start Time","End Time","Telugu Text","Mapped English Text"
"1","00:00:08,257","00:00:09,759","**[NO TELUGU MATCH FOUND]**","[footsteps approaching]"
"2","00:00:30,571","00:00:33,575","**[NO TELUGU MATCH FOUND]**","[panting]"
"3","00:01:20,706","00:01:21,706","**[NO TELUGU MATCH FOUND]**","[grunts]"
"4","00:01:23,040","00:01:24,668","**[NO TELUGU MATCH FOUND]**","[vehicle motion alarm beeping]"
"5","00:01:37,472","00:01:38,472","**[NO TELUGU MATCH FOUND]**","[beeping stops]"
"6","00:01:45,730","00:01:50,985","**[NO TELUGU MATCH FOUND]**","[grunts]"
"7","00:02:08,127","00:02:09,377","**[NO TELUGU MATCH FOUND]**","[both grunt]"
"8","00:02:14,009","00:02:15,468","**[NO TELUGU MATCH FOUND]**","[grunts]"
"9","00:05:15,274","00:05:16,942","**[NO TELUGU MATCH FOUND]**","[engine starts]"
"10","00:05:27,286","00:05:28,911","**[NO TELUGU MATCH FOUND]**","[engine revs]"
"11","00:07:36,831","00:07:38,834","**[NO TELUGU MATCH FOUND]**","[theme song playing]"
"12","00:08:14,369","00:08:15,411","**[NO TELUGU MATCH FOUND]**","[inhales sharply]"
"13","00:08:18,040","00:08:20,750","**[NO TELUGU MATCH FOUND]**","[grunts, sighs]"
"14","00:08:22,293","00:08:25,379","**[NO TELUGU MATCH FOUND]**","[grunting]"
"15","00:08:28,675","00:08:30,677","**[NO TELUGU MATCH FOUND]**","[sighs]"
"16","00:08:31,677","00:08:33,678","**[NO TELUGU MATCH FOUND]**","[breathing heavily]"
"17","00:08:43,356","00:08:45,359","**[NO TELUGU MATCH FOUND]**","[somber music playing]"
"18","00:08:49,278","00:08:50,279","**[NO TELUGU MATCH FOUND]**","[sighs]"
"19","00:10:53,820","00:10:56,822","**[NO TELUGU MATCH FOUND]**","[ambient music playing]"
"20","00:11:25,060","00:11:28,063","రీసైకిల్","**[NO ENGLISH MATCH FOUND]**"
"21","00:12:01,053","00:12:03,056","**[NO TELUGU MATCH FOUND]**","[grunting]"
"22","00:12:03,974","00:12:09,437","**[NO TELUGU MATCH FOUND]**","[panting]"
"23","00:12:10,980","00:12:13,649","**[NO TELUGU MATCH FOUND]**","[inhales sharply, sighs]"
"24","00:12:14,985","00:12:19,031","హలో! నువ్వు బానే ఉన్నావా?","- Hello! - [gasps] You okay?"
"25","00:12:19,947","00:12:22,117","క్షమించు, మేము నిన్ను భయపెట్టాలి అనుకోలేదు.","Sorry, we didn't mean to startle you."
"26","00:12:23,784","00:12:30,375","మేము ఇలా చెప్పాబెట్టకుండా రావాలనుకోలేదు కానీ, నువ్వు ఏమీ అనుకోనంటే ఒక మాట, నువ్వు కాసేపు ఆగి విశ్రాంతి తీసుకుంటే మంచిది.","We wouldn't have intruded but, um, if you don't mind us saying, maybe you could slow down and take a break."
"27","00:12:31,460","00:12:35,047","నువ్వు రెండు గంటల నుండి ఆగకుండా పని చేస్తున్నావు. మీరు నా మీద నిఘా పెట్టారు.","You've been at it for two hours straight. You people are spying on me."
"28","00:12:35,047","00:12:37,216","ఓహ్, లేదు. నువ్వు బయట ఉన్నావు కాబట్టి మాకు తెలిసింది.","Oh, no. You just happened to be outdoors this morning."
"29","00:12:37,216","00:12:40,677","ఎలా? ఎక్కడ? మీరు నన్ను ఎక్కడి నుండి చూస్తున్నారు?","How? Where? [stammers] Where are you watching me from?"
"30","00:12:40,677","00:12:43,138","- ఒక ఎంక్యూ-9 రీపర్. - ఏంటి?","- An MQ-9 Reaper. - A what?"
"31","00:12:43,804","00:12:45,849","అదొక ఎయిర్ ఫోర్స్ డ్రోన్. అది…","It's an Air Force drone. It's..."
"32","00:12:51,145","00:12:52,523","నాకు ఏమీ కనిపించడం లేదు.","I don't see anything."
"33","00:12:53,105","00:12:58,403","అవును, నీకు ఏం కనిపించదు. అది ఆకాశంలో 40,000 అడుగుల ఎత్తులో ఉంది.","Yeah, no, you wouldn't really. It's... It's way up at 40,000 feet."
"34","00:12:58,986","00:13:00,864","అది ప్రమాదకరమైంది కాదు. దానికి బాంబులు కూడా లేవు.","It's not dangerous. It's not even armed."
